# N=4 J=0.075 gamma=0.05 Q=1.4999999999999998 sigma=0.2 center=-0.2
Re,Im
-0.19999999999999996,-0.21213203435596412
-0.20000000000000007,0.21213203435596423
-0.1000000000000002,-0.15
-0.10000000000000005,0.15
-0.09999999999999998,-2.775557562082818E-17
-0.20000000000000007,-0.21213203435596453
-0.19999999999999957,0.21213203435596417
-0.10000000000000005,-1.2682847145862907E-17
-0.3000000000000002,-0.15000000000000008
-0.3000000000000008,0.15000000000000033
-0.3000000000000007,-8.243326644954628E-17
-0.2000000000000003,0
-0.19999999999999984,-5.551115123125783E-17
-0.19999999999999996,2.7755575615628914E-17
-0.29999999999999993,0
-0.20000000000000034,0.33708286933869597
-0.2000000000000005,-0.33708286933869697
-0.15614403063377064,0.27969206352820103
-0.15614403063377064,-0.2796920635282008
-0.2438559693662295,0.2796920635282
-0.20000000000000015,0.38968388177948105
-0.24385596936622894,-0.2796920635281997
-0.19999999999999965,-0.38968388177948093
-0.20000000000000037,0.33708286933869736
-0.20000000000000026,-0.33708286933869647
-0.10000000000000081,0.15000000000000063
9.955403161531738E-17,6.410898774292024E-17
-0.10000000000000016,-0.15000000000000005
-0.09999999999999966,0.14999999999999988
-0.10000000000000016,-0.15000000000000052
-0.2000000000000005,-0.33708286933869624
-0.19999999999999954,0.33708286933869563
-0.2999999999999999,-0.14999999999999986
-0.2999999999999998,-0.18708286933869728
-0.39999999999999997,4.696442081408964E-16
-0.30000000000000043,0.18708286933869708
-0.09999999999999934,-0.18708286933869583
-0.10000000000000069,0.18708286933869767
-0.08771193873245982,2.1907617603356507E-16
-0.2999999999999985,0.14999999999999905
-0.4000000000000007,7.923446620615205E-17
-0.1630570910039649,0.18524894595342223
-2.538647695898181E-16,2.7096761963075026E-16
-0.1000000000000004,-0.11180339887498937
-0.0999999999999995,-0.11180339887499031
-0.23694290899603346,0.18524894595342162
-0.2000000000000002,0.21213203435596414
-0.23694290899603554,0.18524894595342287
-0.20000000000000073,0.21213203435596456
-0.10000000000000042,1.2490009010611833E-16
-0.10000000000000003,-2.0260901043380776E-16
-0.10000000000000003,1.6333305557248235E-16
-0.19999999999999982,0.3370828693386962
-0.2000000000000016,-0.33708286933869797
-0.24385596936622966,0.27969206352820053
-0.24385596936622952,-0.27969206352820086
-0.2369429089960354,-0.18524894595342217
-0.09999999999999927,0.11180339887498955
-0.3122880612675405,-1.8474805019152996E-16
-0.16305709100396343,0.18524894595342203
-0.3088739074283836,-5.120528762318307E-17
-0.09112609257161547,-9.64387479023346E-17
