t,K,global_CPsi,local_CPsi,light
0,0,0.06666666666667048,0.333333333333334,0.9999999999999998
0.3389830508474576,0.01694915254237288,0.0646081971676288,0.29117472039697473,0.9336235404027475
0.6779661016949152,0.03389830508474576,0.06288607860899172,0.2545533219177577,0.8705473448037019
1.0169491525423728,0.05084745762711865,0.06141716221783338,0.22273717754255865,0.8113383455099245
1.3559322033898304,0.06779661016949153,0.06013578708068766,0.1950897663468375,0.7563881475579054
1.694915254237288,0.0847457627118644,0.05898947997176972,0.17105788306092512,0.7059115853881008
2.0338983050847457,0.1016949152542373,0.05793596742532835,0.15016093312115902,0.6599584828268087
2.3728813559322033,0.11864406779661017,0.056941096330564316,0.1319815398423349,0.6184352412293096
2.711864406779661,0.13559322033898305,0.055977369269736545,0.11615734147482246,0.5811324168835821
3.0508474576271185,0.15254237288135594,0.05502288476341585,0.10237384984171043,0.5477546400027408
3.389830508474576,0.1694915254237288,0.0540605363113175,0.09035824364779768,0.5179498604447972
3.7288135593220337,0.1864406779661017,0.05307737192915569,0.07987397634766198,0.4913357475447156
4.067796610169491,0.2033898305084746,0.05206405108573647,0.07071608873884662,0.4675219302290725
4.406779661016949,0.22033898305084745,0.0510143611613676,0.06270712857287719,0.44612751139274603
4.745762711864407,0.23728813559322035,0.04992477292286645,0.05569359215715253,0.4267938652795608
5.084745762711864,0.2542372881355932,0.04879402583397758,0.04954281521070716,0.4091931169189666
5.423728813559322,0.2711864406779661,0.04762274080323122,0.04414025151529444,0.39303292856508637
5.762711864406779,0.288135593220339,0.04641306148042806,0.039387087823222144,0.3780583140693919
6.101694915254237,0.3050847457627119,0.04516832649057263,0.03519815191354748,0.3640512052695301
6.440677966101695,0.3220338983050848,0.04389277487320485,0.03150007765352751,0.3508284377339685
6.779661016949152,0.3389830508474576,0.0425912861139386,0.028229696549663574,0.338238732662708
7.11864406779661,0.3559322033898305,0.04126915497566178,0.025332629745944787,0.3261591464522086
7.4576271186440675,0.3728813559322034,0.03993190016827709,0.02276205795100449,0.31449135239146303
7.796610169491525,0.3898305084745763,0.03858510492064439,0.020477649552035754,0.3031580185123468
8.135593220338983,0.4067796610169492,0.03723428682092781,0.018444629382758277,0.29209945674816623
8.474576271186441,0.42372881355932207,0.03588479388573002,0.016632972408273758,0.2812706438771155
8.813559322033898,0.4406779661016949,0.034541723672697,0.015016708092743289,0.27063865521403563
9.152542372881356,0.45762711864406785,0.03320986230993692,0.013573322517661898,0.2601805074730511
9.491525423728813,0.4745762711864407,0.03189364051497532,0.012283246483585947,0.24988137662863696
9.830508474576272,0.4915254237288136,0.030597103956028913,0.011129418899030899,0.23973313833434487
10.169491525423728,0.5084745762711864,0.029323895619531998,0.01009691576254531,0.22973317050671305
10.508474576271187,0.5254237288135594,0.028077248154030697,0.009172635991163301,0.21988335782753787
10.847457627118644,0.5423728813559322,0.026859984439351985,0.008345036245940619,0.21018924390007443
11.186440677966102,0.5593220338983051,0.02567452487080245,0.007603907753640454,0.20065928646080267
11.525423728813559,0.576271186440678,0.02452290004954749,0.006940188920996612,0.1913041824759604
11.864406779661017,0.5932203389830509,0.023406767736658337,0.006345808281724268,0.18213624154028277
12.203389830508474,0.6101694915254238,0.022327433067029133,0.005813553004256473,0.17316879651890318
12.542372881355933,0.6271186440677967,0.021285871138571368,0.0053369588185970245,0.16441564900006103
12.88135593220339,0.6440677966101696,0.020282751198988654,0.0049102177933311696,0.1558905534016437
13.220338983050848,0.6610169491525424,0.019318461752356086,0.004528100909446649,0.14760674737928287
13.559322033898304,0.6779661016949152,0.01839313600386374,0.004185892837885498,0.13957653767088612
13.898305084745763,0.6949152542372882,0.01750667715458671,0.0038793367351501063,0.13181095003434704
14.23728813559322,0.711864406779661,0.01665878314860084,0.003604587228894342,0.12431944996636343
14.576271186440678,0.728813559322034,0.015848970560720956,0.0033581700767103206,0.11710973795554039
14.915254237288135,0.7457627118644068,0.015111448112636408,0.0031369472499830943,0.1101876196351833
15.254237288135593,0.7627118644067797,0.014476767249579985,0.002938086424549071,0.10355694781330824
15.59322033898305,0.7796610169491526,0.013862506561734792,0.0027590340547826333,0.0972196303306455
15.932203389830509,0.7966101694915255,0.013269054960229312,0.002597491371403352,0.09117569528483926
16.271186440677965,0.8135593220338984,0.012696643753241997,0.0024513927793603546,0.08542340350392928
16.610169491525422,0.8305084745762712,0.012145363159339343,0.0023188862440534958,0.07995939729707804
16.949152542372882,0.8474576271186441,0.01161517807381079,0.0021983153451216346,0.07477887441460564
17.28813559322034,0.864406779661017,0.011105943006403269,0.0020882027500602404,0.06987577671012614
17.627118644067796,0.8813559322033898,0.010617416141654361,0.001987234917765523,0.06524298407329253
17.966101694915253,0.8983050847457626,0.01014927249713573,0.0018942478872189784,0.060872505633039045
18.305084745762713,0.9152542372881357,0.009701116172076396,0.0018082140411378835,0.05675566185943691
18.64406779661017,0.9322033898305085,0.009272491690680723,0.0017282297604747092,0.05288325287299702
18.983050847457626,0.9491525423728814,0.00886289445245542,0.0016535039048454223,0.049245709883014445
19.322033898305083,0.9661016949152542,0.008471780307255634,0.0015833470677551788,0.04583322812987891
19.661016949152543,0.9830508474576272,0.008098574276536498,0.0015171615650943547,0.04263588093900469
20,1,0.007742678445185676,0.0014544321218151423,0.03964371547370592
