t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145863
7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141857
7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137965
7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134182
7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130507
7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126937
7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123470
7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120102
7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116832
7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113656
8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110573
8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107580
8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104674
8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101854
8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099117
8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096461
8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093883
8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091383
8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088956
8.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086603
9.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084320
9.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082105
9.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079958
9.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077875
9.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075856
9.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073897
9.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071999
9.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070158
9.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068374
9.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066644
10.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064968
10.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063343
10.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061768
10.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060242
10.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058763
10.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057330
10.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055942
10.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054597
10.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053294
10.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052031
11.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050808
11.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049623
11.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048476
11.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047364
11.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046287
11.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045244
11.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044233
11.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043255
11.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042307
11.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041389
12.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040499
12.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039638
12.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038803
12.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037994
12.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037211
12.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036452
12.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035716
12.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035003
12.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034312
12.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033643
13.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032994
13.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032364
13.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031754
13.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031162
13.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588
13.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030031
13.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029490
13.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028965
13.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028456
13.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027961
14.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027480
14.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027013
14.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026559
14.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026118
14.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025688
14.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025270
14.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024864
