t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840038
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823017
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806087
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789260
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.772545
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.755951
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.739488
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.723165
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.706992
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.690977
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.675130
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.659459
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643971
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.628675
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613577
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.598685
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.584005
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.569543
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.555305
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541294
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.527517
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.513976
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500675
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487618
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.474806
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462242
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449927
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437862
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.426048
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414484
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.403172
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392109
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381295
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370729
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360409
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350332
3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340497
3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330900
3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321540
4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312412
4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303514
4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294843
4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286393
4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278162
4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270146
4.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262341
