t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840062
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823111
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806294
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789620
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773094
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756722
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740512
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724470
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708601
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.692911
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.677407
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662094
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646976
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632059
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.617348
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602846
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.588558
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.574488
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560639
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.547013
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533614
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520444
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507505
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494798
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482324
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470085
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458080
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.446311
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434777
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.423478
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412412
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.401580
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390980
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380609
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370468
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360553
3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350862
3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341393
3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332144
4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323112
4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314293
4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305686
4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297286
4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289091
4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281098
4.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.273302
4.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265701
4.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258290
4.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251067
5.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244028
5.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237170
5.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230488
5.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.223979
5.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217639
5.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211465
5.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205454
5.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199602
5.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193905
5.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188360
6.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182963
6.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177711
6.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172602
6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167631
6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162795
6.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158092
6.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153518
6.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149071
6.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144746
6.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140543
7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136456
7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132485
7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128626
7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124876
7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121234
7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117696
7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114260
7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110923
7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107684
7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104540
8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101488
8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098527
8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095654
8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092867
8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090164
8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087544
8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085003
8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082540
8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080154
8.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077842
9.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075602
9.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073432
9.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071331
9.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069297
9.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067328
9.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065423
9.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063579
9.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061795
9.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060069
9.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058400
10.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056786
10.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055226
10.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053717
10.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052259
10.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050850
10.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049488
10.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048172
10.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046901
10.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045672
10.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044485
11.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043339
11.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042231
11.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041161
11.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040127
11.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039129
11.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038164
11.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037232
11.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036331
11.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035460
11.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034619
12.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033806
12.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033019
12.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032259
12.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031523
12.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030812
12.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030123
12.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029457
12.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028812
12.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028187
12.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027581
13.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026995
13.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026426
13.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025874
13.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025339
13.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024819
13.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024315
13.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023824
