t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840080
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823181
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806449
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789888
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773501
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757293
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.741266
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.725424
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.709770
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.694306
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679036
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.663962
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.649085
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.634409
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619936
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605667
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.591604
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577748
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.564102
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550666
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537441
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524429
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511629
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499043
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486671
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.474514
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462571
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450843
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439329
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.428029
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.416944
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406071
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395411
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384963
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374726
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364699
3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354881
3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345271
3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335867
4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326667
4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317671
4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308877
4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300283
4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291887
4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283687
4.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.275681
4.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.267867
4.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260244
4.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252808
5.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245559
5.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238492
5.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.231606
5.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224899
5.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218368
5.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212010
