t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840116
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823322
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806760
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790431
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.774333
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758467
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.742833
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.727430
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.712259
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.697319
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682609
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.668131
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653883
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639864
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.626075
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612515
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.599182
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586077
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.573199
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560546
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.548117
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535912
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523930
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.512168
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500625
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489301
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.478193
