t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840062
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823111
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806294
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789618
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773091
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756716
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740501
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724451
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708571
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.692868
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.677345
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662009
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646864
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.631913
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.617163
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602616
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.588276
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.574146
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560231
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546532
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533052
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519794
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506759
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493950
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481367
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.469013
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456887
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444990
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.433324
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421887
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410680
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399702
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388952
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378430
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368135
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358065
3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348219
3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338594
3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329189
4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320003
4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311032
4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302274
4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293726
4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285387
4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277252
4.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269320
4.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261587
4.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254049
4.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246704
5.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.239549
5.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232580
5.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225793
5.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219185
5.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212753
5.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206493
5.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200402
5.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194476
5.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188711
5.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183104
6.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177651
6.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172349
6.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167194
6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162183
6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157313
6.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152579
6.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147979
6.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143509
6.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139165
6.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134946
7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130846
7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126864
7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122996
7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119240
7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115591
7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112048
7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108608
7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105267
7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102023
7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098874
8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095816
8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092848
8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089967
8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087170
8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084456
8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081822
8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079265
8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076784
8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074377
8.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072042
9.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069777
9.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067579
9.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065448
9.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063381
9.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061376
9.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059433
9.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057549
9.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055722
9.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053952
9.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052237
10.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050575
10.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048965
10.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047406
10.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045896
10.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044434
10.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043019
10.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041649
10.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040324
10.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039042
10.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037803
11.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036604
11.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035445
11.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034325
11.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033243
11.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032198
11.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031189
11.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030215
11.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029275
11.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028369
11.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027494
12.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026651
12.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025838
12.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025055
12.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024301
12.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023575
12.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022877
12.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022205
12.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021558
12.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020936
12.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020339
13.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019765
13.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019214
13.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018685
13.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018178
13.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017691
13.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017224
13.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016776
