t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840092
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823228
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806554
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790071
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773785
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.757697
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.741812
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.726131
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.710659
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.695399
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680353
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.665524
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650915
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.636527
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622365
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.608428
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.594720
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581241
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567994
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.554978
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542195
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.529645
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517329
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505245
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493395
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481776
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470389
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459233
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448305
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437605
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.427130
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.416878
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406848
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397036
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387440
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378058
3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368886
3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359922
3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351162
4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342602
4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334241
4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326073
4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318096
4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310305
4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302698
4.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.295271
4.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288020
4.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280940
4.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274030
5.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.267284
5.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260700
5.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254273
5.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.248000
5.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.241877
5.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235901
5.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230069
5.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224377
5.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218821
5.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213399
6.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208108
6.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.202943
6.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197902
6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192982
6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.188181
