t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840056
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.823087
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806242
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.789527
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.772950
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756517
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740234
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724107
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.708141
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.692343
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676718
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.661270
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646005
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.630927
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616041
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601350
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586859
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.572571
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.558489
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.544616
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.530956
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517511
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504282
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491273
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.478484
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.465917
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453574
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441456
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429562
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.417895
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406453
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395237
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384248
