t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
21.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004494
21.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004388
21.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004285
21.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004184
21.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004086
21.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003989
22.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003895
22.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003803
22.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003713
22.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003625
22.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003539
22.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003455
22.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003373
22.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003293
22.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003214
22.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003138
23.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003063
23.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002990
23.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002919
23.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002850
23.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002782
23.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002716
23.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002651
23.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002588
23.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002527
23.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002467
24.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002408
24.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002351
24.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002295
24.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002241
24.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002188
24.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002137
24.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002086
24.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002037
24.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001990
24.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001943
25.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001898
25.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001853
25.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001810
25.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001768
25.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001727
25.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001688
25.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001649
25.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001611
25.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001574
25.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001538
26.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001503
26.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001469
26.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001436
26.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001403
26.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001372
26.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001341
26.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001311
26.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001282
26.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001254
26.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001226
27.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001199
27.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001173
27.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001148
27.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001123
27.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001098
27.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001075
27.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001052
27.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001030
27.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001008
27.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000987
28.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000966
28.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000946
28.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000926
28.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000907
28.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000889
28.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000871
28.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000853
28.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000836
28.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000819
28.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000803
29.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000787
29.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000772
29.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000757
29.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000742
29.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000728
29.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000714
29.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000700
29.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000687
29.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000674
29.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000662
30.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000649
