t,K,global_CPsi,local_CPsi,light
0,0,0.032258064516134236,0.33333333333333276,1.0000000000000007
0.3389830508474576,0.01694915254237288,0.029720453043312205,0.2914571473611793,0.9329654031075959
0.6779661016949152,0.03389830508474576,0.02753391610806587,0.25554034120320307,0.8678914342714183
1.0169491525423728,0.05084745762711865,0.0256442235160698,0.2246772706189585,0.8053648839227284
1.3559322033898304,0.06779661016949153,0.024005837689266844,0.19810301089712504,0.7458686485030013
1.694915254237288,0.0847457627118644,0.022580475841705763,0.1751720867788069,0.6897719685652648
2.0338983050847457,0.1016949152542373,0.021335916857567045,0.15534016966800193,0.6373283445388955
2.3728813559322033,0.11864406779661017,0.020245009985369128,0.1381483876181244,0.58868021546212
2.711864406779661,0.13559322033898305,0.019284850263789396,0.1232099237695635,0.5438689696917389
3.0508474576271185,0.15254237288135594,0.01843609190281536,0.11019860890627062,0.5028486173829794
3.389830508474576,0.1694915254237288,0.01768237596272367,0.09883924305702886,0.46550146432820577
3.7288135593220337,0.1864406779661017,0.017009852841392874,0.08889940915580352,0.43165432183954094
4.067796610169491,0.2033898305084746,0.016406783485560475,0.08018256836445169,0.40109409134050694
4.406779661016949,0.22033898305084745,0.01586320603195998,0.07252225151295884,0.3735819045520174
4.745762711864407,0.23728813559322035,0.0153706568769641,0.06577718407406152,0.34886532668200565
5.084745762711864,0.2542372881355932,0.01492193706141949,0.05982720308000461,0.32668840718051684
5.423728813559322,0.2711864406779661,0.01451091641500367,0.05456984339005494,0.30679957522057644
5.762711864406779,0.288135593220339,0.014132369191218673,0.049917487759114545,0.288957523871049
6.101694915254237,0.3050847457627119,0.01378183598816427,0.04579499031068495,0.27293531543758665
6.440677966101695,0.3220338983050848,0.01345550763059485,0.04213769638151368,0.25852298234998033
6.779661016949152,0.3389830508474576,0.013150127417430687,0.03888979340137194,0.24552890584454218
7.11864406779661,0.3559322033898305,0.012862908742150127,0.03600293763364928,0.2337802399728589
7.4576271186440675,0.3728813559322034,0.012591465593038384,0.033435110371664065,0.22312262050707588
7.796610169491525,0.3898305084745763,0.01233375385408998,0.03114966470407848,0.21341936410818607
8.135593220338983,0.4067796610169492,0.012088021670367235,0.029114530370116517,0.2045503275207726
8.474576271186441,0.42372881355932207,0.01185276742618627,0.027301549655009975,0.19641056262377965
8.813559322033898,0.4406779661016949,0.011626704120887753,0.02568592185357066,0.1889088726274092
9.152542372881356,0.45762711864406785,0.01140872912363955,0.024245737670576393,0.18196634834084402
9.491525423728813,0.4745762711864407,0.011197898452707451,0.02296158813569556,0.1755149414042384
9.830508474576272,0.4915254237288136,0.010993404861665456,0.021816235281924758,0.1694961134680393
10.169491525423728,0.5084745762711864,0.010794559129809271,0.02079433405309213,0.16385958610115006
10.508474576271187,0.5254237288135594,0.010600774050424337,0.019882196740532723,0.1585622052214159
10.847457627118644,0.5423728813559322,0.010411550691673892,0.019067592764422468,0.15356692556062035
11.186440677966102,0.5593220338983051,0.010226466573256252,0.018339577865287896,0.14884191462400884
11.525423728813559,0.576271186440678,0.010045165459701768,0.017688347801573804,0.14435977135315584
11.864406779661017,0.5932203389830509,0.009867348519929323,0.01710511249829156,0.1400968518790532
12.203389830508474,0.6101694915254238,0.009692766643838906,0.016581987291794,0.1360326930446169
12.542372881355933,0.6271186440677967,0.009521213741424537,0.016111898493253538,0.1321495235194849
12.88135593220339,0.6440677966101696,0.009352520879097334,0.015688500970407686,0.12843185210897237
13.220338983050848,0.6610169491525424,0.009186551132411002,0.015306105841584653,0.1248661230975606
13.559322033898304,0.6779661016949152,0.009023195054860132,0.014959616702635304,0.1214404290240872
13.898305084745763,0.6949152542372882,0.008862366679457162,0.014644473078164327,0.1181442720488968
14.23728813559322,0.711864406779661,0.008703999983889935,0.014356600013115046,0.11496836595486579
14.576271186440678,0.728813559322034,0.008548045761661374,0.014092362907260365,0.11190447175735437
14.915254237288135,0.7457627118644068,0.008394468851097887,0.013848526849948403,0.10894526083238351
15.254237288135593,0.7627118644067797,0.008243245681823528,0.01362221984083728,0.10608420037136825
15.59322033898305,0.7796610169491526,0.00809436210452661,0.013410899388673916,0.10331545680951071
15.932203389830509,0.7966101694915255,0.007947811474855316,0.013212322068017823,0.10063381363756913
16.271186440677965,0.8135593220338984,0.007803592966288407,0.013024515686167767,0.09803460068452594
16.610169491525422,0.8305084745762712,0.007661710090032197,0.012845753771919018,0.09551363254857784
16.949152542372882,0.8474576271186441,0.0075221694025568876,0.01267453214626769,0.09306715435705148
17.28813559322034,0.864406779661017,0.007384979383442918,0.012509547374573129,0.09069179345647697
17.627118644067796,0.8813559322033898,0.007250149467873901,0.01234967693150899,0.08838451597846803
17.966101694915253,0.8983050847457626,0.007117689219481921,0.012193960935676785,0.08614258750281895
18.305084745762713,0.9152542372881357,0.006987607630396677,0.012041585331131045,0.08396353725464137
18.64406779661017,0.9322033898305085,0.0068599125363322435,0.011891866409220209,0.08184512543584793
18.983050847457626,0.9491525423728814,0.0067346101354080245,0.011744236576887506,0.07978531341113718
19.322033898305083,0.9661016949152542,0.006611704600180234,0.011598231287585699,0.07778223655259132
19.661016949152543,0.9830508474576272,0.006491197773077689,0.011453477058813371,0.07583417960227029
20,1,0.006373088936112389,0.011309680506459622,0.07393955444511786
