# N=4 J=0.075 gamma=0.05 Q=1.4999999999999998 sigma=0.2 center=-0.2
Re,Im
-0.20000000000000004,0.16770509831248423
-0.2,-0.16770509831248429
-0.2000000000000002,0.07500000000000007
-0.20000000000000004,-0.07500000000000001
-0.1999999999999999,0
-0.14967229140611704,0.21078696963015878
-0.14967229140611552,-0.21078696963015722
-0.040804089253268644,-4.85722573273506E-17
-0.2503277085938834,0.21078696963015708
-0.300000000000001,0.12135254915624251
-0.4000000000000001,-6.065368899641674E-16
-0.2503277085938838,-0.2107869696301584
-8.743203312601682E-17,2.81358891492322E-17
-0.20000000000000032,-0.2778093328877574
-0.20000000000000082,0.2778093328877588
-0.1999999999999994,-0.2554590254320828
-0.3591959107467317,-4.924044323825909E-16
-0.2000000000000001,0.2554590254320838
6.101864618777603E-17,-4.8742281612859863E-17
-0.2000000000000009,-0.2554590254320852
-0.19999999999999984,0.255459025432083
-0.2000000000000009,0.255459025432084
-0.1999999999999996,0.2554590254320839
-0.20000000000000184,-0.2554590254320849
-0.20000000000000046,-0.2554590254320849
-0.14967229140611701,-0.21078696963015808
-0.2503277085938836,-0.21078696963015842
-0.14967229140611682,0.21078696963015808
-0.25032770859388254,0.21078696963015817
-0.3999999999999998,3.30647478575204E-16
-0.1280523475056455,0.12196447474819647
-0.04080408925326883,1.296102787604243E-16
-0.1494038479499658,0.08495393216611842
-0.30000000000000093,-0.12135254915624265
-0.3591959107467287,-2.857774742403697E-16
-0.12805234750564579,-0.12196447474819641
-0.27194765249435493,-0.12196447474819733
-0.08096731935757419,1.1063978190661429E-16
-0.30000000000000177,0.12135254915624236
-3.3267092166902617E-16,-2.229600160671484E-16
-0.30000000000000254,0.12135254915624286
-0.27194765249435376,0.12196447474819543
-0.27194765249435476,0.12196447474819608
-0.2503277085938846,-0.21078696963016005
-0.1496722914061166,-0.21078696963015775
-0.4000000000000004,3.261280204999059E-16
-0.25032770859388237,0.21078696963015708
-0.3190326806424245,-4.0146155922295203E-16
-0.09999999999999995,-0.12135254915624179
-0.14389530498870803,-1.538434380973404E-16
-0.14967229140611676,0.21078696963015808
-0.35919591074673207,3.252894025175855E-17
-0.22988470469797062,0.15096989104550892
-0.17011529530202946,0.15096989104550895
-0.14940384794996572,-0.08495393216611875
-0.27194765249435393,-0.12196447474819595
-0.17011529530202973,-0.15096989104551012
-0.10000000000000013,0.12135254915624237
-0.20000000000000115,0.16770509831248565
-0.04080408925326849,3.745760053256479E-17
-0.12805234750564598,0.12196447474819623
-0.1494038479499666,0.08495393216611849
-0.17011529530203007,-0.15096989104551028
-0.30000000000000115,-0.12135254915624188
-0.1610436320345655,-2.514772153646789E-16
-0.19139056835612417,-0.10065783190552424
-0.2086094316438753,-0.10065783190552453
-0.19999999999999907,-0.16770509831248434
-0.2298847046979706,-0.1509698910455091
-0.17011529530202935,-0.1509698910455093
-0.2298847046979709,-0.1509698910455097
-0.22988470469797173,-0.15096989104550929
-0.29999999999999927,0.12135254915624141
-0.12805234750564584,-0.12196447474819616
-0.27194765249435177,0.12196447474819581
-0.19139056835612436,0.10065783190552442
-0.2086094316438751,0.10065783190552449
-0.17011529530202904,0.1509698910455096
-0.1701152953020292,0.15096989104551042
-0.22988470469797068,0.15096989104550934
-0.22988470469797112,0.15096989104550898
-0.2719476524943524,-0.12196447474819648
-0.14389530498870745,3.69994938653833E-17
-0.17011529530202846,-0.1509698910455088
-0.25059615205003455,0.08495393216611863
-0.2505961520500331,0.08495393216611839
-0.2505961520500342,0.08495393216611867
-0.14940384794996617,-0.08495393216611846
-0.128052347505646,-0.12196447474819527
-0.23895636796543518,1.6674534396066444E-16
-0.22988470469797131,-0.15096989104550995
-0.2510292641239395,0.04907991721095849
-0.25102926412393883,0.04907991721095866
-0.2505961520500335,-0.08495393216611867
-0.25059615205003216,-0.08495393216611864
-0.2505961520500342,-0.08495393216611849
-0.14897073587606194,-0.049079917210958085
-0.14897073587606155,-0.04907991721095881
-0.2510292641239382,-0.04907991721095811
-0.25102926412394,-0.04907991721095843
-0.14897073587606263,0.04907991721095868
-0.1489707358760614,0.049079917210958265
-0.14897073587606183,0.049079917210958335
-0.12805234750564715,0.12196447474819555
-0.09999999999999969,-0.12135254915624231
-0.10000000000000035,-0.12135254915624274
-0.17011529530202826,0.15096989104550912
-0.2298847046979712,0.15096989104550962
-0.29999999999999927,0.04635254915624244
-0.14940384794996456,-0.08495393216611749
-0.1610436320345656,-2.5358735907049143E-16
-0.10000000000000128,-0.12135254915624367
-0.25610469501129035,-3.7985299619152026E-16
-0.25610469501129374,8.837264145293566E-17
-0.2561046950112913,3.1577388273640317E-18
-0.14940384794996578,0.08495393216611873
-0.30000000000000077,-0.12135254915624274
-0.14389530498870784,3.538704999663618E-16
-0.16104363203456412,1.461885828012068E-16
-0.2999999999999976,0.12135254915624297
-0.3000000000000004,0.12135254915624225
-0.3000000000000018,0.12135254915624248
-0.10000000000000046,0.12135254915624175
-0.30000000000000016,-0.12135254915624145
-0.23895636796543585,1.2490017716993257E-16
-0.25102926412393745,-0.04907991721095821
-0.2510292641239382,0.049079917210958716
-0.21812308009136805,-0.06483589300228057
-0.21812308009136866,-0.06483589300228138
-0.2000000000000024,0.16770509831248567
-0.19999999999999976,0.16770509831248392
-0.2000000000000004,0.16770509831248456
-0.300000000000003,-0.12135254915624297
-0.1489707358760602,-0.04907991721095835
-0.1489707358760611,-0.04907991721095861
-0.25102926412393933,0.04907991721095843
-0.18187691990863047,0.06483589300228029
-0.18187691990863253,0.06483589300228106
-0.18187691990863086,0.06483589300227999
-0.18187691990863147,0.06483589300228006
-0.10000000000000042,-0.1213525491562423
-0.09999999999999917,-0.04635254915624162
-0.23895636796543526,-2.854745924092032E-16
-0.18187691990863125,-0.06483589300228026
-0.19999999999999887,-0.0749999999999993
-0.20000000000000168,0.0749999999999999
-0.09999999999999987,0.12135254915624229
-0.1,0.12135254915624226
-0.2510292641239393,-0.049079917210958654
-0.14897073587606285,0.04907991721095873
-0.18187691990863192,-0.06483589300228086
-0.09999999999999959,0.12135254915624161
-0.21812308009136933,0.06483589300228097
-0.21812308009136824,0.06483589300228043
-0.21812308009136863,0.06483589300228054
-0.20000000000000062,-0.16770509831248462
-0.10000000000000034,0.04635254915624218
-0.19999999999999993,0.07799270824157879
-0.19999999999999904,-0.07799270824157889
-0.3000000000000039,-0.1213525491562442
-0.10000000000000017,-0.12135254915624229
-0.09999999999999999,-0.12135254915624243
-0.29999999999999977,0.046352549156242026
-0.3000000000000001,0.046352549156241894
-0.18187691990863056,-0.06483589300228061
-0.2999999999999993,-0.04635254915624223
-0.10000000000000038,-0.046352549156242255
-0.10000000000000077,0.12135254915624341
-0.19999999999999965,0.07799270824157892
-0.21812308009136822,-0.06483589300228072
-0.21812308009136927,-0.06483589300228092
-0.10000000000000057,0.04635254915624238
-0.20000000000000057,0.16770509831248506
-0.2000000000000003,0.16770509831248456
-0.10000000000000055,0.1213525491562426
-0.20000000000000095,-0.07799270824157964
-0.18187691990863258,-0.06483589300228097
-0.2000000000000008,-0.07799270824157926
-0.1000000000000009,-0.046352549156242054
-0.30000000000000066,0.0463525491562422
-0.3000000000000006,0.04635254915624207
-0.1,-0.04635254915624234
-0.200000000000001,0.07799270824157875
-0.2000000000000009,0.07799270824157875
-0.30000000000000165,-0.1213525491562428
-0.21812308009136921,0.06483589300228036
-0.10000000000000042,0.046352549156242484
-0.0999999999999999,0.046352549156242207
-0.30000000000000215,-0.04635254915624204
-0.30000000000000093,-0.04635254915624211
-0.300000000000001,-0.0463525491562425
-0.10000000000000066,0.046352549156242505
-0.3000000000000009,-0.046352549156242276
-0.20000000000000112,-0.16770509831248454
-0.20000000000000223,0.07500000000000073
-0.20000000000000107,-0.0779927082415795
-0.20000000000000062,-0.07500000000000014
-0.20000000000000143,0.16770509831248456
-0.20000000000000007,1.5042799749381368E-16
-0.09999999999999963,0.12135254915624191
-0.19999999999999946,2.8128594367220865E-17
-0.10000000000000081,0.046352549156242456
-0.10000000000000053,-0.04635254915624219
-0.1000000000000003,-0.04635254915624233
-0.3000000000000008,0.04635254915624169
-0.20000000000000207,-0.07500000000000105
-0.20000000000000087,-0.1677050983124848
-0.20000000000000046,-0.16770509831248515
-0.19999999999999976,-0.16770509831248412
-0.19999999999999976,1.796684983348585E-16
-0.09999999999999978,-0.04635254915624214
-0.10000000000000021,-0.121352549156242
-0.2000000000000003,-0.07499999999999989
-0.20000000000000054,-0.07499999999999998
-0.20000000000000032,-0.07500000000000027
-0.20000000000000098,0.07500000000000029
-0.30000000000000226,-0.04635254915624248
-0.3000000000000013,-0.04635254915624241
-0.2000000000000005,0.07500000000000029
-0.10000000000000034,-0.0463525491562421
-0.20000000000000018,0.07500000000000007
-0.1999999999999995,-1.3183898417423734E-16
-0.20000000000000054,-3.1821333762449555E-17
-0.2000000000000003,5.551115123125783E-17
-0.19999999999999982,5.724587470723463E-17
-0.20000000000000043,-0.1677050983124842
-0.09999999999999974,0.04635254915624199
-0.2999999999999997,0.046352549156241984
-0.20000000000000093,-0.16770509831248528
-0.10000000000000063,0.04635254915624221
-0.20000000000000012,0.0750000000000001
-0.2000000000000002,1.4311468676808659E-16
-0.20000000000000004,3.469446951953614E-18
-0.19999999999999993,3.122502256758253E-17
-0.20000000000000015,5.551115123125783E-17
-0.20000000000000004,0.16770509831248437
-0.19999999999999993,-0.07499999999999991
-0.19999999999999984,0.07499999999999989
-0.19999999999999984,-0.07500000000000001
-0.20000000000000004,0.075
-0.2000000000000001,-0.07500000000000007
-0.2000000000000001,0.07500000000000004
-0.30000000000000016,-0.12135254915624222
-0.3000000000000003,0.1213525491562423
-0.30000000000000016,-0.046352549156242234
-0.29999999999999993,0.04635254915624217
-0.2,-1.3877787807814457E-17
-0.19999999999999973,4.163336342344337E-17
-0.19999999999999993,2.7755575615628914E-17
-0.19999999999999998,6.938893903907228E-18
-0.19999999999999996,-3.8163916471489756E-17
-0.2,5.551115123125783E-17
0,-0
-0.4,-0
-0.4,-0
0,-0
