# N=6 J=0.075 gamma=0.05 Q=1.4999999999999998 sigma=0.30000000000000004 center=-0.30000000000000004
Re,Im
-0.1999999999999998,-0.25980762113533074
-0.20000000000000004,0.259807621135331
-0.20000000000000026,-0.1299038105676658
-0.20000000000000043,0.1299038105676658
-0.2999999999999993,-0.30000000000000054
-0.30000000000000027,0.3000000000000001
-0.09999999999999955,-0.14999999999999974
-0.10000000000000017,0.1500000000000002
-0.20000000000000093,0.2598076211353304
-0.19999999999999996,-0.25980762113533123
-0.10000000000000048,-0.07500000000000004
-0.10000000000000012,0.07500000000000023
-0.3999999999999987,-0.2598076211353314
-0.399999999999999,0.25980762113533207
-0.09999999999999983,-0.07500000000000012
-0.10000000000000034,0.07500000000000026
-0.2000000000000003,-0.12990381056766626
-0.1999999999999995,0.12990381056766545
-0.2999999999999998,-0.42123679084154964
-0.3000000000000016,0.42123679084155136
-0.23879141145471777,0.382929256464284
-0.2387914114547182,-0.3829292564642842
-0.5000000000000018,-0.15000000000000047
-0.5000000000000022,0.15000000000000036
-0.3000000000000007,-0.5140463961405952
-0.3000000000000015,0.5140463961405942
-0.361208588545282,-0.38292925646428244
-0.36120858854528154,0.3829292564642825
-0.2733624626868165,-0.47867745988928384
-0.2733624626868176,0.47867745988928473
-0.32663753731318346,-0.47867745988928184
-0.3266375373131833,0.47867745988928095
-0.2999999999999975,-0.5483770500843839
-0.299999999999999,0.5483770500843859
-0.3000000000000024,0.5140463961405964
-0.23879141145471738,0.3829292564642808
-0.2999999999999975,0.5140463961405897
-0.2387914114547171,-0.3829292564642803
-0.2999999999999991,-0.5140463961405927
-0.30000000000000127,-0.5140463961405936
-0.36120858854528437,0.38292925646428266
-0.2604351737409686,0.3723854695377038
-0.3395648262590302,0.3723854695377041
-0.3612085885452831,-0.3829292564642845
-0.26043517374097025,-0.37238546953770413
-0.33956482625903406,-0.37238546953770535
-0.29999999999999766,0.4212367908415496
-0.2999999999999962,-0.42123679084154614
-0.30000000000000054,0.4212367908415461
-0.29999999999999893,0.42123679084155397
-0.37295056739070653,0.38567685256262296
-0.2999999999999997,-0.42123679084154736
-0.2999999999999985,-0.421236790841547
-0.3234845642058078,0.3993362194778943
-0.27651543579419147,0.3993362194778909
-0.22704943260929888,0.38567685256262496
-0.37295056739070476,-0.3856768525626231
-0.3234845642058093,-0.3993362194778989
-0.3234845642058043,0.39933621947789466
-0.6000000000000006,1.4929463915125396E-15
-0.2765154357941882,0.39933621947789627
-0.22704943260929747,-0.38567685256262746
-0.27651543579419036,-0.3993362194778965
-0.32348456420581295,-0.3993362194779013
-0.2765154357941923,-0.3993362194778989
-0.3395648262590255,0.37238546953770263
-0.2999999999999974,0.5140463961405826
-0.3646566833830738,0.3412082076568205
-0.29999999999999843,-0.514046396140592
-0.36465668338307433,-0.34120820765682164
-0.23534331661692542,0.34120820765681775
-0.23534331661692764,0.34120820765682425
-0.23534331661692298,-0.3412082076568164
-0.6000000000000005,1.052218208397182E-15
-0.3646566833830736,0.34120820765682097
-0.32663753731318373,0.4786774598892853
-0.2604351737409727,0.3723854695377088
-0.1769643924847886,0.2821513946061269
-0.3646566833830722,-0.3412082076568168
-0.33956482625903006,0.3723854695377024
-0.32663753731318584,-0.4786774598892859
-0.3395648262590266,-0.3723854695377025
-0.27336246268681513,0.4786774598892843
-0.2353433166169286,-0.3412082076568233
-0.17696439248479057,-0.2821513946061308
-0.2733624626868124,-0.47867745988928495
-0.30227485042166913,0.35134950419508415
-0.2977251495783264,0.35134950419508243
-0.3022748504216732,0.35134950419508276
-0.4230356075152131,0.28215139460613065
-0.33956482625902545,0.37238546953770535
