t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
0.0000,2_3_center_bell,1,0,0,0,1,3.20342650381492E-16,1,0.333333333333333,0
0.0000,1_2_adjacent,0.25,0.25,0.25,0.25,0.5,1,0,0.333333333333333,0
0.0000,0_1_far_edge,0.5,0,0.5,0,1,6.40685300762983E-16,1.41967867694735E-20,1,0
0.1000,2_3_center_bell,0.916010493112428,0.0276607811686772,0.0374313237999979,0.0188974019188967,0.909010074800027,0.324310295082282,0.904882174282179,0.54708291879966,0
0.1000,1_2_adjacent,0.242117698366597,0.26820253468832,0.25844994770533,0.231229819239752,0.495027735508982,1.04539770224814,0.115920749843263,0.401616114387508,1
0.1000,0_1_far_edge,0.485627717632859,0.014430843131601,0.485511335212414,0.0144301040231253,0.94347583662085,0.209255054154427,0,0.96136238037196,0
0.2000,2_3_center_bell,0.735626938396554,0.0725086649077766,0.127174080040896,0.0646903166547719,0.743481659031356,0.765768385709497,0.701713980635842,0.638205098111004,6.661612617531E-18
0.2000,1_2_adjacent,0.237332854780699,0.306587262712911,0.270331982689857,0.185747899816532,0.489503093350668,1.08544538819669,0.202966548664506,0.451039584634364,1
0.2000,0_1_far_edge,0.457000939292449,0.0435314616433675,0.455960346069723,0.0435072529944605,0.838185759462888,0.477948825501843,0,0.883154058376602,0
0.3000,2_3_center_bell,0.559369134230675,0.101916963438018,0.225922581701015,0.112791320630292,0.612123710191867,1.08827928767757,0.481616040498784,0.637486984298184,0
0.3000,1_2_adjacent,0.265527989582716,0.332761971592903,0.264661508470803,0.137048530353577,0.481930200275983,1.1409909305152,0.196376869047774,0.460819025999486,1
0.3000,0_1_far_edge,0.422097559967819,0.0782599143910226,0.421447163955355,0.0781953616858031,0.728503508264003,0.712275573390128,0,0.790787309819024,6.42372514239657E-18
0.4000,2_3_center_bell,0.450370314268766,0.101343830851043,0.307208468018072,0.141077386862119,0.561690868489472,1.21342022440766,0.323120631473955,0.628085316758238,-3.16411308844817E-18
0.4000,1_2_adjacent,0.326607921721009,0.325188116922239,0.242317000544218,0.105886960812534,0.474849243238694,1.21304831231991,0.11398760981806,0.439973805846793,0
0.4000,0_1_far_edge,0.385323850881212,0.109626734094392,0.394877338738199,0.110172076286196,0.643291395947486,0.883701015519001,0.0211618694998996,0.710177579616234,-8.01139509377597E-18
0.5000,2_3_center_bell,0.399579178978945,0.0851236174694359,0.372191234953879,0.14310596859774,0.573106497905366,1.18917594337052,0.244730048198327,0.649927294116235,0
0.5000,1_2_adjacent,0.388115408148018,0.285955806663698,0.227478606599945,0.0984501785883388,0.476828508337748,1.27006597894115,0.00509919877691505,0.47453912803979,-8.64810941586572E-17
0.5000,0_1_far_edge,0.347378538776513,0.131678047570096,0.384935177561912,0.136008236091479,0.586727651481245,1.0043586033415,0.0482602731050975,0.652386211008015,-1.023974732946E-17
0.6000,2_3_center_bell,0.362779004697077,0.0784743079521444,0.428504965765792,0.130241721584986,0.596870423179785,1.13303343886731,0.20148292768607,0.673295587995457,0
0.6000,1_2_adjacent,0.423392878682263,0.232283102724342,0.239519556339564,0.104804462253831,0.496091403792616,1.27458943281814,0,0.523433319000485,-2.31146577167295E-17
0.6000,0_1_far_edge,0.311178588421759,0.141912180359011,0.3891971947973,0.157712036421929,0.549679088371463,1.0991524494841,0.0475545034540681,0.610441496871336,-2.60975411964236E-17
0.7000,2_3_center_bell,0.316590043507947,0.0926607114388837,0.468638558724683,0.122110686328485,0.592751576154937,1.1358696128977,0.142465004913182,0.658996338822185,0
0.7000,1_2_adjacent,0.441229860880438,0.18044322171246,0.270453392456543,0.107873524950558,0.536169711178498,1.21310650690011,0,0.587386742247756,-1.69388933101854E-17
0.7000,0_1_far_edge,0.284789046354535,0.140759035760466,0.394922527361526,0.179529390523472,0.522455488585614,1.18342800776978,0.0108429800335917,0.575064357293882,0
0.8000,2_3_center_bell,0.27259764579982,0.118800079788614,0.476040897020189,0.132561377391377,0.556627502453501,1.199372757957,0.0612015039628526,0.605233459170371,-1.07709045049184E-17
