t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131269
7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127536
7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123904
7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120368
7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116927
7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113577
7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110318
7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107145
7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104058
7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101054
8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098131
8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095287
8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092520
8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089828
8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087210
8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084664
8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082188
8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079780
8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077439
8.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075163
9.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072951
9.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070801
9.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068711
9.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066681
9.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064708
9.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062791
9.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060930
9.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059122
9.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057365
9.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055660
10.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054005
10.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052397
10.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050836
10.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049322
10.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047851
10.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046424
10.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045040
10.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043696
10.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042392
10.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041127
11.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039900
11.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038709
11.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037554
11.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036434
11.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035347
11.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034293
11.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033271
11.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032280
11.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031319
11.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030387
12.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029483
12.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028607
12.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027757
12.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026933
12.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026135
12.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025361
12.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024611
12.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023883
12.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023179
12.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022496
13.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021834
13.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021192
