t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857143
0.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840013
0.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.822919
0.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805873
0.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.788889
0.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.771981
0.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.755162
0.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.738446
0.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721847
0.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.705379
1.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.689054
1.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.672887
1.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.656889
1.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641073
1.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625450
1.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610031
1.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.594826
1.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579845
1.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.565096
1.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550589
2.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536330
2.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522325
2.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508580
2.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.495101
2.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481892
2.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468955
2.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456293
2.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443909
2.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431803
2.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419977
3.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.408429
3.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397158
3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.386165
3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375445
3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364998
3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354820
3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344907
