t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.394414,0.408875,0.408959,0.408942,0.408942
0.100000,0.378546,0.405958,0.406599,0.406468,0.406466
0.150000,0.363999,0.402375,0.404428,0.404023,0.404007
0.200000,0.350887,0.397909,0.402473,0.401627,0.401563
0.250000,0.339259,0.392443,0.400709,0.399312,0.399131
0.300000,0.329099,0.385961,0.399055,0.397122,0.396706
0.350000,0.320325,0.378545,0.397386,0.395106,0.394287
0.400000,0.312805,0.370355,0.395545,0.393308,0.391879
0.450000,0.306365,0.361615,0.393363,0.391759,0.389492
0.500000,0.300808,0.352590,0.390679,0.390468,0.387147
0.550000,0.295930,0.343557,0.387361,0.389408,0.384876
0.600000,0.291542,0.334783,0.383319,0.388519,0.382722
0.650000,0.287474,0.326502,0.378516,0.387705,0.380736
0.700000,0.283592,0.318890,0.372976,0.386839,0.378976
0.750000,0.279800,0.312057,0.366776,0.385776,0.377498
0.800000,0.276037,0.306039,0.360046,0.384366,0.376351
0.850000,0.272279,0.300799,0.352956,0.382467,0.375571
0.900000,0.268527,0.296241,0.345696,0.379962,0.375171
0.950000,0.264804,0.292228,0.338465,0.376772,0.375136
1.000000,0.261145,0.288602,0.331444,0.372864,0.375422
1.050000,0.257587,0.285204,0.324786,0.368258,0.375955
1.100000,0.254164,0.281893,0.318595,0.363033,0.376637
1.150000,0.250902,0.278557,0.312920,0.357321,0.377349
1.200000,0.247813,0.275119,0.307752,0.351302,0.377962
1.250000,0.244898,0.271542,0.303032,0.345193,0.378346
1.300000,0.242143,0.267820,0.298661,0.339231,0.378380
1.350000,0.239525,0.263974,0.294521,0.333657,0.377959
1.400000,0.237017,0.260040,0.290495,0.328687,0.377004
1.450000,0.234585,0.256062,0.286484,0.324495,0.375462
1.500000,0.232198,0.252081,0.282426,0.321186,0.373313
1.550000,0.229825,0.248128,0.278303,0.318788,0.370568
1.600000,0.227441,0.244224,0.274151,0.317243,0.367267
1.650000,0.225023,0.240376,0.270050,0.316417,0.363476
1.700000,0.222550,0.236585,0.266119,0.316116,0.359281
1.750000,0.220004,0.232850,0.262501,0.316110,0.354784
1.800000,0.217368,0.229178,0.259338,0.316159,0.350092
1.850000,0.214625,0.225587,0.256754,0.316038,0.345312
1.900000,0.211757,0.222119,0.254835,0.315556,0.340545
1.950000,0.208749,0.218833,0.253607,0.314573,0.335875
2.000000,0.205588,0.215809,0.253035,0.313004,0.331367
2.050000,0.202270,0.213141,0.253024,0.310823,0.327063
2.100000,0.198797,0.210923,0.253429,0.308056,0.322982
2.150000,0.195187,0.209236,0.254076,0.304779,0.319116
2.200000,0.191477,0.208133,0.254776,0.301106,0.315440
2.250000,0.187718,0.207627,0.255357,0.297172,0.311911
2.300000,0.183987,0.207681,0.255667,0.293125,0.308477
2.350000,0.180373,0.208207,0.255599,0.289110,0.305086
2.400000,0.176985,0.209072,0.255088,0.285253,0.301686
2.450000,0.173932,0.210112,0.254121,0.281654,0.298236
2.500000,0.171326,0.211144,0.252725,0.278376,0.294707
2.550000,0.169259,0.211985,0.250967,0.275443,0.291085
2.600000,0.167798,0.212468,0.248942,0.272842,0.287369
2.650000,0.166974,0.212454,0.246756,0.270527,0.283574
2.700000,0.166775,0.211845,0.244517,0.268430,0.279726
2.750000,0.167146,0.210590,0.242315,0.266471,0.275858
2.800000,0.167997,0.208686,0.240216,0.264569,0.272008
2.850000,0.169209,0.206185,0.238250,0.262652,0.268215
2.900000,0.170647,0.203184,0.236406,0.260665,0.264516
2.950000,0.172176,0.199826,0.234638,0.258570,0.260943
3.000000,0.173668,0.196282,0.232869,0.256350,0.257522
3.050000,0.175016,0.192744,0.231003,0.254001,0.254273
3.100000,0.176132,0.189403,0.228941,0.251533,0.251208
3.150000,0.176961,0.186434,0.226591,0.248960,0.248335
3.200000,0.177473,0.183970,0.223883,0.246298,0.245657
