t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.395838,0.408882,0.408958,0.408942,0.408942
0.100000,0.381226,0.406007,0.406586,0.406468,0.406466
0.150000,0.367764,0.402531,0.404387,0.404022,0.404007
0.200000,0.355564,0.398253,0.402385,0.401621,0.401564
0.250000,0.344680,0.393063,0.400558,0.399296,0.399133
0.300000,0.335107,0.386944,0.398833,0.397086,0.396710
0.350000,0.326781,0.379968,0.397096,0.395035,0.394295
0.400000,0.319592,0.372279,0.395204,0.393182,0.391891
0.450000,0.313388,0.364080,0.393003,0.391559,0.389508
0.500000,0.307996,0.355612,0.390345,0.390170,0.387164
0.550000,0.303237,0.347128,0.387108,0.388994,0.384888
0.600000,0.298939,0.338873,0.383207,0.387976,0.382720
0.650000,0.294949,0.331059,0.378609,0.387028,0.380706
0.700000,0.291144,0.323851,0.373332,0.386037,0.378898
0.750000,0.287432,0.317349,0.367449,0.384869,0.377347
0.800000,0.283756,0.311588,0.361077,0.383387,0.376098
0.850000,0.280090,0.306537,0.354371,0.381459,0.375185
0.900000,0.276433,0.302112,0.347507,0.378979,0.374619
0.950000,0.272803,0.298190,0.340665,0.375871,0.374388
1.000000,0.269230,0.294628,0.334015,0.372104,0.374454
1.050000,0.265748,0.291282,0.327694,0.367699,0.374750
1.100000,0.262389,0.288024,0.321799,0.362726,0.375187
1.150000,0.259175,0.284751,0.316374,0.357305,0.375656
1.200000,0.256120,0.281392,0.311414,0.351602,0.376039
1.250000,0.253224,0.277910,0.306865,0.345816,0.376217
1.300000,0.250479,0.274298,0.302637,0.340165,0.376077
1.350000,0.247865,0.270575,0.298625,0.334867,0.375521
1.400000,0.245356,0.266773,0.294721,0.330120,0.374475
1.450000,0.242924,0.262930,0.290837,0.326081,0.372888
1.500000,0.240539,0.259083,0.286915,0.322846,0.370740
1.550000,0.238174,0.255262,0.282940,0.320441,0.368041
1.600000,0.235803,0.251485,0.278942,0.318815,0.364826
1.650000,0.233406,0.247761,0.274993,0.317846,0.361155
1.700000,0.230962,0.244089,0.271203,0.317359,0.357108
1.750000,0.228455,0.240471,0.267696,0.317146,0.352777
1.800000,0.225867,0.236911,0.264605,0.316988,0.348264
1.850000,0.223181,0.233427,0.262039,0.316680,0.343667
1.900000,0.220381,0.230055,0.260076,0.316045,0.339078
1.950000,0.217450,0.226848,0.258742,0.314954,0.334575
2.000000,0.214378,0.223879,0.258007,0.313326,0.330221
2.050000,0.211156,0.221229,0.257788,0.311137,0.326053
2.100000,0.207787,0.218985,0.257956,0.308410,0.322087
2.150000,0.204286,0.217220,0.258353,0.305215,0.318319
2.200000,0.200681,0.215984,0.258809,0.301655,0.314724
2.250000,0.197022,0.215289,0.259166,0.297855,0.311263
2.300000,0.193372,0.215107,0.259285,0.293952,0.307890
2.350000,0.189815,0.215362,0.259064,0.290078,0.304555
2.400000,0.186445,0.215937,0.258445,0.286350,0.301212
2.450000,0.183365,0.216685,0.257408,0.282860,0.297823
2.500000,0.180677,0.217440,0.255981,0.279665,0.294362
2.550000,0.178468,0.218035,0.254221,0.276787,0.290816
2.600000,0.176806,0.218314,0.252212,0.274214,0.287186
2.650000,0.175727,0.218149,0.250052,0.271903,0.283485
2.700000,0.175231,0.217445,0.247837,0.269793,0.279738
2.750000,0.175276,0.216151,0.245650,0.267810,0.275976
2.800000,0.175790,0.214264,0.243550,0.265879,0.272235
2.850000,0.176672,0.211827,0.241562,0.263936,0.268551
2.900000,0.177802,0.208929,0.239679,0.261927,0.264958
2.950000,0.179058,0.205700,0.237857,0.259818,0.261487
3.000000,0.180320,0.202297,0.236026,0.257591,0.258161
3.050000,0.181484,0.198898,0.234100,0.255243,0.254999
3.100000,0.182465,0.195677,0.231988,0.252781,0.252013
3.150000,0.183203,0.192795,0.229607,0.250218,0.249208
3.200000,0.183664,0.190376,0.226894,0.247567,0.246588
3.250000,0.183838,0.188495,0.223816,0.244832,0.244150
3.300000,0.183740,0.187171,0.220374,0.242012,0.241891
3.350000,0.183403,0.186361,0.216602,0.239096,0.239804
3.400000,0.182875,0.185974,0.212572,0.236064,0.237880
3.450000,0.182213,0.185880,0.208384,0.232893,0.236106
3.500000,0.181475,0.185932,0.204156,0.229559,0.234464
3.550000,0.180717,0.185978,0.200016,0.226047,0.232930
3.600000,0.179985,0.185883,0.196089,0.222352,0.231472
3.650000,0.179313,0.185539,0.192478,0.218488,0.230053
3.700000,0.178717,0.184869,0.189261,0.214493,0.228626
3.750000,0.178198,0.183838,0.186473,0.210422,0.227140
3.800000,0.177741,0.182446,0.184113,0.206357,0.225541
3.850000,0.177316,0.180727,0.182138,0.202391,0.223775
3.900000,0.176887,0.178747,0.180473,0.198630,0.221791
3.950000,0.176413,0.176588,0.179027,0.195174,0.219546
4.000000,0.175852,0.174347,0.177703,0.192111,0.217008
4.050000,0.175170,0.172120,0.176411,0.189506,0.214158
4.100000,0.174337,0.169996,0.175082,0.187384,0.210994
4.150000,0.173336,0.168048,0.173674,0.185733,0.207531
4.200000,0.172160,0.166325,0.172177,0.184495,0.203802
4.250000,0.170812,0.164851,0.170609,0.183577,0.199853
4.300000,0.169306,0.163625,0.169016,0.182857,0.195747
4.350000,0.167664,0.162624,0.167462,0.182196,0.191554
4.400000,0.165911,0.161812,0.166019,0.181455,0.187350
4.450000,0.164079,0.161145,0.164753,0.180507,0.183211
4.500000,0.162197,0.160577,0.163716,0.179247,0.179204
4.550000,0.160297,0.160068,0.162935,0.177602,0.175388
4.600000,0.158408,0.159590,0.162405,0.175535,0.171803
4.650000,0.156553,0.159123,0.162089,0.173050,0.168473
4.700000,0.154757,0.158658,0.161921,0.170185,0.165397
