t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.393941,0.408873,0.408960,0.408942,0.408942
0.100000,0.377657,0.405942,0.406604,0.406468,0.406466
0.150000,0.362755,0.402324,0.404442,0.404023,0.404007
0.200000,0.349346,0.397796,0.402502,0.401629,0.401563
0.250000,0.337478,0.392239,0.400759,0.399317,0.399130
0.300000,0.327129,0.385638,0.399128,0.397134,0.396704
0.350000,0.318214,0.378078,0.397482,0.395130,0.394285
0.400000,0.310592,0.369724,0.395658,0.393349,0.391875
0.450000,0.304079,0.360809,0.393482,0.391826,0.389487
0.500000,0.298472,0.351603,0.390790,0.390566,0.387142
0.550000,0.293560,0.342392,0.387446,0.389545,0.384872
0.600000,0.289145,0.333450,0.383358,0.388698,0.382723
0.650000,0.285054,0.325018,0.378489,0.387928,0.380746
0.700000,0.281149,0.317277,0.372863,0.387103,0.379002
0.750000,0.277332,0.310339,0.366561,0.386075,0.377548
0.800000,0.273542,0.304239,0.359716,0.384688,0.376435
0.850000,0.269755,0.298940,0.352502,0.382799,0.375699
0.900000,0.265973,0.294342,0.345115,0.380287,0.375353
0.950000,0.262221,0.290302,0.337758,0.377069,0.375382
1.000000,0.258535,0.286657,0.330618,0.373115,0.375740
1.050000,0.254954,0.283245,0.323852,0.368444,0.376352
1.100000,0.251512,0.279918,0.317567,0.363138,0.377114
1.150000,0.248236,0.276562,0.311812,0.357331,0.377906
1.200000,0.245139,0.273101,0.306578,0.351210,0.378594
1.250000,0.242218,0.269494,0.301804,0.344995,0.379045
1.300000,0.239461,0.265737,0.297389,0.338933,0.379135
1.350000,0.236844,0.261851,0.293210,0.333270,0.378758
1.400000,0.234337,0.257876,0.289145,0.328229,0.377832
1.450000,0.231906,0.253855,0.285094,0.323987,0.376305
1.500000,0.229519,0.249831,0.280993,0.320656,0.374156
1.550000,0.227145,0.245836,0.276824,0.318262,0.371396
1.600000,0.224757,0.241891,0.272622,0.316746,0.368068
1.650000,0.222332,0.238004,0.268472,0.315969,0.364239
1.700000,0.219850,0.234176,0.264496,0.315730,0.359997
1.750000,0.217292,0.230404,0.260842,0.315793,0.355447
1.800000,0.214641,0.226696,0.257656,0.315910,0.350699
1.850000,0.211879,0.223073,0.255069,0.315851,0.345862
1.900000,0.208990,0.219574,0.253165,0.315420,0.341038
1.950000,0.205958,0.216262,0.251973,0.314474,0.336315
2.000000,0.202769,0.213223,0.251456,0.312925,0.331759
2.050000,0.199420,0.210550,0.251515,0.310746,0.327414
2.100000,0.195915,0.208342,0.251999,0.307968,0.323297
2.150000,0.192272,0.206683,0.252728,0.304666,0.319402
2.200000,0.188529,0.205626,0.253510,0.300957,0.315701
2.250000,0.184741,0.205185,0.254163,0.296980,0.312152
2.300000,0.180986,0.205318,0.254537,0.292888,0.308701
2.350000,0.177359,0.205934,0.254518,0.288828,0.305293
2.400000,0.173968,0.206897,0.254043,0.284931,0.301877
2.450000,0.170930,0.208034,0.253098,0.281298,0.298410
2.500000,0.168356,0.209158,0.251712,0.277995,0.294861
2.550000,0.166342,0.210080,0.249956,0.275046,0.291216
2.600000,0.164952,0.210629,0.247926,0.272438,0.287475
2.650000,0.164217,0.210665,0.245732,0.270123,0.283652
2.700000,0.164120,0.210088,0.243485,0.268031,0.279774
2.750000,0.164601,0.208845,0.241280,0.266081,0.275873
2.800000,0.165563,0.206937,0.239184,0.264189,0.271990
2.850000,0.166881,0.204415,0.237226,0.262283,0.268163
2.900000,0.168418,0.201382,0.235397,0.260305,0.264431
2.950000,0.170032,0.197982,0.233649,0.258216,0.260827
3.000000,0.171595,0.194393,0.231903,0.255999,0.257377
3.050000,0.172996,0.190811,0.230060,0.253651,0.254101
3.100000,0.174151,0.187432,0.228017,0.251183,0.251012
3.150000,0.175004,0.184435,0.225681,0.248609,0.248118
3.200000,0.175526,0.181956,0.222979,0.245945,0.245420
3.250000,0.175719,0.180079,0.219870,0.243199,0.242920
3.300000,0.175607,0.178818,0.216351,0.240369,0.240613
3.350000,0.175235,0.178125,0.212461,0.237442,0.238494
3.400000,0.174661,0.177891,0.208273,0.234397,0.236554
3.450000,0.173952,0.177969,0.203896,0.231204,0.234782
3.500000,0.173174,0.178191,0.199460,0.227834,0.233161
3.550000,0.172390,0.178390,0.195106,0.224268,0.231667
3.600000,0.171649,0.178417,0.190971,0.220494,0.230267
3.650000,0.170985,0.178153,0.187174,0.216525,0.228923
3.700000,0.170413,0.177519,0.183801,0.212396,0.227585
3.750000,0.169931,0.176477,0.180897,0.208165,0.226199
3.800000,0.169516,0.175033,0.178459,0.203917,0.224706
3.850000,0.169136,0.173228,0.176441,0.199756,0.223047
3.900000,0.168746,0.171133,0.174762,0.195797,0.221165
3.950000,0.168301,0.168843,0.173320,0.192153,0.219011
4.000000,0.167756,0.166466,0.172005,0.188928,0.216548
4.050000,0.167073,0.164108,0.170718,0.186197,0.213753
4.100000,0.166223,0.161868,0.169379,0.183997,0.210619
4.150000,0.165189,0.159825,0.167941,0.182320,0.207161
4.200000,0.163966,0.158033,0.166392,0.181109,0.203408
4.250000,0.162560,0.156516,0.164753,0.180266,0.199411
4.300000,0.160988,0.155273,0.163075,0.179656,0.195232
4.350000,0.159276,0.154277,0.161431,0.179131,0.190947
4.400000,0.157452,0.153486,0.159903,0.178535,0.186636
4.450000,0.155552,0.152848,0.158570,0.177725,0.182382
4.500000,0.153607,0.152316,0.157493,0.176584,0.178258
4.550000,0.151651,0.151844,0.156705,0.175028,0.174330
4.600000,0.149714,0.151404,0.156206,0.173011,0.170644
4.650000,0.147820,0.150974,0.155957,0.170531,0.167228
4.700000,0.145994,0.150549,0.155887,0.167627,0.164085
4.750000,0.144254,0.150127,0.155900,0.164374,0.161198
4.800000,0.142619,0.149714,0.155889,0.160881,0.158529
4.850000,0.141104,0.149309,0.155746,0.157275,0.156029
4.900000,0.139726,0.148908,0.155375,0.153699,0.153639
4.950000,0.138498,0.148495,0.154700,0.150289,0.151299
5.000000,0.137434,0.148040,0.153676,0.147167,0.148955
5.050000,0.136543,0.147507,0.152288,0.144426,0.146563
5.100000,0.135832,0.146848,0.150553,0.142118,0.144095
5.150000,0.135299,0.146013,0.148517,0.140252,0.141539
5.200000,0.134934,0.144955,0.146250,0.138791,0.138900
5.250000,0.134718,0.143637,0.143840,0.137661,0.136202
5.300000,0.134622,0.142036,0.141379,0.136760,0.133479
5.350000,0.134608,0.140147,0.138959,0.135974,0.130778
5.400000,0.134628,0.137991,0.136656,0.135190,0.128151
5.450000,0.134633,0.135610,0.134523,0.134307,0.125648
5.500000,0.134572,0.133071,0.132586,0.133243,0.123317
5.550000,0.134394,0.130459,0.130837,0.131947,0.121194
5.600000,0.134059,0.127874,0.129240,0.130393,0.119304
5.650000,0.133531,0.125420,0.127736,0.128585,0.117654
5.700000,0.132790,0.123195,0.126251,0.126550,0.116239
5.750000,0.131827,0.121280,0.124708,0.124333,0.115040
5.800000,0.130649,0.119728,0.123040,0.121993,0.114026
5.850000,0.129275,0.118556,0.121196,0.119593,0.113159
5.900000,0.127737,0.117742,0.119148,0.117195,0.112401
5.950000,0.126077,0.117227,0.116898,0.114851,0.111710
6.000000,0.124342,0.116922,0.114476,0.112601,0.111051
6.050000,0.122584,0.116717,0.111939,0.110471,0.110392
6.100000,0.120850,0.116499,0.109366,0.108469,0.109707
6.150000,0.119183,0.116158,0.106850,0.106591,0.108977
6.200000,0.117616,0.115602,0.104488,0.104824,0.108187
6.250000,0.116167,0.114762,0.102368,0.103152,0.107324
6.300000,0.114840,0.113598,0.100558,0.101561,0.106380
6.350000,0.113625,0.112101,0.099098,0.100044,0.105347
6.400000,0.112497,0.110292,0.097992,0.098602,0.104218
6.450000,0.111421,0.108224,0.097208,0.097246,0.102987
6.500000,0.110357,0.105971,0.096686,0.095997,0.101649
6.550000,0.109262,0.103625,0.096343,0.094877,0.100200
6.600000,0.108095,0.101291,0.096088,0.093910,0.098639
6.650000,0.106824,0.099070,0.095834,0.093112,0.096972
6.700000,0.105424,0.097058,0.095506,0.092485,0.095208
6.750000,0.103884,0.095325,0.095051,0.092019,0.093365
6.800000,0.102204,0.093917,0.094441,0.091682,0.091466
6.850000,0.100397,0.092845,0.093675,0.091428,0.089543
6.900000,0.098487,0.092086,0.092773,0.091197,0.087633
6.950000,0.096505,0.091589,0.091780,0.090925,0.085774
7.000000,0.094492,0.091283,0.090751,0.090544,0.084009
7.050000,0.092488,0.091086,0.089747,0.089996,0.082374
7.100000,0.090536,0.090916,0.088825,0.089235,0.080899
7.150000,0.088673,0.090701,0.088030,0.088235,0.079604
7.200000,0.086932,0.090381,0.087385,0.086990,0.078495
7.250000,0.085334,0.089919,0.086893,0.085518,0.077566
7.300000,0.083893,0.089294,0.086528,0.083859,0.076794
7.350000,0.082611,0.088506,0.086245,0.082078,0.076147
7.400000,0.081484,0.087567,0.085985,0.080253,0.075585
7.450000,0.080497,0.086503,0.085680,0.078475,0.075065
7.500000,0.079633,0.085345,0.085265,0.076835,0.074544
7.550000,0.078871,0.084127,0.084684,0.075415,0.073986
7.600000,0.078190,0.082878,0.083896,0.074278,0.073365
7.650000,0.077571,0.081620,0.082880,0.073458,0.072665
7.700000,0.076997,0.080367,0.081639,0.072953,0.071884
7.750000,0.076454,0.079122,0.080194,0.072729,0.071032
7.800000,0.075929,0.077882,0.078589,0.072721,0.070133
7.850000,0.075412,0.076634,0.076883,0.072844,0.069218
7.900000,0.074893,0.075368,0.075144,0.073004,0.068326
7.950000,0.074362,0.074071,0.073444,0.073109,0.067497
8.000000,0.073809,0.072740,0.071849,0.073077,0.066769
