t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.396790,0.408886,0.408956,0.408942,0.408942
0.100000,0.383026,0.406040,0.406577,0.406467,0.406466
0.150000,0.370302,0.402635,0.404360,0.404021,0.404007
0.200000,0.358727,0.398484,0.402327,0.401618,0.401564
0.250000,0.348358,0.393482,0.400457,0.399286,0.399134
0.300000,0.339197,0.387611,0.398684,0.397062,0.396713
0.350000,0.331191,0.380935,0.396901,0.394987,0.394300
0.400000,0.324240,0.373589,0.394976,0.393098,0.391899
0.450000,0.318210,0.365762,0.392762,0.391423,0.389518
0.500000,0.312944,0.357677,0.390122,0.389969,0.387175
0.550000,0.308277,0.349573,0.386941,0.388714,0.384897
0.600000,0.304049,0.341676,0.383138,0.387609,0.382719
0.650000,0.300120,0.334189,0.378681,0.386572,0.380686
0.700000,0.296372,0.327263,0.373587,0.385495,0.378845
0.750000,0.292719,0.320995,0.367923,0.384256,0.377245
0.800000,0.289107,0.315417,0.361799,0.382724,0.375928
0.850000,0.285507,0.310504,0.355360,0.380777,0.374925
0.900000,0.281918,0.306177,0.348771,0.378313,0.374247
0.950000,0.278355,0.302324,0.342201,0.375261,0.373884
1.000000,0.274845,0.298812,0.335809,0.371594,0.373800
1.050000,0.271420,0.295507,0.329724,0.367326,0.373934
1.100000,0.268107,0.292290,0.324038,0.362526,0.374203
1.150000,0.264931,0.289064,0.318791,0.357306,0.374506
1.200000,0.261904,0.285762,0.313979,0.351822,0.374732
1.250000,0.259028,0.282348,0.309552,0.346260,0.374768
1.300000,0.256294,0.278815,0.305428,0.340824,0.374508
1.350000,0.253686,0.275179,0.301508,0.335717,0.373859
1.400000,0.251180,0.271470,0.297693,0.331125,0.372750
1.450000,0.248750,0.267722,0.293899,0.327195,0.371133
1.500000,0.246369,0.263971,0.290074,0.324015,0.368987
1.550000,0.244010,0.260244,0.286203,0.321610,0.366321
1.600000,0.241651,0.256558,0.282313,0.319932,0.363166
1.650000,0.239269,0.252921,0.278472,0.318870,0.359580
1.700000,0.236847,0.249335,0.274779,0.318261,0.355638
1.750000,0.234367,0.245799,0.271353,0.317910,0.351427
1.800000,0.231812,0.242319,0.268312,0.317614,0.347040
1.850000,0.229167,0.238911,0.265762,0.317180,0.342573
