t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.400628,0.408904,0.408952,0.408942,0.408942
0.100000,0.390336,0.406174,0.406542,0.406467,0.406466
0.150000,0.380681,0.403062,0.404249,0.404017,0.404008
0.200000,0.371754,0.399432,0.402089,0.401603,0.401566
0.250000,0.363612,0.395208,0.400047,0.399243,0.399139
0.300000,0.356272,0.390369,0.398079,0.396964,0.396724
0.350000,0.349715,0.384956,0.396110,0.394792,0.394321
0.400000,0.343886,0.379059,0.394047,0.392756,0.391930
0.450000,0.338706,0.372810,0.391786,0.390874,0.389560
0.500000,0.334077,0.366364,0.389227,0.389150,0.387220
0.550000,0.329893,0.359890,0.386288,0.387573,0.384931
0.600000,0.326045,0.353550,0.382907,0.386107,0.382716
0.650000,0.322438,0.347485,0.379059,0.384696,0.380606
0.700000,0.318988,0.341807,0.374755,0.383266,0.378634
0.750000,0.315630,0.336586,0.370039,0.381727,0.376834
0.800000,0.312320,0.331850,0.364991,0.379988,0.375236
0.850000,0.309033,0.327584,0.359714,0.377960,0.373863
0.900000,0.305764,0.323739,0.354325,0.375568,0.372723
0.950000,0.302517,0.320239,0.348947,0.372761,0.371812
1.000000,0.299310,0.316996,0.343692,0.369514,0.371106
1.050000,0.296161,0.313916,0.338654,0.365839,0.370565
1.100000,0.293093,0.310916,0.333897,0.361784,0.370129
1.150000,0.290121,0.307926,0.329453,0.357429,0.369730
1.200000,0.287257,0.304897,0.325319,0.352886,0.369287
1.250000,0.284505,0.301800,0.321462,0.348288,0.368719
1.300000,0.281862,0.298627,0.317827,0.343781,0.367946
1.350000,0.279318,0.295387,0.314345,0.339508,0.366900
1.400000,0.276860,0.292097,0.310948,0.335600,0.365525
1.450000,0.274469,0.288782,0.307577,0.332158,0.363782
1.500000,0.272128,0.285466,0.304197,0.329246,0.361653
1.550000,0.269816,0.282166,0.300794,0.326880,0.359140
1.600000,0.267517,0.278898,0.297389,0.325029,0.356266
1.650000,0.265215,0.275666,0.294025,0.323617,0.353071
1.700000,0.262893,0.272472,0.290770,0.322531,0.349608
1.750000,0.260539,0.269318,0.287705,0.321638,0.345942
1.800000,0.258138,0.266208,0.284911,0.320793,0.342142
1.850000,0.255677,0.263151,0.282461,0.319859,0.338277
1.900000,0.253141,0.260170,0.280404,0.318718,0.334412
1.950000,0.250517,0.257297,0.278760,0.317278,0.330602
2.000000,0.247795,0.254576,0.277516,0.315482,0.326889
2.050000,0.244964,0.252058,0.276622,0.313310,0.323300
2.100000,0.242023,0.249798,0.276001,0.310777,0.319846
2.150000,0.238977,0.247843,0.275554,0.307928,0.316525
2.200000,0.235839,0.246228,0.275174,0.304833,0.313320
2.250000,0.232636,0.244969,0.274754,0.301577,0.310205
2.300000,0.229407,0.244053,0.274200,0.298255,0.307149
2.350000,0.226200,0.243442,0.273441,0.294954,0.304118
2.400000,0.223076,0.243067,0.272429,0.291756,0.301083
2.450000,0.220102,0.242840,0.271149,0.288720,0.298018
2.500000,0.217347,0.242655,0.269611,0.285886,0.294906
2.550000,0.214875,0.242401,0.267849,0.283269,0.291740
2.600000,0.212743,0.241971,0.265916,0.280858,0.288523
2.650000,0.210990,0.241272,0.263871,0.278626,0.285266
2.700000,0.209637,0.240233,0.261778,0.276531,0.281985
2.750000,0.208682,0.238811,0.259689,0.274523,0.278706
2.800000,0.208097,0.236994,0.257641,0.272552,0.275452
2.850000,0.207838,0.234806,0.255651,0.270572,0.272251
2.900000,0.207839,0.232303,0.253712,0.268547,0.269126
2.950000,0.208027,0.229568,0.251796,0.266451,0.266099
3.000000,0.208322,0.226707,0.249857,0.264272,0.263186
3.050000,0.208648,0.223838,0.247839,0.262003,0.260401
3.100000,0.208936,0.221080,0.245683,0.259648,0.257751
3.150000,0.209130,0.218542,0.243336,0.257213,0.255238
3.200000,0.209188,0.216311,0.240760,0.254704,0.252865
3.250000,0.209087,0.214443,0.237936,0.252122,0.250628
3.300000,0.208821,0.212957,0.234869,0.249467,0.248522
3.350000,0.208395,0.211834,0.231590,0.246730,0.246539
3.400000,0.207833,0.211022,0.228151,0.243900,0.244670
3.450000,0.207163,0.210441,0.224625,0.240965,0.242901
3.500000,0.206421,0.209994,0.221098,0.237913,0.241216
3.550000,0.205643,0.209581,0.217657,0.234740,0.239592
3.600000,0.204863,0.209108,0.214386,0.231452,0.238004
3.650000,0.204106,0.208493,0.211356,0.228065,0.236419
3.700000,0.203390,0.207679,0.208615,0.224613,0.234803
3.750000,0.202720,0.206633,0.206185,0.221144,0.233117
3.800000,0.202093,0.205347,0.204063,0.217718,0.231321
3.850000,0.201494,0.203839,0.202216,0.214402,0.229377
3.900000,0.200901,0.202148,0.200597,0.211268,0.227251
3.950000,0.200288,0.200328,0.199142,0.208382,0.224914
4.000000,0.199625,0.198443,0.197788,0.205797,0.222349
4.050000,0.198887,0.196560,0.196474,0.203546,0.219547
4.100000,0.198050,0.194738,0.195155,0.201637,0.216513
4.150000,0.197096,0.193030,0.193803,0.200050,0.213266
4.200000,0.196016,0.191472,0.192410,0.198736,0.209835
4.250000,0.194808,0.190083,0.190989,0.197623,0.206263
4.300000,0.193477,0.188868,0.189569,0.196623,0.202599
4.350000,0.192033,0.187813,0.188189,0.195638,0.198900
4.400000,0.190493,0.186898,0.186893,0.194571,0.195222
4.450000,0.188878,0.186094,0.185723,0.193337,0.191621
4.500000,0.187208,0.185370,0.184708,0.191867,0.188145
4.550000,0.185508,0.184699,0.183859,0.190116,0.184834
4.600000,0.183799,0.184056,0.183170,0.188066,0.181711
4.650000,0.182102,0.183426,0.182612,0.185729,0.178789
4.700000,0.180436,0.182797,0.182137,0.183143,0.176062
4.750000,0.178821,0.182164,0.181686,0.180368,0.173513
4.800000,0.177271,0.181520,0.181191,0.177485,0.171113
4.850000,0.175802,0.180863,0.180587,0.174583,0.168828
4.900000,0.174428,0.180184,0.179815,0.171753,0.166618
4.950000,0.173160,0.179469,0.178832,0.169080,0.164447
5.000000,0.172011,0.178701,0.177612,0.166633,0.162284
5.050000,0.170989,0.177855,0.176150,0.164458,0.160106
5.100000,0.170098,0.176904,0.174460,0.162572,0.157900
5.150000,0.169339,0.175821,0.172575,0.160967,0.155667
5.200000,0.168708,0.174579,0.170542,0.159607,0.153417
5.250000,0.168191,0.173161,0.168419,0.158435,0.151171
5.300000,0.167771,0.171558,0.166264,0.157382,0.148958
5.350000,0.167423,0.169776,0.164132,0.156372,0.146810
5.400000,0.167115,0.167833,0.162067,0.155335,0.144760
5.450000,0.166815,0.165763,0.160099,0.154209,0.142840
5.500000,0.166484,0.163614,0.158240,0.152947,0.141074
5.550000,0.166087,0.161446,0.156481,0.151523,0.139478
5.600000,0.165592,0.159321,0.154801,0.149926,0.138061
5.650000,0.164970,0.157305,0.153164,0.148167,0.136817
5.700000,0.164202,0.155456,0.151528,0.146268,0.135735
5.750000,0.163277,0.153817,0.149854,0.144267,0.134793
5.800000,0.162194,0.152416,0.148107,0.142205,0.133964
5.850000,0.160961,0.151255,0.146265,0.140127,0.133218
5.900000,0.159596,0.150315,0.144324,0.138074,0.132525
5.950000,0.158123,0.149554,0.142295,0.136080,0.131855
6.000000,0.156573,0.148912,0.140209,0.134173,0.131182
6.050000,0.154979,0.148321,0.138109,0.132368,0.130483
6.100000,0.153374,0.147707,0.136051,0.130673,0.129738
6.150000,0.151786,0.146999,0.134092,0.129086,0.128936
6.200000,0.150240,0.146141,0.132288,0.127604,0.128063
6.250000,0.148751,0.145089,0.130686,0.126218,0.127113
