t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.387394,0.408843,0.408968,0.408942,0.408942
0.100000,0.365494,0.405718,0.406665,0.406469,0.406466
0.150000,0.345894,0.401622,0.404631,0.404030,0.404006
0.200000,0.328669,0.396264,0.402905,0.401654,0.401560
0.250000,0.313806,0.389500,0.401446,0.399389,0.399121
0.300000,0.301203,0.381333,0.400138,0.397300,0.396685
0.350000,0.290667,0.371897,0.398797,0.395454,0.394250
0.400000,0.281938,0.361433,0.397203,0.393918,0.391822
0.450000,0.274709,0.350263,0.395121,0.392733,0.389418
0.500000,0.268653,0.338757,0.392333,0.391907,0.387068
0.550000,0.263454,0.327304,0.388664,0.391400,0.384819
0.600000,0.258826,0.316271,0.383998,0.391122,0.382733
0.650000,0.254535,0.305979,0.378297,0.390931,0.380886
0.700000,0.250405,0.296668,0.371598,0.390650,0.379359
0.750000,0.246320,0.288480,0.364016,0.390076,0.378233
0.800000,0.242220,0.281449,0.355732,0.389001,0.377576
0.850000,0.238096,0.275509,0.346976,0.387235,0.377433
0.900000,0.233970,0.270504,0.338011,0.384624,0.377818
0.950000,0.229890,0.266227,0.329105,0.381064,0.378703
1.000000,0.225914,0.262441,0.320511,0.376517,0.380018
1.050000,0.222099,0.258919,0.312433,0.371018,0.381653
1.100000,0.218488,0.255463,0.305016,0.364673,0.383464
1.150000,0.215109,0.251921,0.298322,0.357666,0.385284
1.200000,0.211970,0.248199,0.292333,0.350242,0.386937
1.250000,0.209059,0.244253,0.286958,0.342701,0.388249
1.300000,0.206347,0.240087,0.282051,0.335374,0.389062
1.350000,0.203793,0.235741,0.277440,0.328596,0.389245
1.400000,0.201351,0.231272,0.272953,0.322677,0.388698
1.450000,0.198974,0.226746,0.268450,0.317864,0.387364
1.500000,0.196617,0.222222,0.263841,0.314308,0.385224
1.550000,0.194244,0.217741,0.259106,0.312043,0.382299
1.600000,0.191823,0.213328,0.254299,0.310978,0.378649
1.650000,0.189330,0.208989,0.249541,0.310910,0.374366
1.700000,0.186743,0.204721,0.245011,0.311552,0.369568
1.750000,0.184045,0.200519,0.240923,0.312572,0.364389
1.800000,0.181220,0.196391,0.237489,0.313630,0.358973
1.850000,0.178248,0.192367,0.234894,0.314417,0.353461
1.900000,0.175114,0.188508,0.233256,0.314680,0.347986
1.950000,0.171803,0.184911,0.232606,0.314234,0.342660
2.000000,0.168304,0.181701,0.232877,0.312975,0.337568
2.050000,0.164619,0.179024,0.233912,0.310876,0.332765
2.100000,0.160764,0.177022,0.235487,0.307982,0.328274
2.150000,0.156775,0.175813,0.237337,0.304399,0.324084
2.200000,0.152714,0.175465,0.239195,0.300281,0.320159
2.250000,0.148671,0.175975,0.240819,0.295813,0.316439
2.300000,0.144761,0.177262,0.242012,0.291194,0.312853
2.350000,0.141125,0.179169,0.242635,0.286618,0.309327
2.400000,0.137919,0.181481,0.242619,0.282259,0.305791
2.450000,0.135297,0.183948,0.241958,0.278250,0.302186
2.500000,0.133396,0.186307,0.240707,0.274679,0.298471
2.550000,0.132315,0.188310,0.238971,0.271580,0.294623
2.600000,0.132094,0.189744,0.236889,0.268931,0.290641
2.650000,0.132710,0.190440,0.234619,0.266671,0.286541
2.700000,0.134071,0.190286,0.232314,0.264704,0.282353
2.750000,0.136034,0.189234,0.230111,0.262921,0.278118
2.800000,0.138416,0.187298,0.228103,0.261212,0.273886
2.850000,0.141023,0.184558,0.226335,0.259482,0.269706
2.900000,0.143664,0.181151,0.224794,0.257658,0.265623
2.950000,0.146166,0.177268,0.223415,0.255693,0.261679
3.000000,0.148390,0.173141,0.222088,0.253569,0.257908
3.050000,0.150231,0.169026,0.220676,0.251292,0.254332
3.100000,0.151622,0.165181,0.219034,0.248881,0.250968
3.150000,0.152536,0.161840,0.217031,0.246363,0.247827
3.200000,0.152979,0.159184,0.214562,0.243766,0.244912
3.250000,0.152989,0.157316,0.211562,0.241104,0.242225
3.300000,0.152628,0.156248,0.208015,0.238379,0.239768
3.350000,0.151978,0.155901,0.203956,0.235574,0.237538
3.400000,0.151128,0.156120,0.199472,0.232656,0.235533
3.450000,0.150174,0.156701,0.194688,0.229580,0.233749
3.500000,0.149203,0.157419,0.189766,0.226299,0.232173
3.550000,0.148290,0.158056,0.184884,0.222767,0.230786
3.600000,0.147489,0.158427,0.180219,0.218958,0.229561
3.650000,0.146830,0.158388,0.175932,0.214865,0.228455
3.700000,0.146318,0.157849,0.172143,0.210513,0.227416
3.750000,0.145932,0.156773,0.168921,0.205962,0.226381
3.800000,0.145632,0.155174,0.166272,0.201304,0.225279
3.850000,0.145365,0.153110,0.164146,0.196662,0.224034
3.900000,0.145069,0.150678,0.162438,0.192182,0.222573
3.950000,0.144686,0.148000,0.161016,0.188018,0.220830
4.000000,0.144161,0.145212,0.159735,0.184317,0.218747
4.050000,0.143452,0.142451,0.158459,0.181199,0.216288
4.100000,0.142531,0.139843,0.157081,0.178742,0.213434
4.150000,0.141387,0.137488,0.155532,0.176962,0.210186
4.200000,0.140023,0.135453,0.153792,0.175814,0.206573
4.250000,0.138456,0.133768,0.151884,0.175191,0.202642
4.300000,0.136712,0.132423,0.149876,0.174935,0.198460
4.350000,0.134828,0.131381,0.147867,0.174860,0.194113
4.400000,0.132843,0.130584,0.145973,0.174767,0.189692
4.450000,0.130797,0.129965,0.144313,0.174468,0.185297
4.500000,0.128730,0.129462,0.142986,0.173804,0.181021
4.550000,0.126675,0.129022,0.142056,0.172653,0.176947
4.600000,0.124662,0.128613,0.141541,0.170942,0.173139
4.650000,0.122717,0.128220,0.141407,0.168646,0.169640
4.700000,0.120858,0.127844,0.141571,0.165795,0.166462
4.750000,0.119101,0.127498,0.141915,0.162462,0.163592
4.800000,0.117463,0.127200,0.142298,0.158764,0.160991
4.850000,0.115958,0.126962,0.142576,0.154849,0.158600
4.900000,0.114602,0.126785,0.142617,0.150886,0.156348
4.950000,0.113410,0.126654,0.142317,0.147048,0.154159
5.000000,0.112398,0.126535,0.141606,0.143497,0.151961
5.050000,0.111582,0.126377,0.140453,0.140368,0.149694
5.100000,0.110968,0.126117,0.138868,0.137751,0.147314
5.150000,0.110558,0.125681,0.136900,0.135682,0.144797
5.200000,0.110342,0.125000,0.134631,0.134138,0.142138
5.250000,0.110297,0.124014,0.132167,0.133046,0.139355
5.300000,0.110390,0.122679,0.129628,0.132290,0.136483
5.350000,0.110573,0.120976,0.127134,0.131733,0.133572
5.400000,0.110792,0.118912,0.124793,0.131231,0.130680
5.450000,0.110986,0.116527,0.122686,0.130655,0.127871
5.500000,0.111096,0.113890,0.120856,0.129895,0.125202
5.550000,0.111064,0.111098,0.119305,0.128877,0.122727
5.600000,0.110844,0.108271,0.117992,0.127558,0.120483
5.650000,0.110399,0.105542,0.116842,0.125932,0.118493
5.700000,0.109707,0.103044,0.115756,0.124023,0.116761
5.750000,0.108765,0.100896,0.114626,0.121878,0.115277
5.800000,0.107583,0.099186,0.113352,0.119564,0.114014
5.850000,0.106189,0.097957,0.111850,0.117154,0.112939
5.900000,0.104624,0.097202,0.110064,0.114721,0.112010
5.950000,0.102941,0.096861,0.107973,0.112332,0.111187
6.000000,0.101199,0.096830,0.105593,0.110034,0.110431
6.050000,0.099462,0.096975,0.102975,0.107858,0.109709
6.100000,0.097787,0.097153,0.100201,0.105813,0.108996
6.150000,0.096225,0.097222,0.097380,0.103888,0.108270
6.200000,0.094811,0.097062,0.094633,0.102061,0.107518
6.250000,0.093566,0.096578,0.092082,0.100304,0.106729
6.300000,0.092489,0.095709,0.089835,0.098587,0.105893
6.350000,0.091562,0.094433,0.087971,0.096893,0.105001
6.400000,0.090748,0.092761,0.086527,0.095216,0.104044
6.450000,0.090002,0.090742,0.085494,0.093567,0.103009
6.500000,0.089270,0.088453,0.084818,0.091972,0.101884
6.550000,0.088499,0.085998,0.084410,0.090471,0.100655
6.600000,0.087640,0.083495,0.084161,0.089111,0.099309
6.650000,0.086655,0.081072,0.083957,0.087935,0.097839
6.700000,0.085516,0.078848,0.083693,0.086979,0.096239
6.750000,0.084211,0.076927,0.083289,0.086257,0.094514
6.800000,0.082742,0.075380,0.082694,0.085762,0.092677
6.850000,0.081126,0.074237,0.081889,0.085459,0.090750
6.900000,0.079392,0.073487,0.080887,0.085290,0.088764
6.950000,0.077577,0.073076,0.079734,0.085176,0.086759
7.000000,0.075726,0.072923,0.078496,0.085033,0.084780
7.050000,0.073887,0.072930,0.077255,0.084772,0.082874
7.100000,0.072105,0.072997,0.076094,0.084316,0.081087
7.150000,0.070421,0.073034,0.075091,0.083604,0.079455
7.200000,0.068868,0.072969,0.074300,0.082596,0.078006
7.250000,0.067467,0.072755,0.073748,0.081280,0.076751
7.300000,0.066228,0.072366,0.073426,0.079673,0.075685
7.350000,0.065149,0.071801,0.073292,0.077819,0.074788
7.400000,0.064220,0.071078,0.073278,0.075790,0.074023
7.450000,0.063422,0.070228,0.073299,0.073678,0.073344
7.500000,0.062733,0.069291,0.073265,0.071593,0.072702
7.550000,0.062131,0.068307,0.073093,0.069648,0.072046
7.600000,0.061595,0.067314,0.072714,0.067949,0.071331
7.650000,0.061107,0.066338,0.072083,0.066580,0.070525
7.700000,0.060655,0.065392,0.071180,0.065593,0.069606
7.750000,0.060228,0.064476,0.070010,0.064996,0.068567
7.800000,0.059822,0.063575,0.068608,0.064752,0.067417
7.850000,0.059432,0.062667,0.067030,0.064785,0.066180
7.900000,0.059052,0.061725,0.065349,0.064996,0.064891
7.950000,0.058677,0.060722,0.063652,0.065269,0.063596
8.000000,0.058296,0.059640,0.062026,0.065495,0.062342
8.050000,0.057900,0.058471,0.060548,0.065575,0.061181
8.100000,0.057473,0.057222,0.059278,0.065435,0.060154
8.150000,0.057000,0.055917,0.058248,0.065023,0.059296
8.200000,0.056464,0.054591,0.057458,0.064317,0.058624
8.250000,0.055854,0.053296,0.056873,0.063324,0.058141
8.300000,0.055157,0.052089,0.056435,0.062074,0.057829
8.350000,0.054371,0.051023,0.056069,0.060621,0.057661
8.400000,0.053496,0.050147,0.055694,0.059034,0.057595
8.450000,0.052543,0.049490,0.055236,0.057395,0.057587
8.500000,0.051528,0.049058,0.054635,0.055789,0.057593
8.550000,0.050476,0.048829,0.053852,0.054297,0.057569
8.600000,0.049414,0.048759,0.052875,0.052984,0.057483
8.650000,0.048374,0.048783,0.051716,0.051895,0.057310
8.700000,0.047388,0.048826,0.050412,0.051048,0.057035
8.750000,0.046483,0.048813,0.049022,0.050432,0.056655
8.800000,0.045679,0.048673,0.047622,0.050013,0.056172
8.850000,0.044986,0.048350,0.046296,0.049740,0.055598
8.900000,0.044403,0.047806,0.045126,0.049554,0.054950
8.950000,0.043919,0.047022,0.044181,0.049397,0.054244
9.000000,0.043509,0.046005,0.043505,0.049219,0.053499
9.050000,0.043142,0.044780,0.043110,0.048986,0.052732
9.100000,0.042783,0.043397,0.042972,0.048680,0.051957
9.150000,0.042398,0.041923,0.043038,0.048297,0.051181
9.200000,0.041953,0.040442,0.043232,0.047850,0.050411
9.250000,0.041423,0.039043,0.043471,0.047360,0.049647
9.300000,0.040792,0.037816,0.043674,0.046857,0.048888
9.350000,0.040052,0.036838,0.043774,0.046369,0.048132
9.400000,0.039207,0.036161,0.043719,0.045918,0.047379
9.450000,0.038272,0.035801,0.043482,0.045520,0.046628
9.500000,0.037272,0.035737,0.043058,0.045175,0.045883
9.550000,0.036237,0.035914,0.042463,0.044873,0.045152
9.600000,0.035206,0.036254,0.041734,0.044590,0.044445
9.650000,0.034219,0.036668,0.040922,0.044297,0.043773
9.700000,0.033312,0.037068,0.040088,0.043960,0.043149
9.750000,0.032520,0.037380,0.039297,0.043547,0.042583
9.800000,0.031864,0.037544,0.038606,0.043033,0.042084
9.850000,0.031356,0.037521,0.038058,0.042405,0.041653
9.900000,0.030993,0.037294,0.037677,0.041662,0.041285
9.950000,0.030760,0.036863,0.037458,0.040817,0.040970
10.000000,0.030631,0.036248,0.037374,0.039901,0.040693
10.050000,0.030575,0.035481,0.037381,0.038955,0.040432
10.100000,0.030558,0.034609,0.037418,0.038030,0.040165
10.150000,0.030549,0.033683,0.037426,0.037183,0.039871
10.200000,0.030521,0.032757,0.037349,0.036467,0.039530
10.250000,0.030454,0.031882,0.037141,0.035923,0.039130
10.300000,0.030335,0.031098,0.036772,0.035576,0.038663
10.350000,0.030160,0.030432,0.036232,0.035424,0.038130
10.400000,0.029930,0.029894,0.035528,0.035446,0.037539
10.450000,0.029651,0.029475,0.034682,0.035596,0.036908
10.500000,0.029334,0.029153,0.033737,0.035814,0.036258
10.550000,0.028989,0.028895,0.032743,0.036036,0.035618
10.600000,0.028630,0.028667,0.031763,0.036198,0.035016
10.650000,0.028265,0.028433,0.030856,0.036244,0.034480
10.700000,0.027901,0.028170,0.030076,0.036131,0.034032
10.750000,0.027542,0.027860,0.029462,0.035830,0.033688
10.800000,0.027189,0.027501,0.029031,0.035332,0.033452
10.850000,0.026837,0.027099,0.028774,0.034644,0.033318
10.900000,0.026484,0.026673,0.028659,0.033790,0.033269
10.950000,0.026123,0.026245,0.028639,0.032810,0.033282
11.000000,0.025751,0.025843,0.028656,0.031756,0.033325
11.050000,0.025365,0.025492,0.028651,0.030693,0.033367
11.100000,0.024968,0.025208,0.028575,0.029686,0.033379
11.150000,0.024562,0.025000,0.028389,0.028801,0.033333
11.200000,0.024156,0.024863,0.028073,0.028090,0.033210
11.250000,0.023759,0.024780,0.027621,0.027588,0.032996
11.300000,0.023381,0.024724,0.027046,0.027304,0.032688
11.350000,0.023034,0.024664,0.026378,0.027220,0.032289
11.400000,0.022724,0.024564,0.025659,0.027296,0.031807
11.450000,0.022458,0.024396,0.024943,0.027478,0.031260
11.500000,0.022235,0.024134,0.024285,0.027704,0.030668
11.550000,0.022048,0.023766,0.023739,0.027916,0.030053
11.600000,0.021889,0.023289,0.023345,0.028066,0.029438
11.650000,0.021742,0.022715,0.023125,0.028116,0.028844
11.700000,0.021592,0.022066,0.023078,0.028044,0.028289
11.750000,0.021422,0.021378,0.023178,0.027844,0.027784
11.800000,0.021216,0.020696,0.023380,0.027521,0.027335
11.850000,0.020963,0.020071,0.023630,0.027095,0.026941
11.900000,0.020656,0.019552,0.023872,0.026592,0.026595
11.950000,0.020293,0.019182,0.024054,0.026046,0.026288
12.000000,0.019880,0.018987,0.024136,0.025492,0.026007
12.050000,0.019426,0.018970,0.024091,0.024964,0.025740
12.100000,0.018949,0.019111,0.023904,0.024489,0.025474
12.150000,0.018470,0.019373,0.023579,0.024084,0.025204
12.200000,0.018012,0.019703,0.023131,0.023753,0.024922
12.250000,0.017599,0.020046,0.022589,0.023492,0.024630
12.300000,0.017254,0.020347,0.021993,0.023283,0.024329
12.350000,0.016993,0.020562,0.021388,0.023103,0.024024
12.400000,0.016823,0.020656,0.020821,0.022927,0.023721
12.450000,0.016744,0.020606,0.020334,0.022731,0.023427
12.500000,0.016745,0.020402,0.019960,0.022498,0.023147
12.550000,0.016808,0.020049,0.019715,0.022217,0.022884
12.600000,0.016910,0.019561,0.019595,0.021888,0.022637
12.650000,0.017025,0.018965,0.019578,0.021518,0.022404
12.700000,0.017129,0.018296,0.019630,0.021124,0.022179
12.750000,0.017201,0.017598,0.019708,0.020729,0.021955
12.800000,0.017224,0.016918,0.019767,0.020358,0.021725
12.850000,0.017187,0.016304,0.019769,0.020036,0.021480
12.900000,0.017086,0.015797,0.019682,0.019784,0.021216
12.950000,0.016922,0.015426,0.019487,0.019612,0.020930
13.000000,0.016701,0.015200,0.019178,0.019519,0.020624
13.050000,0.016433,0.015114,0.018761,0.019494,0.020303
13.100000,0.016133,0.015139,0.018254,0.019515,0.019975
13.150000,0.015816,0.015240,0.017685,0.019552,0.019651
13.200000,0.015499,0.015374,0.017092,0.019573,0.019345
13.250000,0.015195,0.015502,0.016517,0.019547,0.019068
13.300000,0.014918,0.015588,0.016002,0.019448,0.018832
13.350000,0.014674,0.015611,0.015585,0.019256,0.018644
13.400000,0.014467,0.015554,0.015290,0.018961,0.018507
13.450000,0.014295,0.015417,0.015125,0.018564,0.018418
13.500000,0.014152,0.015203,0.015081,0.018074,0.018368
13.550000,0.014030,0.014929,0.015131,0.017513,0.018345
13.600000,0.013919,0.014614,0.015235,0.016912,0.018332
13.650000,0.013808,0.014283,0.015353,0.016307,0.018311
13.700000,0.013691,0.013960,0.015445,0.015741,0.018267
13.750000,0.013562,0.013669,0.015478,0.015256,0.018183
13.800000,0.013417,0.013425,0.015427,0.014888,0.018048
13.850000,0.013257,0.013236,0.015282,0.014660,0.017857
13.900000,0.013085,0.013101,0.015040,0.014578,0.017605
13.950000,0.012906,0.013010,0.014713,0.014628,0.017298
14.000000,0.012725,0.012945,0.014322,0.014781,0.016942
14.050000,0.012550,0.012887,0.013897,0.014995,0.016550
14.100000,0.012383,0.012816,0.013472,0.015228,0.016137
14.150000,0.012229,0.012714,0.013087,0.015438,0.015722
14.200000,0.012088,0.012569,0.012776,0.015587,0.015322
14.250000,0.011958,0.012378,0.012566,0.015651,0.014954
14.300000,0.011834,0.012143,0.012468,0.015612,0.014632
14.350000,0.011712,0.011875,0.012479,0.015464,0.014365
14.400000,0.011583,0.011591,0.012579,0.015210,0.014156
14.450000,0.011443,0.011312,0.012735,0.014863,0.014001
14.500000,0.011287,0.011065,0.012910,0.014443,0.013893
14.550000,0.011112,0.010871,0.013068,0.013977,0.013817
14.600000,0.010919,0.010748,0.013176,0.013497,0.013761
14.650000,0.010711,0.010705,0.013209,0.013037,0.013707
14.700000,0.010495,0.010738,0.013151,0.012626,0.013644
14.750000,0.010279,0.010833,0.012996,0.012292,0.013561
14.800000,0.010075,0.010968,0.012747,0.012048,0.013450
14.850000,0.009894,0.011115,0.012418,0.011899,0.013309
14.900000,0.009745,0.011245,0.012030,0.011833,0.013139
14.950000,0.009637,0.011332,0.011609,0.011832,0.012944
15.000000,0.009573,0.011354,0.011190,0.011868,0.012732
15.050000,0.009552,0.011297,0.010805,0.011915,0.012510
15.100000,0.009567,0.011151,0.010487,0.011946,0.012288
15.150000,0.009609,0.010917,0.010258,0.011942,0.012075
15.200000,0.009664,0.010601,0.010129,0.011889,0.011877
15.250000,0.009718,0.010219,0.010094,0.011783,0.011700
15.300000,0.009758,0.009791,0.010136,0.011625,0.011544
15.350000,0.009772,0.009347,0.010226,0.011424,0.011409
15.400000,0.009749,0.008918,0.010332,0.011193,0.011290
15.450000,0.009686,0.008540,0.010421,0.010951,0.011182
15.500000,0.009578,0.008243,0.010466,0.010716,0.011079
15.550000,0.009428,0.008051,0.010446,0.010506,0.010975
15.600000,0.009240,0.007972,0.010351,0.010333,0.010865
15.650000,0.009023,0.008001,0.010176,0.010204,0.010748
15.700000,0.008788,0.008115,0.009927,0.010118,0.010623
15.750000,0.008547,0.008282,0.009617,0.010068,0.010492
15.800000,0.008313,0.008469,0.009267,0.010040,0.010357
15.850000,0.008099,0.008642,0.008902,0.010016,0.010226
15.900000,0.007915,0.008775,0.008553,0.009978,0.010102
15.950000,0.007769,0.008849,0.008251,0.009912,0.009990
16.000000,0.007662,0.008851,0.008022,0.009804,0.009895
16.050000,0.007593,0.008777,0.007882,0.009649,0.009817
16.100000,0.007555,0.008629,0.007835,0.009445,0.009755
16.150000,0.007538,0.008415,0.007870,0.009200,0.009706
16.200000,0.007533,0.008151,0.007966,0.008926,0.009662
16.250000,0.007527,0.007856,0.008093,0.008639,0.009618
16.300000,0.007511,0.007551,0.008221,0.008363,0.009564
16.350000,0.007477,0.007262,0.008324,0.008120,0.009493
16.400000,0.007421,0.007009,0.008379,0.007933,0.009399
16.450000,0.007341,0.006812,0.008372,0.007816,0.009278
16.500000,0.007238,0.006679,0.008297,0.007778,0.009127
16.550000,0.007115,0.006611,0.008154,0.007813,0.008949
16.600000,0.006977,0.006600,0.007951,0.007907,0.008746
16.650000,0.006832,0.006628,0.007702,0.008039,0.008527
16.700000,0.006686,0.006677,0.007429,0.008183,0.008300
16.750000,0.006547,0.006725,0.007155,0.008313,0.008076
16.800000,0.006419,0.006756,0.006907,0.008407,0.007866
16.850000,0.006306,0.006758,0.006710,0.008448,0.007681
16.900000,0.006210,0.006722,0.006580,0.008424,0.007530
16.950000,0.006130,0.006648,0.006528,0.008329,0.007417
17.000000,0.006063,0.006539,0.006549,0.008163,0.007344
17.050000,0.006003,0.006404,0.006627,0.007933,0.007307
17.100000,0.005947,0.006255,0.006741,0.007651,0.007298
17.150000,0.005890,0.006106,0.006863,0.007334,0.007308
17.200000,0.005827,0.005972,0.006970,0.007006,0.007325
