t,CPsi_0,CPsi_1,CPsi_2,CPsi_3,CPsi_4
0.050000,0.399183,0.408897,0.408953,0.408942,0.408942
0.100000,0.387574,0.406123,0.406555,0.406467,0.406466
0.150000,0.376745,0.402900,0.404291,0.404018,0.404008
0.200000,0.366797,0.399073,0.402178,0.401608,0.401566
0.250000,0.357789,0.394551,0.400202,0.399259,0.399137
0.300000,0.349732,0.389317,0.398308,0.397001,0.396720
0.350000,0.342597,0.383419,0.396409,0.394866,0.394313
0.400000,0.336315,0.376964,0.394398,0.392885,0.391918
0.450000,0.330786,0.370105,0.392154,0.391082,0.389544
0.500000,0.325891,0.363025,0.389563,0.389460,0.387203
0.550000,0.321502,0.355917,0.386529,0.388006,0.384918
0.600000,0.317492,0.348970,0.382985,0.386677,0.382717
0.650000,0.313747,0.342349,0.378900,0.385409,0.380636
0.700000,0.310171,0.336179,0.374288,0.384114,0.378713
0.750000,0.306690,0.330543,0.369202,0.382690,0.376989
0.800000,0.303256,0.325470,0.363734,0.381030,0.375498
0.850000,0.299842,0.320942,0.358003,0.379033,0.374265
0.900000,0.296443,0.316898,0.352144,0.376613,0.373301
0.950000,0.293068,0.313250,0.346299,0.373710,0.372599
1.000000,0.289737,0.309892,0.340597,0.370300,0.372131
1.050000,0.286474,0.306716,0.335147,0.366395,0.371848
1.100000,0.283303,0.303624,0.330022,0.362050,0.371684
1.150000,0.280244,0.300535,0.325259,0.357359,0.371555
1.200000,0.277308,0.297394,0.320853,0.352450,0.371370
1.250000,0.274499,0.294169,0.316767,0.347477,0.371036
1.300000,0.271812,0.290853,0.312933,0.342607,0.370462
1.350000,0.269236,0.287455,0.309273,0.338009,0.369570
1.400000,0.266753,0.283998,0.305706,0.333832,0.368298
1.450000,0.264341,0.280511,0.302165,0.330196,0.366602
1.500000,0.261979,0.277020,0.298606,0.327174,0.364465
1.550000,0.259645,0.273550,0.295017,0.324785,0.361890
1.600000,0.257320,0.270114,0.291419,0.322992,0.358904
1.650000,0.254984,0.266719,0.287867,0.321707,0.355552
1.700000,0.252622,0.263368,0.284438,0.320797,0.351896
1.750000,0.250217,0.260061,0.281229,0.320105,0.348011
1.800000,0.247755,0.256801,0.278334,0.319465,0.343975
1.850000,0.245220,0.253603,0.275838,0.318718,0.339868
1.900000,0.242598,0.250491,0.273799,0.317727,0.335761
1.950000,0.239875,0.247505,0.272240,0.316388,0.331719
2.000000,0.237037,0.244696,0.271142,0.314638,0.327789
2.050000,0.234078,0.242126,0.270447,0.312452,0.324002
2.100000,0.230994,0.239857,0.270061,0.309849,0.320372
2.150000,0.227795,0.237945,0.269868,0.306882,0.316893
2.200000,0.224497,0.236431,0.269742,0.303631,0.313549
2.250000,0.221135,0.235329,0.269559,0.300195,0.310308
2.300000,0.217753,0.234623,0.269213,0.296679,0.307134
2.350000,0.214412,0.234263,0.268620,0.293188,0.303989
2.400000,0.211181,0.234169,0.267730,0.289813,0.300839
2.450000,0.208140,0.234233,0.266526,0.286623,0.297653
2.500000,0.205366,0.234332,0.265022,0.283665,0.294413
2.550000,0.202934,0.234337,0.263259,0.280955,0.291109
2.600000,0.200905,0.234125,0.261300,0.278482,0.287744
2.650000,0.199319,0.233591,0.259215,0.276215,0.284328
2.700000,0.198194,0.232656,0.257078,0.274104,0.280883
2.750000,0.197517,0.231273,0.254951,0.272092,0.277434
2.800000,0.197250,0.229433,0.252877,0.270122,0.274011
2.850000,0.197332,0.227165,0.250875,0.268142,0.270642
2.900000,0.197683,0.224535,0.248939,0.266111,0.267355
2.950000,0.198212,0.221641,0.247036,0.263998,0.264174
3.000000,0.198826,0.218606,0.245112,0.261791,0.261120
3.050000,0.199440,0.215566,0.243101,0.259483,0.258205
3.100000,0.199976,0.212657,0.240936,0.257079,0.255439
3.150000,0.200375,0.210006,0.238554,0.254587,0.252827
3.200000,0.200596,0.207710,0.235909,0.252014,0.250369
3.250000,0.200618,0.205833,0.232979,0.249363,0.248063
3.300000,0.200438,0.204394,0.229767,0.246633,0.245904
3.350000,0.200073,0.203367,0.226308,0.243814,0.243884
3.400000,0.199550,0.202688,0.222659,0.240894,0.241995
3.450000,0.198907,0.202261,0.218902,0.237855,0.240220
3.500000,0.198188,0.201976,0.215135,0.234684,0.238544
3.550000,0.197434,0.201714,0.211457,0.231373,0.236944
3.600000,0.196684,0.201368,0.207966,0.227925,0.235389
3.650000,0.195967,0.200848,0.204743,0.224358,0.233848
3.700000,0.195300,0.200089,0.201844,0.220707,0.232279
3.750000,0.194689,0.199056,0.199297,0.217023,0.230641
3.800000,0.194126,0.197745,0.197096,0.213373,0.228889
3.850000,0.193593,0.196179,0.195206,0.209836,0.226979
3.900000,0.193063,0.194403,0.193572,0.206491,0.224872
3.950000,0.192505,0.192482,0.192120,0.203417,0.222535
4.000000,0.191887,0.190490,0.190775,0.200677,0.219946
4.050000,0.191178,0.188503,0.189471,0.198313,0.217093
4.100000,0.190353,0.186591,0.188152,0.196337,0.213980
4.150000,0.189395,0.184811,0.186788,0.194730,0.210624
4.200000,0.188293,0.183205,0.185369,0.193439,0.207058
4.250000,0.187048,0.181795,0.183910,0.192385,0.203325
4.300000,0.185666,0.180581,0.182445,0.191467,0.199480
4.350000,0.184161,0.179551,0.181023,0.190576,0.195583
4.400000,0.182554,0.178675,0.179694,0.189599,0.191701
4.450000,0.180868,0.177923,0.178507,0.188439,0.187893
4.500000,0.179128,0.177257,0.177499,0.187015,0.184215
4.550000,0.177360,0.176647,0.176684,0.185274,0.180712
4.600000,0.175587,0.176066,0.176056,0.183193,0.177415
4.650000,0.173834,0.175497,0.175582,0.180782,0.174336
4.700000,0.172120,0.174928,0.175210,0.178081,0.171473
4.750000,0.170466,0.174355,0.174870,0.175156,0.168809
4.800000,0.168887,0.173774,0.174487,0.172095,0.166310
4.850000,0.167401,0.173180,0.173983,0.168999,0.163939
4.900000,0.166021,0.172567,0.173293,0.165972,0.161652
4.950000,0.164760,0.171919,0.172367,0.163111,0.159406
5.000000,0.163630,0.171216,0.171174,0.160497,0.157164
5.050000,0.162641,0.170431,0.169707,0.158185,0.154900
5.100000,0.161796,0.169531,0.167983,0.156201,0.152597
5.150000,0.161096,0.168486,0.166038,0.154537,0.150255
5.200000,0.160534,0.167264,0.163927,0.153155,0.147882
5.250000,0.160097,0.165843,0.161713,0.151993,0.145503
5.300000,0.159763,0.164213,0.159463,0.150972,0.143147
5.350000,0.159504,0.162378,0.157241,0.150007,0.140852
5.400000,0.159285,0.160358,0.155098,0.149016,0.138655
5.450000,0.159067,0.158191,0.153068,0.147930,0.136594
5.500000,0.158810,0.155929,0.151166,0.146693,0.134698
5.550000,0.158474,0.153639,0.149383,0.145273,0.132987
5.600000,0.158023,0.151393,0.147693,0.143658,0.131472
5.650000,0.157428,0.149266,0.146054,0.141857,0.130151
5.700000,0.156669,0.147324,0.144419,0.139896,0.129012
5.750000,0.155735,0.145620,0.142738,0.137814,0.128032
5.800000,0.154626,0.144185,0.140970,0.135657,0.127183
5.850000,0.153353,0.143023,0.139090,0.133476,0.126432
5.900000,0.151937,0.142113,0.137086,0.131316,0.125745
5.950000,0.150407,0.141409,0.134972,0.129218,0.125089
6.000000,0.148798,0.140843,0.132779,0.127211,0.124435
6.050000,0.147147,0.140336,0.130555,0.125314,0.123758
6.100000,0.145492,0.139804,0.128363,0.123534,0.123036
6.150000,0.143864,0.139169,0.126270,0.121869,0.122255
6.200000,0.142290,0.138364,0.124341,0.120314,0.121402
6.250000,0.140787,0.137341,0.122631,0.118860,0.120468
6.300000,0.139361,0.136074,0.121177,0.117500,0.119448
6.350000,0.138007,0.134560,0.119994,0.116230,0.118337
6.400000,0.136709,0.132821,0.119072,0.115052,0.117133
6.450000,0.135446,0.130900,0.118377,0.113972,0.115837
6.500000,0.134188,0.128858,0.117859,0.113000,0.114448
6.550000,0.132904,0.126767,0.117456,0.112143,0.112973
6.600000,0.131565,0.124704,0.117100,0.111409,0.111418
6.650000,0.130145,0.122745,0.116733,0.110795,0.109797
6.700000,0.128626,0.120955,0.116304,0.110291,0.108126
6.750000,0.126997,0.119383,0.115779,0.109876,0.106427
6.800000,0.125257,0.118055,0.115143,0.109517,0.104727
6.850000,0.123416,0.116975,0.114399,0.109174,0.103055
6.900000,0.121491,0.116121,0.113565,0.108801,0.101443
6.950000,0.119508,0.115455,0.112675,0.108351,0.099921
7.000000,0.117497,0.114922,0.111766,0.107783,0.098519
7.050000,0.115493,0.114460,0.110878,0.107062,0.097256
7.100000,0.113528,0.114010,0.110045,0.106166,0.096149
7.150000,0.111635,0.113517,0.109291,0.105091,0.095200
7.200000,0.109841,0.112936,0.108625,0.103849,0.094404
7.250000,0.108166,0.112236,0.108038,0.102469,0.093744
7.300000,0.106624,0.111402,0.107508,0.100996,0.093197
7.350000,0.105220,0.110432,0.106997,0.099488,0.092731
7.400000,0.103953,0.109333,0.106461,0.098010,0.092315
