"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"46","142.1331142667569","92.60003776741982","0.00634765625","0.0107421875","0.001953125","2280","0.0002849123319631915","32","0.0002849123319631915","0","0.0002849123319631915","0.0002849123319631915","45:0.0013393078276645043;47:0.0016237205337542027","45:68;47:68","45:0.001483872047175927;47:0.0016901832550529627","0.00634765625","0.006591796875","Yes"
"47","319.5099037949086","324.28445044458954","0.009765625","0.00830078125","0.01123046875","2280","0.0003763818833393802","32","0.0003763818833393802","0","0.0003763818833393802","0.0003763818833393802","48:0.0018164608971504015;57:0.0032423913697210704;46:0.0016237205337542027","48:68;57:68;46:68","48:0.0023083518541002213;57:0.0016273001681261223;46:0.0016901832550529627","0.009765625","0.004638671875","Yes"
"48","196.6500879196563","21.11297088288923","0.00537109375","0.00732421875","0.00341796875","2280","0.00015957859691114482","32","0.00015957859691114482","0","0.00015957859691114482","0.00015957859691114482","47:0.0018164608971504015;49:0.002678244341049185","47:68;49:68","47:0.0023083518541002213;49:0.0017596813588195148","0.00537109375","0.005859375","Yes"
"49","151.67653804567558","92.61848200446416","0.011962890625","0.01025390625","0.013671875","2280","0.0011468015777794957","32","0.0011468015777794957","0","0.0011468015777794957","0.0011468015777794957","48:0.002678244341049185;50:0.0029129701352743897;38:0.002585024457259416","48:68;50:68;38:68","48:0.0017596813588195148;50:0.001907502034541625;38:0.0015448419222429122","0.011962890625","0.020263671875","Yes"
"50","323.5304161797284","400.2225555815547","0.00439453125","0.00830078125","0.00048828125","2280","0.00020356847707533765","32","0.00020356847707533765","0","0.00020356847707533765","0.00020356847707533765","49:0.0029129701352743897;51:0.0012484392879238693","49:68;51:68","49:0.001907502034541625;51:0.0033455739916473104","0.00439453125","0.009765625","Yes"
"51","325.21329937174903","217.67860643893098","0.02197265625","0.02294921875","0.02099609375","2280","0.00013716154758646812","32","0.00013716154758646812","0","0.00013716154758646812","0.00013716154758646812","50:0.0012484392879238693;52:0.00171433406313809;58:0.0017427276057124519","50:68;52:68;58:68","50:0.0033455739916473104;52:0.0022826447844322417;58:0.0015739854555262278","0.02197265625","0.037353515625","Yes"
"52","253.36822533605516","35.85690605975484","0.0263671875","0.03173828125","0.02099609375","2280","0.0002589315883763143","32","0.0002589315883763143","0","0.0002589315883763143","0.0002589315883763143","51:0.00171433406313809;53:0.0011332413948488551","51:68;53:68","51:0.0022826447844322417;53:0.0015329416260700945","0.0263671875","0.040283203125","Yes"
"53","434.13004536858335","40.89244854845166","0.008056640625","0.00927734375","0.0068359375","2280","0.00013944550635172564","32","0.00013944550635172564","0","0.00013944550635172564","0.00013944550635172564","39:0.0012229215583031972;52:0.0011332413948488551;54:0.0008489684228101535","39:68;52:68;54:68","39:0.0016193277180142074;52:0.0015329416260700945;54:0.0019796748291983635","0.008056640625","0.006591796875","Yes"
"54","296.20791967023996","152.36858984942586","0.03955078125","0.07080078125","0.00830078125","2280","0.0002469340038824378","32","0.0002469340038824378","0","0.0002469340038824378","0.0002469340038824378","53:0.0008489684228101535;55:0.005793794916647305","53:68;55:68","53:0.0019796748291983635;55:0.0015188431782033607","0.03955078125","0.017333984375","Yes"
"55","302.90804795128383","88.84761416745462","0.011474609375","0.005859375","0.01708984375","2280","0.0024287654637275558","32","0.0024287654637275558","0","0.0024287654637275558","0.0024287654637275558","59:0.0036883052653096937;54:0.005793794916647305","59:68;54:68","59:0.0015101718559935862;54:0.0015188431782033607","0.011474609375","0.0224609375","Yes"
"56","251.6633053222163","33.13187801254325","0.0107421875","0.01220703125","0.00927734375","2280","0.00017569283329024502","32","0.00017569283329024502","0","0.00017569283329024502","0.00017569283329024502","63:0.0022037531590678727;43:0.00232528457170203","63:68;43:68","63:0.0017838179142617427;43:0.0019788161223156797","0.0107421875","0.012939453125","Yes"
"57","275.19912711840124","328.75883042790207","0.00732421875","0.0107421875","0.00390625","2280","0.0002560247091570964","32","0.0002560247091570964","0","0.0002560247091570964","0.0002560247091570964","47:0.0032423913697210704;67:0.0014939793381740785","47:68;67:68","47:0.0016273001681261223;67:0.0016357435752822336","0.00732421875","0.0078125","Yes"
