"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"81","176.54646334317297","169.49252630384441","0.0107421875","0.02001953125","0.00146484375","2584","0.000599291492521019","36","0.000599291492521019","0","0.000599291492521019","0.000599291492521019","80:0.0046755553589289955;76:0.004059526387110379","80:68;82:68;76:68","80:0.002317681175256825;82:0.21207022706168296;76:0.004219614424327195","0.0107421875","Yes"
"82","6.55727440188831","6.440762177221647","0.29345703125","0.38232421875","0.20458984375","2584","","36","","0","","","","81:68;83:68","81:0.21207022706168296","0.29345703125","Yes"
"83","176.65176315169484","170.96829842685392","0.10546875","0.10888671875","0.10205078125","2584","0.0004319946222170087","36","0.0004319946222170087","0","0.0004319946222170087","0.0004319946222170087","96:0.008646647085901599;84:0.0052611626275173295","96:68;82:68;84:68","96:0.005092851942559651;84:0.003079323985189647","0.10546875","Yes"
"84","210.6040109014079","189.6000937521867","0.017578125","0.0146484375","0.0205078125","2584","0.0009621508230053815","36","0.0009621508230053815","0","0.0009621508230053815","0.0009621508230053815","83:0.0052611626275173295;85:0.003473649483509561","83:68;85:68","83:0.003079323985189647;85:0.0032792636325793822","0.017578125","Yes"
"85","138.41982086229947","64.5716936450722","0.016845703125","0.02392578125","0.009765625","2584","0.0002721071728568501","36","0.0002721071728568501","0","0.0002721071728568501","0.0002721071728568501","77:0.003878387818149337;86:0.0026360359399451028;84:0.003473649483509561","77:68;86:68;84:68","77:0.004799338322988372;86:0.009561993694864379;84:0.0032792636325793822","0.016845703125","Yes"
"86","259.58765330494754","58.443199598698605","0.0048828125","0.0068359375","0.0029296875","2584","0.0003538417221531569","36","0.0003538417221531569","0","0.0003538417221531569","0.0003538417221531569","85:0.0026360359399451028;87:0.0018175801927446111","85:68;87:68","85:0.009561993694864379;87:0.006555081521150724","0.0048828125","Yes"
"87","111.63867435399803","75.91945945467934","0.005126953125","0.0078125","0.00244140625","2584","0.0006405661831412323","36","0.0006405661831412323","0","0.0006405661831412323","0.0006405661831412323","86:0.0018175801927446111;88:0.0014767496720846374;97:0.0028166661608696464","86:68;88:68;97:68","86:0.006555081521150724;88:0.001694217011700333;97:0.0027280536141279232","0.005126953125","Yes"
"88","121.32652518069739","113.99012744707433","0.017822265625","0.02490234375","0.0107421875","2584","0.00017980068628416278","36","0.00017980068628416278","0","0.00017980068628416278","0.00017980068628416278","87:0.0014767496720846374;89:0.00250272733248591","87:68;89:68","87:0.001694217011700333;89:0.0020168837338697676","0.017822265625","Yes"
"89","208.20764800863765","204.37822981280723","0.012939453125","0.01611328125","0.009765625","2584","0.00028211352253271644","36","0.00028211352253271644","0","0.00028211352253271644","0.00028211352253271644","90:0.003649899611507662;88:0.00250272733248591;78:0.002789770827626714","90:68;88:68;78:68","90:0.0029865840857846992;88:0.0020168837338697676;78:0.002168666237942346","0.012939453125","Yes"
"90","60.67529917524459","68.08732109250252","0.0244140625","0.03466796875","0.01416015625","2584","0.0010242405554677782","36","0.0010242405554677782","0","0.0010242405554677782","0.0010242405554677782","89:0.003649899611507662;91:0.002831133435164279","89:68;91:80","89:0.0029865840857846992;91:0.003949672510748514","0.0244140625","Yes"
"91","120.11684629473639","177.7728141078785","0.0087890625","0.01708984375","0.00048828125","2584","0.0005779874380425026","36","0.0005779874380425026","0","0.0005779874380425026","0.0005779874380425026","98:0.0015337874583020161;90:0.002831133435164279;92:0.0023514160561428354","98:68;90:80;92:68","98:0.0013384669342283717;90:0.003949672510748514;92:0.002515914079768783","0.0087890625","Yes"
"92","96.47362336998476","97.7318271671853","0.006591796875","0.00927734375","0.00390625","2584","0.00024104918748056283","36","0.00024104918748056283","0","0.00024104918748056283","0.00024104918748056283","91:0.0023514160561428354;93:0.003253360192386895","91:68;93:68","91:0.002515914079768783;93:0.002656528331633823","0.006591796875","Yes"
"93","211.12021563687458","202.37060146002446","0.015380859375","0.01318359375","0.017578125","2584","0.0003349660598489266","36","0.0003349660598489266","0","0.0003349660598489266","0.0003349660598489266","94:0.001624773470150609;79:0.001880053693984085;92:0.003253360192386895","94:68;79:68;92:68","94:0.0014211656802189943;79:0.0025517934645888918;92:0.002656528331633823","0.015380859375","Yes"
"94","326.851040786419","252.69988402552332","0.007568359375","0.01025390625","0.0048828125","2584","0.00021852518835139883","36","0.00021852518835139883","0","0.00021852518835139883","0.00021852518835139883","93:0.001624773470150609;95:0.01194844616391405","93:68;95:68","93:0.0014211656802189943;95:0.006971282514209781","0.007568359375","Yes"
"95","306.18081449966064","346.06965562997067","0.009765625","0.0166015625","0.0029296875","2584","0.0010054570803252959","36","0.0010054570803252959","0","0.0010054570803252959","0.0010054570803252959","99:0.08500679322814537;94:0.01194844616391405","99:68;94:68","94:0.006971282514209781","0.009765625","Yes"
"96","129.1832710610819","29.837590374949343","0.01904296875","0.025390625","0.0126953125","2584","0.0003518782378134195","36","0.0003518782378134195","0","0.0003518782378134195","0.0003518782378134195","83:0.008646647085901599;103:0.003607139847326718","83:68;103:68","83:0.005092851942559651;103:0.0024552945771540158","0.01904296875","Yes"
"97","263.93347085969464","98.17869288276131","0.054931640625","0.09619140625","0.013671875","2584","0.00046393641693154243","36","0.00046393641693154243","0","0.00046393641693154243","0.00046393641693154243","87:0.0028166661608696464;107:0.00230600790884275","87:68;107:68","87:0.0027280536141279232;107:0.002366694310645623","0.054931640625","Yes"
"98","330.3902513510861","44.221779179617876","0.004150390625","0.00244140625","0.005859375","2584","0.00026784822620662104","36","0.00026784822620662104","0","0.00026784822620662104","0.00026784822620662104","91:0.0015337874583020161;111:0.0020102519377328543","91:68;111:68","91:0.0013384669342283717;111:0.0015381834547498752","0.004150390625","Yes"
"99","138.53921520392902","39.1712683832128","0.02197265625","0.0400390625","0.00390625","2584","0.00024266447311065923","36","0.00024266447311065923","0","0.00024266447311065923","0.00024266447311065923","115:0.0029676402638800503;95:0.08500679322814537","115:68;95:68","115:0.0024904764737277985","0.02197265625","Yes"
"100","118.77264360213105","124.35960508910512","0.010986328125","0.015625","0.00634765625","2584","0.0004412992353813845","36","0.0004412992353813845","0","0.0004412992353813845","0.0004412992353813845","101:0.0039058165263576305","101:68","101:0.002933382060724271","0.010986328125","Yes"
"101","152.728756934419","93.00333209570032","0.007080078125","0.00927734375","0.0048828125","2584","0.00023582983509203397","36","0.00023582983509203397","0","0.00023582983509203397","0.00023582983509203397","100:0.0039058165263576305;116:0.006670971242460355;102:0.004401768374778542","100:68;116:68;102:68","100:0.002933382060724271;116:0.004199215724344202;102:0.006390566075978404","0.007080078125","Yes"
"102","92.43976522316612","110.14519723602523","0.01025390625","0.0185546875","0.001953125","2584","0.0004263117125964344","36","0.0004263117125964344","0","0.0004263117125964344","0.0004263117125964344","101:0.004401768374778542;103:0.003671401826646409","101:68;103:68","101:0.006390566075978404;103:0.005825262983997187","0.01025390625","Yes"
"103","100.5361865872317","40.216102514482905","0.020263671875","0.02294921875","0.017578125","2584","0.00036643418954574304","36","0.00036643418954574304","0","0.00036643418954574304","0.00036643418954574304","104:0.002298149042658515;96:0.003607139847326718;102:0.003671401826646409","104:68;96:68;102:68","104:0.004530475436947845;96:0.0024552945771540158;102:0.005825262983997187","0.020263671875","Yes"
"104","273.572320635409","169.0381702970157","0.010498046875","0.01220703125","0.0087890625","2584","0.00023871973089745522","36","0.00023871973089745522","0","0.00023871973089745522","0.00023871973089745522","103:0.002298149042658515;105:0.0013932580748269585","103:68;105:68","103:0.004530475436947845;105:0.0016416296329724855","0.010498046875","Yes"
"105","103.35977574889924","91.00675581776431","0.012451171875","0.015625","0.00927734375","2584","0.0002824758520999435","36","0.0002824758520999435","0","0.0002824758520999435","0.0002824758520999435","104:0.0013932580748269585;106:0.0031684962280066897;117:0.004070941820818352","104:68;106:68;117:68","104:0.0016416296329724855;106:0.004310246768444687;117:0.0028565223997431555","0.012451171875","Yes"
"106","5.372564748519704","6.178101982418513","0.08740234375","0.16357421875","0.01123046875","2584","0.0006786450707313986","36","0.0006786450707313986","0","0.0006786450707313986","0.0006786450707313986","107:0.004750592885332139;105:0.0031684962280066897","107:68;105:68","107:0.006451391488898728;105:0.004310246768444687","0.08740234375","Yes"
"107","374.6169307843499","249.18182343623664","0.018798828125","0.02197265625","0.015625","2584","0.00033096975230942073","36","0.00033096975230942073","0","0.00033096975230942073","0.00033096975230942073","106:0.004750592885332139;108:0.0027661679336713207;97:0.00230600790884275","106:68;108:68;97:68","106:0.006451391488898728;108:0.002815018013029358;97:0.002366694310645623","0.018798828125","Yes"
"108","33.52946701206551","36.34965454272614","0.020263671875","0.0263671875","0.01416015625","2584","0.0007216651924277266","36","0.0007216651924277266","0","0.0007216651924277266","0.0007216651924277266","107:0.0027661679336713207;109:0.0026753511667184926","107:68;109:68","107:0.002815018013029358;109:0.0030587974740167723","0.020263671875","Yes"
"109","228.01598719314768","85.26177508313023","0.005126953125","0.00634765625","0.00390625","2584","0.00029187161530672503","36","0.00029187161530672503","0","0.00029187161530672503","0.00029187161530672503","108:0.0026753511667184926;110:0.0018564641629666978;118:0.002317610954338828","108:68;110:68;118:68","108:0.0030587974740167723;110:0.001836830900634051;118:0.0034596847901102457","0.005126953125","Yes"
"110","301.87322443710343","99.05171085216283","0.005615234375","0.00146484375","0.009765625","2584","0.0004213942442845444","36","0.0004213942442845444","0","0.0004213942442845444","0.0004213942442845444","109:0.0018564641629666978;111:0.0017917207132669422","109:68;111:68","109:0.001836830900634051;111:0.001419474283005373","0.005615234375","Yes"
"111","124.97834301260919","90.14205224094356","0.008544921875","0.0107421875","0.00634765625","2584","0.0002576555553286734","36","0.0002576555553286734","0","0.0002576555553286734","0.0002576555553286734","112:0.0014985280451098593;110:0.0017917207132669422;98:0.0020102519377328543","112:68;110:68;98:68","112:0.0013956072732813907;110:0.001419474283005373;98:0.0015381834547498752","0.008544921875","Yes"
"112","206.9630539674162","165.3802111712984","0.007568359375","0.009765625","0.00537109375","2584","0.0002453033549948397","36","0.0002453033549948397","0","0.0002453033549948397","0.0002453033549948397","111:0.0014985280451098593","111:68;113:68","111:0.0013956072732813907","0.007568359375","Yes"
"113","225.1653371274055","89.48945599617846","0.3017578125","0.5439453125","0.0595703125","2584","","36","","0","","","","119:68;112:68;114:68","","0.3017578125","Yes"
"114","263.8787641698776","370.75619454362965","0.004150390625","0.00390625","0.00439453125","2584","0.00017719949836436194","36","0.00017719949836436194","0","0.00017719949836436194","0.00017719949836436194","115:0.005442408285990463","115:68;113:68","115:0.005375918116360012","0.004150390625","Yes"
"115","141.729680739528","72.87978011202463","0.009521484375","0.015625","0.00341796875","2584","0.00020939717423876646","36","0.00020939717423876646","0","0.00020939717423876646","0.00020939717423876646","99:0.0029676402638800503;114:0.005442408285990463","99:68;114:68","99:0.0024904764737277985;114:0.005375918116360012","0.009521484375","Yes"
"116","74.35542969018724","79.40067159178048","0.009765625","0.01416015625","0.00537109375","2584","0.000782053298954551","36","0.000782053298954551","0","0.000782053298954551","0.000782053298954551","101:0.006670971242460355;121:0.003844461704220592","101:68;121:68","101:0.004199215724344202;121:0.004001107500432088","0.009765625","Yes"
"117","246.89562238914132","14.695339121164645","0.0087890625","0.015625","0.001953125","2584","0.0005334724132021729","36","0.0005334724132021729","0","0.0005334724132021729","0.0005334724132021729","105:0.004070941820818352;125:0.0043938992709385005","105:68;125:68","105:0.0028565223997431555;125:0.004284120639764549","0.0087890625","Yes"
"118","179.5246978070856","69.61461286111148","0.008544921875","0.0126953125","0.00439453125","2584","0.0002259439658313192","36","0.0002259439658313192","0","0.0002259439658313192","0.0002259439658313192","109:0.002317610954338828;129:0.0024051577456223328","109:68;129:68","109:0.0034596847901102457","0.008544921875","Yes"
"119","229.5293643944759","75.6274732378708","0.1826171875","0.34814453125","0.01708984375","2584","","36","","0","","","","113:68;133:68","","0.1826171875","Yes"
"120","138.23501882036118","62.703861539745795","0.011962890625","0.013671875","0.01025390625","2584","0.00028536065963126","36","0.00028536065963126","0","0.00028536065963126","0.00028536065963126","121:0.001627704700703475","121:68","121:0.0019462977576446827","0.011962890625","Yes"
"121","246.33383894824794","234.59498541110287","0.036865234375","0.037109375","0.03662109375","2584","0.00033338310581452747","36","0.00033338310581452747","0","0.00033338310581452747","0.00033338310581452747","120:0.001627704700703475;122:0.003061442016615512;116:0.003844461704220592","120:68;122:80;116:68","120:0.0019462977576446827;122:0.002707075645791812;116:0.004001107500432088","0.036865234375","Yes"
"122","164.78128898466184","23.6868652488906","0.0068359375","0.0107421875","0.0029296875","2584","0.00032204312452625725","36","0.00032204312452625725","0","0.00032204312452625725","0.00032204312452625725","121:0.003061442016615512;123:0.002139741586287519","121:80;123:68","121:0.002707075645791812;123:0.002568034560118254","0.0068359375","Yes"
"123","43.95474471280019","27.503848500420904","0.029052734375","0.03955078125","0.0185546875","2584","0.00027306155637125555","36","0.00027306155637125555","0","0.00027306155637125555","0.00027306155637125555","136:0.0027010038629020072;124:0.0024181527527749325;122:0.002139741586287519","136:68;124:68;122:68","136:0.0019652333546863743;124:0.0020970064933452104;122:0.002568034560118254","0.029052734375","Yes"
"124","103.73143366642465","97.69260657423924","0.004638671875","0.0087890625","0.00048828125","2584","0.0003000586269814326","36","0.0003000586269814326","0","0.0003000586269814326","0.0003000586269814326","123:0.0024181527527749325;125:0.00397171218965367","123:68;125:68","123:0.0020970064933452104;125:0.00469239938190491","0.004638671875","Yes"
"125","164.4834454094697","56.63221315268167","0.01025390625","0.01611328125","0.00439453125","2584","0.0005450754354521941","36","0.0005450754354521941","0","0.0005450754354521941","0.0005450754354521941","117:0.0043938992709385005;124:0.00397171218965367;126:0.0035206288478680237","117:68;124:68;126:68","117:0.004284120639764549;124:0.00469239938190491;126:0.004667659293159515","0.01025390625","Yes"
"126","89.64869697655672","26.778458666112133","0.02392578125","0.04443359375","0.00341796875","2584","0.0004394150772151688","36","0.0004394150772151688","0","0.0004394150772151688","0.0004394150772151688","127:0.0028413540474079013;125:0.0035206288478680237","127:68;125:68","127:0.002852322614614905;125:0.004667659293159515","0.02392578125","Yes"
"127","199.48208057343837","12.476193050632503","0.0224609375","0.029296875","0.015625","2584","0.0003131413907333519","36","0.0003131413907333519","0","0.0003131413907333519","0.0003131413907333519","126:0.0028413540474079013;128:0.0029076874405783715;137:0.0033273040222099037","126:68;128:68;137:68","126:0.002852322614614905;128:0.003222557389436914;137:0.0028915268236026637","0.0224609375","Yes"
"128","322.90919770646695","310.14821832529054","0.005615234375","0.00732421875","0.00390625","2584","0.00044647831762615096","36","0.00044647831762615096","0","0.00044647831762615096","0.00044647831762615096","127:0.0029076874405783715;129:0.0032311561709210956","127:68;129:68","127:0.003222557389436914;129:0.0025506565419361193","0.005615234375","Yes"
"129","186.2834048326954","189.6658380490042","0.00927734375","0.01123046875","0.00732421875","2584","0.00019207666827517547","36","0.00019207666827517547","0","0.00019207666827517547","0.00019207666827517547","128:0.0032311561709210956;118:0.0024051577456223328","130:68;128:68;118:68","128:0.0025506565419361193","0.00927734375","Yes"
"130","322.9729925580698","16.288825214895343","0.49267578125","0.47802734375","0.50732421875","2584","","36","","0","","","","129:68;131:68","","0.49267578125","Yes"
"131","328.6368940842301","180.37379323261618","0.01513671875","0.01708984375","0.01318359375","2584","0.00028167375183849936","36","0.00028167375183849936","0","0.00028167375183849936","0.00028167375183849936","138:0.0027840069761018993;132:0.002636882331484375","138:68;130:68;132:68","138:0.002969408561611958;132:0.002664011075615258","0.01513671875","Yes"
"132","290.9994896030301","99.85184018398549","0.005859375","0.01025390625","0.00146484375","2584","0.00019193295809831628","36","0.00019193295809831628","0","0.00019193295809831628","0.00019193295809831628","133:0.001741561762255095;131:0.002636882331484375","133:68;131:68","133:0.0013544997875568343;131:0.002664011075615258","0.005859375","Yes"
"133","193.22974182630105","117.31243807532135","0.0068359375","0.009765625","0.00390625","2584","0.0002589530242367463","36","0.0002589530242367463","0","0.0002589530242367463","0.0002589530242367463","132:0.001741561762255095;134:0.004163156338855473","132:68;134:80;119:68","132:0.0013544997875568343;134:0.003580954110408485","0.0068359375","Yes"
"134","51.556115044783276","58.21076551470061","0.007080078125","0.01123046875","0.0029296875","2584","0.0002235048113002768","36","0.0002235048113002768","0","0.0002235048113002768","0.0002235048113002768","133:0.004163156338855473;135:0.0018056876588090631","133:80;135:68","133:0.003580954110408485;135:0.001782499126323972","0.007080078125","Yes"
"135","297.18569784168096","75.95999569266627","0.01708984375","0.02001953125","0.01416015625","2584","0.00014832336749400773","36","0.00014832336749400773","0","0.00014832336749400773","0.00014832336749400773","134:0.0018056876588090631;139:0.0015293247611600225","134:68;139:68","134:0.001782499126323972;139:0.001347328943927778","0.01708984375","Yes"
"136","126.42188320566308","78.34953034191038","0.00537109375","0.0078125","0.0029296875","2584","0.0003882585628400327","36","0.0003882585628400327","0","0.0003882585628400327","0.0003882585628400327","123:0.0027010038629020072;143:0.004488594422665665","123:68;143:68","123:0.0019652333546863743;143:0.0025809521528797064","0.00537109375","Yes"
"137","182.23924474822695","115.28852187568329","0.004638671875","0.00634765625","0.0029296875","2584","0.000574476709627643","36","0.000574476709627643","0","0.000574476709627643","0.000574476709627643","147:0.0027133549778758648;127:0.0033273040222099037","147:68;127:68","147:0.0023469281256494334;127:0.0028915268236026637","0.004638671875","Yes"
"138","307.310645219157","223.71408676980357","0.013427734375","0.015625","0.01123046875","2584","0.0003742800918237262","36","0.0003742800918237262","0","0.0003742800918237262","0.0003742800918237262","151:0.003188375688147227;131:0.0027840069761018993","151:68;131:68","151:0.0032967658047745874;131:0.002969408561611958","0.013427734375","Yes"
"139","116.5860420102223","98.78427512767949","0.005859375","0.0068359375","0.0048828125","2584","0.0002207918695257994","36","0.0002207918695257994","0","0.0002207918695257994","0.0002207918695257994","155:0.0017786668719991794;135:0.0015293247611600225","155:80;135:68","155:0.0018696619723691243;135:0.001347328943927778","0.005859375","Yes"
"140","251.75060326445595","54.83890722674055","0.0087890625","0.0107421875","0.0068359375","2584","0.0003171362773110212","36","0.0003171362773110212","0","0.0003171362773110212","0.0003171362773110212","141:0.0029996798707347394","141:68","141:0.002464644613948158","0.0087890625","Yes"
"141","158.05132985634683","101.60741810406654","0.02392578125","0.04443359375","0.00341796875","2584","0.0004684706535245203","36","0.0004684706535245203","0","0.0004684706535245203","0.0004684706535245203","140:0.0029996798707347394;142:0.0018637544937835648","140:68;142:68","140:0.002464644613948158;142:0.0011457682464476315","0.02392578125","Yes"
"142","168.4910166940798","178.7110963652033","0.01025390625","0.0126953125","0.0078125","2584","0.00024250099453794295","36","0.00024250099453794295","0","0.00024250099453794295","0.00024250099453794295","143:0.007998621798273625;141:0.0018637544937835648","143:68;141:68","143:0.02536733882459355;141:0.0011457682464476315","0.01025390625","Yes"
"143","68.97217709455981","42.428653213009845","0.01904296875","0.02685546875","0.01123046875","2584","0.0008866021176208752","36","0.0008866021176208752","0","0.0008866021176208752","0.0008866021176208752","142:0.007998621798273625;144:0.00959189762453122;136:0.004488594422665665","142:68;144:68;136:68","142:0.02536733882459355;144:0.007711500287727019;136:0.0025809521528797064","0.01904296875","Yes"
"144","111.11602024266934","53.26931828576716","0.01904296875","0.0302734375","0.0078125","2584","0.00046969873554085804","36","0.00046969873554085804","0","0.00046969873554085804","0.00046969873554085804","145:0.0068035829604483344;143:0.00959189762453122","145:68;143:68","145:0.004831346324222108;143:0.007711500287727019","0.01904296875","Yes"
"145","143.4262035103532","162.42975256461614","0.021240234375","0.0283203125","0.01416015625","2584","0.00026572735255583874","36","0.00026572735255583874","0","0.00026572735255583874","0.00026572735255583874","144:0.0068035829604483344;146:0.002484349691628973","144:68;146:68","144:0.004831346324222108;146:0.001791960021713751","0.021240234375","Yes"
"146","161.33611624088186","62.92127426424409","0.00732421875","0.0107421875","0.00390625","2584","0.000294215759523273","36","0.000294215759523273","0","0.000294215759523273","0.000294215759523273","145:0.002484349691628973;147:0.0020125140671625463","145:68;147:68","145:0.001791960021713751;147:0.0015182099829597895","0.00732421875","Yes"
"147","312.97334713487976","139.6931974564165","0.005859375","0.009765625","0.001953125","2584","0.0001927722865643115","36","0.0001927722865643115","0","0.0001927722865643115","0.0001927722865643115","148:0.0014325173875274766;137:0.0027133549778758648;146:0.0020125140671625463","148:68;137:68;146:68","148:0.0015661111938118921;137:0.0023469281256494334;146:0.0015182099829597895","0.005859375","Yes"
"148","254.62454111617916","160.6240685382773","0.00341796875","0.00439453125","0.00244140625","2584","0.00023784807289225934","36","0.00023784807289225934","0","0.00023784807289225934","0.00023784807289225934","147:0.0014325173875274766;149:0.0012915011475947702","147:68;149:68","147:0.0015661111938118921;149:0.0014061033200997441","0.00341796875","Yes"
"149","178.44795593957969","94.60971395331696","0.00732421875","0.01123046875","0.00341796875","2584","0.00020333957836475789","36","0.00020333957836475789","0","0.00020333957836475789","0.00020333957836475789","150:0.003794368558931699;148:0.0012915011475947702","150:68;148:68","150:0.0010430492109006761;148:0.0014061033200997441","0.00732421875","Yes"
"150","171.32566589580478","149.38184960587424","0.01025390625","0.0146484375","0.005859375","2584","0.00037429444209641","36","0.00037429444209641","0","0.00037429444209641","0.00037429444209641","149:0.003794368558931699;151:0.002635830053120264","149:68;151:68","149:0.0010430492109006761;151:0.0030241485534374946","0.01025390625","Yes"
"151","194.76684291686445","63.566645595521656","0.0068359375","0.00927734375","0.00439453125","2584","0.00047124721168975546","36","0.00047124721168975546","0","0.00047124721168975546","0.00047124721168975546","138:0.003188375688147227;152:0.02903209076227481;150:0.002635830053120264","138:68;152:68;150:68","138:0.0032967658047745874;152:0.02686540184442862;150:0.0030241485534374946","0.0068359375","Yes"
"152","313.54609951774876","99.4032774783765","0.041259765625","0.0107421875","0.07177734375","2584","0.00019555691045578888","36","0.00019555691045578888","0","0.00019555691045578888","0.00019555691045578888","151:0.02903209076227481;153:0.0023590985648624385","151:68;153:68","151:0.02686540184442862;153:0.00226141632546889","0.041259765625","Yes"
"153","141.4809191164743","104.08769977001305","0.0029296875","0.00341796875","0.00244140625","2584","0.00026625205551014815","36","0.00026625205551014815","0","0.00026625205551014815","0.00026625205551014815","152:0.0023590985648624385;154:0.002140320066621154","152:68;154:68","152:0.00226141632546889;154:0.002405814932816497","0.0029296875","Yes"
"154","359.4475018450409","15.364987785126372","0.00830078125","0.0068359375","0.009765625","2584","0.0003484017427902577","36","0.0003484017427902577","0","0.0003484017427902577","0.0003484017427902577","153:0.002140320066621154;155:0.002053197242472965","153:68;155:68","153:0.002405814932816497;155:0.0019631671033530085","0.00830078125","Yes"
"155","285.99739572223586","150.15176242782644","0.005615234375","0.00634765625","0.0048828125","2584","0.00037314360595653163","36","0.00037314360595653163","0","0.00037314360595653163","0.00037314360595653163","139:0.0017786668719991794;154:0.002053197242472965","139:80;154:68","139:0.0018696619723691243;154:0.0019631671033530085","0.005615234375","Yes"
