t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
10.8000,5_6_center_bell,0.294402509814656,0.2362569980732,0.267790307048325,0.201550185063823,0.291393381766156,1.88798660346479,0,0.221755586911194,1.86962607831995E-17
10.8000,0_5_center_leaf,0.26521971350613,0.219882744021844,0.286388820180057,0.228508722291973,0.293292268671575,1.88061981761582,0,0.223610319660323,-5.61396807311357E-18
10.8000,1_10_far_leaf,0.283263480143443,0.243568385931234,0.262666962745553,0.210501171179773,0.291455492353151,1.88464371462941,0,0.215821826712081,6.24886901201471E-19
10.9000,5_6_center_bell,0.300420185364003,0.234816865711355,0.262582122124531,0.202180826800107,0.292171599531372,1.88598593693622,0,0.223241449921657,3.15635494012824E-18
10.9000,0_5_center_leaf,0.264684395261105,0.219020315197429,0.287385771673527,0.228909517867935,0.2931646191145,1.88113426348844,0,0.223467659407474,3.5190219654583E-18
10.9000,1_10_far_leaf,0.283116060576906,0.244278033629738,0.261591441580306,0.211014464213046,0.290220944458069,1.88798124670427,0,0.212226483049124,-8.30279761214037E-18
11.0000,5_6_center_bell,0.302015401889058,0.234597663039557,0.260617733510438,0.202769201560947,0.292005512016744,1.88639817141172,0,0.222418876001899,6.81468582961949E-18
11.0000,0_5_center_leaf,0.264013133131899,0.21883766441051,0.2874805386922,0.229668663765391,0.292498898374603,1.88294956493973,0,0.221623146492626,-1.03847730965057E-18
11.0000,1_10_far_leaf,0.282768091280549,0.244707896220763,0.261009577886431,0.211514434612256,0.289255024093086,1.89060414662767,0,0.209434126647514,-5.31478162942509E-18
11.1000,5_6_center_bell,0.299059995096957,0.235511265646677,0.262079403148577,0.203349336107789,0.290955093121887,1.88907214036478,0,0.219685008882958,-1.30336114578943E-17
11.1000,0_5_center_leaf,0.263795460083685,0.219632249919891,0.286631369218797,0.229940920777625,0.291557677177035,1.88543832577387,0,0.21897532548036,2.73262397618803E-17
11.1000,1_10_far_leaf,0.282205659426945,0.24498015730553,0.260808530655778,0.212005652611747,0.28847877458544,1.89271250302264,0,0.207203377046968,-2.66537110331131E-18
11.2000,5_6_center_bell,0.292189247064658,0.237400219431192,0.266457007531561,0.203953525972588,0.289101634125183,1.89382270248857,0,0.214905065079909,-9.44839555557128E-19
11.2000,0_5_center_leaf,0.263994688337316,0.221285580195285,0.28479700107527,0.229922730392128,0.290320444339623,1.88865170680609,0,0.21540482504037,1.3080359472868E-17
11.2000,1_10_far_leaf,0.281463718423546,0.245096749156921,0.26094790794542,0.212491624474113,0.287887936840922,1.8943161484308,0,0.205530527261403,-1.94242658147072E-17
11.3000,5_6_center_bell,0.282681700048479,0.240086633050839,0.272626442504627,0.204605224396056,0.286547907413254,1.90041719637579,0,0.207645232393137,1.41787891248203E-17
11.3000,0_5_center_leaf,0.263966640513413,0.223440279265618,0.282128121134827,0.230464959086144,0.288587215858525,1.89308202795486,0,0.210085532110907,-2.55472432879368E-18
11.3000,1_10_far_leaf,0.280588440260519,0.244952703380659,0.261482720429391,0.212976135929432,0.287527077131196,1.89530480977468,0,0.204590365353663,-3.93430505479873E-18
11.4000,5_6_center_bell,0.272119257889283,0.24322490736311,0.279340256411314,0.205315578336288,0.283519583944052,1.90830834959533,0,0.197950597431768,4.18037755975914E-17
11.4000,0_5_center_leaf,0.264037281801423,0.226016896749316,0.278826721798786,0.23111909965047,0.286626392669982,1.89809280085564,0,0.203802796363759,1.81540649654709E-17
11.4000,1_10_far_leaf,0.279643852188253,0.244627409490567,0.262266155155842,0.213462583165333,0.28732803820507,1.89585898475304,0,0.204159499624086,-1.5337964938857E-17
11.5000,5_6_center_bell,0.262195899130953,0.246459814843121,0.28526138351374,0.206082902512188,0.280289253867365,1.91680560957726,0,0.186430965699564,-3.0703774162376E-17
11.5000,0_5_center_leaf,0.264632027879374,0.229207975499975,0.274967254818087,0.231192741802567,0.284683818824149,1.90308269757381,0,0.197311598983455,-9.25519906944768E-18
11.5000,1_10_far_leaf,0.278693041229889,0.244230794426608,0.263123752474481,0.213952411869024,0.287216889024555,1.8961709716761,0,0.203980492111156,-3.37979679130456E-18
11.6000,5_6_center_bell,0.254505135396702,0.249596753754159,0.289006423138206,0.206891687710932,0.277036051630741,1.92544040742139,0,0.173954485635976,-4.2186483683282E-17
