t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
0.0000,3_4_center_bell,1,0,0,0,1,1.60171325190746E-16,1,0.333333333333333,0
0.0000,0_3_center_leaf,0.25,0.25,0.25,0.25,0.5,1,0,0.333333333333333,0
0.0000,1_6_far_leaf,0.5,0,0.5,0,1,0,3.54919669236837E-21,1,0
0.1000,3_4_center_bell,0.917213490347847,0.0462031180889961,0.0364574203866772,0.00012597117647906,0.910960643551465,0.276317689281692,0.905927199071321,0.545055635287883,8.2413889055819E-18
0.1000,0_3_center_leaf,0.319029601430415,0.268357877207983,0.199189195683103,0.213423325678498,0.495569372398096,1.04534942042121,0,0.361399245011982,-1.08971944545371E-17
0.1000,1_6_far_leaf,0.494784429472022,0.00569847716643596,0.494567704773519,0.00494938858802263,0.978818553654909,0.0961364077895317,0,0.985765052536362,7.05627034465405E-19
0.2000,3_4_center_bell,0.74950094432855,0.134179578915666,0.115451034487738,0.000868442268045853,0.762101151195993,0.602067854688083,0.716805251165831,0.630904358635196,1.79476827308934E-18
0.2000,0_3_center_leaf,0.431502259192981,0.305761797209517,0.126351138221378,0.136384805376123,0.495621821719799,1.07846860735612,0.0153235933984226,0.389249564489639,-4.39142359975697E-18
0.2000,1_6_far_leaf,0.485982837253325,0.0193728409161396,0.48486619190553,0.00977812992500482,0.942627555338433,0.219701986219444,0,0.960862923370331,-1.77507866269384E-18
0.3000,3_4_center_bell,0.600280939921112,0.204747201516278,0.192570039645183,0.00240181891742688,0.659788430327625,0.811608652412706,0.54719564600179,0.637893442205592,-8.37622046238741E-18
0.3000,0_3_center_leaf,0.442469579434966,0.327208348399946,0.147621654246798,0.0827004179182895,0.496190331514313,1.1198662409748,0.0236155198051434,0.42422851233245,9.58135926954935E-18
0.3000,1_6_far_leaf,0.465823192384447,0.0487854465037856,0.470955456775191,0.0144359043365769,0.878535625941478,0.399007054587599,0,0.914550772066335,5.29620771887193E-18
0.4000,3_4_center_bell,0.503769405259663,0.221215123505073,0.270348381086832,0.00466709014843172,0.625650452491925,0.90952928845684,0.480629269436411,0.653980615959312,2.34509119636609E-17
0.4000,0_3_center_leaf,0.350863630105493,0.313982974083501,0.24825938674195,0.0868940090690559,0.489042630260628,1.17723078669962,0,0.462672404427849,6.73742989661484E-17
0.4000,1_6_far_leaf,0.430833519234973,0.0863611600648312,0.463872863433635,0.0189324572665598,0.803880338184785,0.581807983043598,0,0.855884936199216,1.60297224871327E-17
0.5000,3_4_center_bell,0.416375757453558,0.195906866151714,0.379893605198915,0.00782377119581248,0.630753443940589,0.947915419654997,0.494684381561223,0.691588754770273,2.50456937002753E-18
0.5000,0_3_center_leaf,0.284262240241316,0.273465726898991,0.311709324838967,0.130562708020726,0.479964018425996,1.22245682215098,0,0.453030364790351,7.67163825983282E-17
0.5000,1_6_far_leaf,0.393506061296588,0.114266107273639,0.468849715791043,0.0233781156387298,0.748059911796645,0.715572746405346,0,0.807090578384301,7.90975108315836E-18
0.6000,3_4_center_bell,0.301014412608243,0.173233412516247,0.513559765740121,0.0121924091353883,0.631118503084666,0.988624310179584,0.496884860046888,0.6779104977604,-2.70081052641329E-17
0.6000,0_3_center_leaf,0.318968443871906,0.222725220312042,0.285534349191486,0.172771986624565,0.478701790564876,1.24215476021366,0,0.458439527986675,-5.16360166042823E-17
0.6000,1_6_far_leaf,0.37651449456404,0.125000800546591,0.470652841132335,0.0278318637570334,0.718649943390443,0.794845517995788,0,0.780361293029005,0
0.7000,3_4_center_bell,0.184298453993263,0.185673406642582,0.612298784151583,0.017729355212572,0.596363634500219,1.08035346349262,0.425068515719062,0.567066933944795,-0.999999999999995
0.7000,0_3_center_leaf,0.390848144221093,0.176139823814075,0.240925393897582,0.19208663806725,0.487932901731283,1.24112434851294,0,0.485314555533939,1.54305980639718E-17
0.7000,1_6_far_leaf,0.386971722260614,0.129422137243344,0.45144467416031,0.0321614663357315,0.69921913963313,0.851349613601891,0,0.765475343925683,1.07198703535379E-17
0.8000,3_4_center_bell,0.122608596733827,0.224465572607632,0.629125814654691,0.0238000160038495,0.545049573161381,1.18928751107575,0.293492566485708,0.507783436193021,-1
0.8000,0_3_center_leaf,0.399195465606179,0.146842350607608,0.26018996114983,0.193772222636382,0.499922754727814,1.2318463484319,0,0.531272244603453,0
0.8000,1_6_far_leaf,0.403691258352826,0.142887780680808,0.41725460995644,0.0361663510099248,0.670244762370426,0.920561030466438,0,0.740125524857886,6.35167487558895E-18
0.9000,3_4_center_bell,0.136799021341156,0.252724540363435,0.580861931533261,0.0296145067621478,0.514296664892951,1.2532028306516,0.163196037167058,0.510581345566067,-1
0.9000,0_3_center_leaf,0.340287116513484,0.142865315323941,0.330896404380902,0.185951163781672,0.504256426339064,1.2346020064145,0,0.558316530003758,-9.78933785959813E-18
0.9000,1_6_far_leaf,0.401804141326198,0.169428065279012,0.3889610497961,0.0398067435986881,0.627705192247353,1.01106918947142,0,0.69688088357686,3.32672578962459E-17
1.0000,3_4_center_bell,0.19901379693703,0.244560957188785,0.52163108022105,0.0347941656531342,0.517791407677072,1.25437780874779,0.0836055455582813,0.536553097351578,-1
1.0000,0_3_center_leaf,0.296456334864019,0.154274613136361,0.383987051452508,0.165282000547111,0.509575541664429,1.23415862529964,0,0.564638144263021,-9.70904743396275E-19
1.0000,1_6_far_leaf,0.38602070025815,0.201815780435644,0.368982074556766,0.0431814447494397,0.580363749573517,1.1113630740428,0,0.643860479332005,-2.69787402778128E-17
1.1000,3_4_center_bell,0.272434521527617,0.207700707258647,0.480445372992268,0.0394193982214666,0.548408285405601,1.20719651267223,0.0614769745980473,0.588815621420675,-1.02360036423167E-16
1.1000,0_3_center_leaf,0.320393347943372,0.155865985982191,0.392149068882498,0.131591597191937,0.536596808186482,1.19446891897192,0,0.600314249906994,3.0205411613901E-17
1.1000,1_6_far_leaf,0.385019917698124,0.230986819639081,0.337709003347599,0.0462842593151949,0.538014823932508,1.20619603405504,0,0.590933656725046,4.43620431878708E-17
1.2000,3_4_center_bell,0.343682869727349,0.169676969295293,0.443010609951655,0.0436295510257022,0.58316944400467,1.15145241030593,0.0703406488521753,0.651176633162796,-1.26933542098853E-17
1.2000,0_3_center_leaf,0.375913356137117,0.133154247153461,0.38564062409631,0.105291772613111,0.586556350403846,1.11241393241485,0,0.659330691840075,-3.18443863266108E-17
1.2000,1_6_far_leaf,0.41177580867426,0.250365419625416,0.288910545294772,0.0489482264055506,0.50808982136266,1.27788628473806,0,0.54473283350821,5.60183364313354E-17
1.3000,3_4_center_bell,0.41551870483099,0.149549446283017,0.387586968606634,0.0473448802793578,0.599411585596839,1.128054544232,0.0820951751191817,0.675286921599767,8.30441285151654E-18
1.3000,0_3_center_leaf,0.393678365485803,0.0993532349054747,0.392121806738009,0.114846592870712,0.613414128348224,1.07060028255877,0,0.687603175166763,-7.50434910005516E-18
1.3000,1_6_far_leaf,0.44489025326037,0.255532596160879,0.248464412722381,0.0511127378563695,0.494757104417348,1.31454772424177,0,0.514402247890001,5.0302157310808E-17
1.4000,3_4_center_bell,0.483510278908519,0.146708309282383,0.319390525765847,0.0503908860432506,0.596504247803619,1.13921154109973,0.0868347434412525,0.660578424129469,1.63947863134966E-17
1.4000,0_3_center_leaf,0.353570030492522,0.0776158757198342,0.405722840088758,0.163091253698885,0.577844871989283,1.14928782043947,0,0.647884653418323,-1.50073741230688E-17
1.4000,1_6_far_leaf,0.457112255420067,0.24746862999525,0.24240302980601,0.0530160847786722,0.49650993754816,1.31828158425704,0,0.515688083780242,2.17296469492298E-17
1.5000,3_4_center_bell,0.529761025538684,0.150686548294478,0.266773008264516,0.0527794179023209,0.586940181908794,1.16175429833078,0.0843842872066862,0.629361553516232,2.33064335520665E-17
1.5000,0_3_center_leaf,0.299018862644585,0.0729888394399123,0.413213420304925,0.214778877610577,0.524020234635215,1.25822703447056,0,0.575920022455508,-9.77179269142529E-18
1.5000,1_6_far_leaf,0.449531411322297,0.236139259061915,0.259348909485872,0.0549804201299145,0.503442883341557,1.30950929545448,0,0.534016981802429,9.90576566250995E-18
1.6000,3_4_center_bell,0.536561277931001,0.153404807792389,0.255222238155595,0.0548116761210135,0.579295891633221,1.18023159251066,0.0752559171267734,0.615866374424161,1.08085013936754E-17
1.6000,0_3_center_leaf,0.28486229600607,0.0738950824535038,0.414492205544494,0.226750415995931,0.508594540879005,1.29264235422283,0,0.553239153315698,-1.24325159761826E-17
1.6000,1_6_far_leaf,0.44360892199309,0.234332420415939,0.264996684751691,0.0570619728392796,0.500639224337018,1.31997130988672,0,0.533993017150309,1.48004319692899E-17
1.7000,3_4_center_bell,0.50160510710721,0.152962871597599,0.288492224326646,0.0569397969685442,0.575605069657109,1.19080066571204,0.0615218866744419,0.629675240105624,-9.50280102566582E-18
1.7000,0_3_center_leaf,0.322372652102682,0.0767966525071397,0.410092289133716,0.190738406256462,0.538668113030368,1.24117440195961,0,0.60091545326284,-1.6863810992563E-17
1.7000,1_6_far_leaf,0.4463690210014,0.245016119866642,0.249551107628937,0.0590637515030209,0.484775537468804,1.35683020621948,0,0.507422304927047,2.15959868422912E-17
1.8000,3_4_center_bell,0.440242268818654,0.15361184915028,0.346620366984436,0.0595255150466281,0.571446942217441,1.20142430960107,0.0439497443648011,0.643739144316417,-3.85290321130178E-18
1.8000,0_3_center_leaf,0.370798740754496,0.0924271609517428,0.395506459975147,0.141267638318613,0.57528164087179,1.17387339190717,0,0.649451175041173,1.983606345841E-18
1.8000,1_6_far_leaf,0.441410588023481,0.257997164728857,0.239701011180447,0.0608912360672137,0.468673829306147,1.39281462427734,0,0.481115769512634,1.01606863074381E-17
1.9000,3_4_center_bell,0.373509501256928,0.164428332915801,0.399401753326653,0.062660412500617,0.555429005683311,1.23497179836594,0.0174618181372105,0.629586424012408,-4.22557143011649E-17
1.9000,0_3_center_leaf,0.379129187257871,0.123781856691603,0.376982122938692,0.120106833111833,0.561441860580032,1.20749283975451,0,0.63611378377955,-2.16246487078598E-18
1.9000,1_6_far_leaf,0.416690154506301,0.260961013899816,0.259604794204714,0.0627440373891679,0.463639943052295,1.40516626823352,0,0.483380140377601,6.20509657077748E-18
