t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
0.0000,2_3_center_bell,1,0,0,0,1,3.20342650381492E-16,1,0.333333333333333,0
0.0000,0_2_center_leaf,0.25,0.25,0.25,0.25,0.5,1,0,0.333333333333333,0
0.0000,1_4_far_leaf,0.5,0,0.5,0,1,6.40685300762983E-16,1.41967867694735E-20,1,0
0.1000,2_3_center_bell,0.915019199444434,0.0474395951680693,0.0374133540192987,0.000127851368197814,0.90866795841946,0.28200868663944,0.903348112850981,0.547037508144199,-5.09167923705714E-18
0.1000,0_2_center_leaf,0.305292240585836,0.250244449205669,0.213543528976516,0.230919781231978,0.495625752125844,1.04520861670901,0,0.36497461761848,-2.00618269454303E-17
0.1000,1_4_far_leaf,0.4947853134373,0.00571739042685249,0.49454792791588,0.00494936821996705,0.978781291892214,0.0962776440544653,0,0.985739794526377,-5.64522437701083E-19
0.2000,2_3_center_bell,0.723289650008379,0.150501098324391,0.125294012284361,0.000915239382867659,0.738320109808931,0.647022223011586,0.680794368273449,0.62884247855165,-7.71216017603884E-18
0.2000,0_2_center_leaf,0.428599341847893,0.251155456347753,0.137377183788313,0.182868018016041,0.49763486987227,1.075593026044,0.0292286627867547,0.42350958337195,-1.24474197719953E-17
0.2000,1_4_far_leaf,0.485943293162359,0.0206405941609285,0.483641633860183,0.00977447881652899,0.940208116842672,0.226888181924687,0,0.959163886788253,0
0.3000,2_3_center_bell,0.517979351503459,0.266684424330997,0.212727159930568,0.00260906423497591,0.594486494331467,0.920689060514008,0.398865893735522,0.585651692359482,0
0.3000,0_2_center_leaf,0.530928563444293,0.25174658206254,0.0896675331642217,0.127657321328945,0.508617303272513,1.10194709189393,0.0922926578796303,0.445396027064738,-7.91139355721494E-18
0.3000,1_4_far_leaf,0.464158393715058,0.0599129531440161,0.461540174345197,0.0143884787957289,0.858873443981553,0.445708997447368,0,0.899601688155407,0
0.4000,2_3_center_bell,0.380671215138183,0.351267829564066,0.263074555385375,0.00498639991237526,0.52134412731292,1.0694945805913,0.140810569072595,0.50004319622153,0
0.4000,0_2_center_leaf,0.545127337761866,0.251138547135206,0.116031529528857,0.0877025855740714,0.517132986070158,1.14519735981038,0.13287278648681,0.453034623367533,-7.51293450367973E-18
0.4000,1_4_far_leaf,0.417395035395483,0.129249416799141,0.434654861850906,0.0187006859544693,0.737393869719782,0.717107990132211,0,0.798177449785802,0
0.5000,2_3_center_bell,0.337088009715435,0.375827031662864,0.279432561345581,0.00765239727611909,0.500180428770419,1.13053869163044,0,0.488981604772448,1
0.5000,0_2_center_leaf,0.471075244316216,0.249760180791312,0.204700699872574,0.0744638750198972,0.512152257856055,1.20905042671939,0.100836981308547,0.51269557154372,-1.99599475391838E-17
0.5000,1_4_far_leaf,0.340751031168442,0.213884931156908,0.42260589064742,0.0227581470272298,0.616275626552807,0.964282845537902,0,0.670257646917569,-6.96393608250998E-17
0.6000,2_3_center_bell,0.355035783116558,0.338807393371925,0.295735075682467,0.0104217478290491,0.509781269640509,1.14347857971052,0,0.502036081511665,2.72204274552209E-16
0.6000,0_2_center_leaf,0.368254768682786,0.247574430880918,0.300358055634719,0.0838127448015759,0.498309139111643,1.26709508525746,0,0.53615079396296,-3.66044472368046E-17
