# N=6 J=0.075 gamma=0.05 Q=1.4999999999999998 sigma=0.30000000000000004 center=-0.30000000000000004
Re,Im
-0.29999999999999766,0.36364365048462155
-0.2999999999999988,0.43243931316689754
-0.29999999999999677,-0.3636436504846179
-0.3000000000000004,-0.43243931316689876
-0.2681138169415312,0.40232529368938624
-0.26811381694153147,-0.402325293689389
-0.3318861830584682,-0.4023252936893909
-0.33188618305846346,0.4023252936893852
-0.3000000000000036,-0.4495140906539067
-0.2999999999999965,0.44951409065390374
-0.30000000000000004,-0.4324393131668998
-0.30000000000000115,0.4324393131669028
-0.30000000000000016,-0.43243931316689865
-0.23472960678577034,-0.33113470355285435
-0.2999999999999976,0.43243931316689693
-0.23472960678577123,0.33113470355285957
-0.36527039321423105,-0.3311347035528599
-0.32431283471276584,-0.3593222171009538
-0.275687165287238,-0.35932221710095114
-0.3318861830584674,-0.4023252936893895
-0.26811381694152936,-0.40232529368938463
-0.36527039321423227,0.3311347035528607
-0.32431283471276123,0.3593222171009475
-0.27568716528723675,0.35932221710095147
-0.331886183058468,0.40232529368938297
-0.2681138169415299,0.4023252936893852
-0.29999999999999977,0.3636436504846215
-0.2999999999999972,-0.3636436504846183
-0.30000000000000066,-0.36364365048461816
-0.30000000000000104,0.3636436504846195
-0.6000000000000001,2.275957200481571E-15
-0.5999999999999924,5.551115123125783E-16
-0.25166840098265253,-0.3339722299207374
-0.016140204739504917,-2.298952239169176E-16
-0.3483315990173501,-0.33397222992074105
-0.5838597952604986,-1.529531308746498E-15
-2.287366205229109E-16,1.1592869852203952E-16
-0.31175150614514663,-0.3021591483105492
-0.32431283471275824,-0.35932221710094564
-0.2882484938548478,-0.3021591483105494
-0.3243128347127598,-0.3593222171009477
-0.27568716528723686,-0.3593222171009461
-0.27568716528724047,-0.3593222171009506
-0.2516684009826505,0.3339722299207376
-0.3483315990173479,0.3339722299207412
-0.3117515061451443,0.3021591483105532
-0.2882484938548528,0.30215914831055035
-0.3243128347127612,0.3593222171009505
-0.3243128347127618,0.3593222171009521
-0.2756871652872401,0.35932221710094875
-0.27568716528723886,0.3593222171009509
-0.23472960678577118,-0.3311347035528576
-0.2347296067857723,-0.3311347035528576
-0.29999999999999805,-0.3636436504846202
-0.3000000000000012,-0.3636436504846198
-0.30000000000000165,-0.3636436504846215
-0.3483315990173478,-0.33397222992073716
-0.5838597952604854,-1.3935084754317573E-15
-0.36527039321423,-0.3311347035528584
-0.3652703932142262,-0.33113470355285385
-0.2516684009826509,-0.33397222992073633
-0.300000000000002,0.36364365048462427
-0.30000000000000016,0.36364365048461833
-0.2999999999999994,0.36364365048462394
-0.34833159901734756,0.3339722299207339
-0.3652703932142304,0.33113470355285607
-0.36527039321422866,0.3311347035528562
-0.23472960678576849,0.3311347035528589
-0.23472960678577198,0.33113470355285746
-0.25166840098265075,0.3339722299207362
-0.3786712194153948,-0.27463324054412647
-0.36527039321422794,-0.3311347035528548
-0.3652703932142325,-0.3311347035528583
-0.2347296067857695,-0.3311347035528569
-0.2213287805846098,-0.2746332405441254
-0.3786712194153964,0.2746332405441325
-0.3652703932142307,0.33113470355285796
-0.3652703932142327,0.33113470355285934
-0.23472960678576685,0.3311347035528538
-0.23472960678576918,-0.331134703552858
-0.23472960678577298,0.3311347035528579
-3.148769544949552E-16,-1.3552930042756003E-16
-1.9134410299015726E-15,-1.6082328954468267E-16
-0.599999999999994,4.996002067965885E-16
-0.016140204739505344,-4.076598625698181E-16
-0.2999999999999996,-0.43243931316689826
-0.5653889945850944,-7.8169619296831E-17
-0.30000000000000476,0.432439313166905
-0.5838597952604939,4.801400556689784E-16
-0.4271692658160399,0.24312717659119712
-0.33188618305846873,-0.4023252936893864
-0.3999999999999958,-0.22866880046417162
-0.2681138169415312,-0.4023252936893884
-0.33530690439522975,-0.2966431641830945
-0.4271692658160392,-0.2431271765912007
-0.42716926581604286,-0.24312717659120164
-0.17283073418396128,-0.24312717659119898
-0.35960718301828826,-0.27979180017129074
-0.22132878058460645,-0.27463324054412125
-0.33188618305847034,0.40232529368938774
-0.17283073418395828,0.2431271765911977
-0.26811381694153286,0.4023252936893917
-0.4271692658160399,0.24312717659120142
-0.4999999999999982,-0.09352347027881107
-0.20000000000000065,-0.22866880046417432
-0.5653889945851056,-2.1658873691974558E-15
-0.01614020473950577,-8.675712835727909E-16
-0.26469309560476634,-0.2966431641831005
-0.3000000000000003,-0.36364365048462055
-0.3353069043952349,-0.2966431641831006
-0.3000000000000008,-0.26204694055761824
-0.22132878058461114,-0.27463324054412763
-0.5000000000000041,0.09352347027880888
-0.10000000000000092,0.1351453301853637
-0.49999999999999917,-0.1351453301853636
-0.324312834712763,-0.3593222171009517
-0.391260884038648,-0.25183619645751654
-0.427169265816037,-0.24312717659119987
-0.27568716528723836,-0.35932221710095097
-0.4999999999999973,0.1351453301853645
-0.0346110054149013,1.3355207886051226E-15
-0.20000000000000084,-0.22866880046417196
-0.30000000000000204,-0.2903977729710805
-0.10000000000000091,-0.13514533018536323
-0.4000000000000004,-0.22866880046417495
-0.24039281698171908,-0.27979180017129174
-0.35960718301828254,-0.27979180017128624
-0.37867121941539195,-0.274633240544126
-0.29999999999999954,-0.36364365048462033
-0.3046015475188337,-0.29646596692946614
-0.3999999999999943,0.22866880046417154
-0.6000000000000032,-1.3099923184167571E-15
-0.17283073418396064,-0.2431271765911984
-0.33530690439523386,-0.29664316418309894
-0.29539845248116525,-0.29646596692946564
-0.17283073418396164,0.2431271765912004
-0.4271692658160373,0.24312717659120014
-0.22132878058461097,-0.2746332405441264
-0.34833159901735206,-0.33397222992074377
-0.3243128347127637,0.3593222171009519
-0.39126088403864234,0.25183619645751465
-0.35960718301828776,0.2797918001712893
-0.2087391159613563,-0.2518361964575144
-0.34039414093054066,-0.2704300219723855
-0.26469309560476484,-0.29664316418309733
-0.26469309560476717,-0.29664316418309955
-0.27568716528723897,0.3593222171009493
-0.5435763064168279,1.4916362894300119E-15
-0.30000000000000404,0.26204694055762223
-0.3786712194153931,-0.27463324054412497
-0.3786712194153907,-0.2746332405441253
-0.19999999999999907,0.22866880046417282
-0.1999999999999981,0.22866880046417096
-0.2646930956047637,0.2966431641831024
-0.3353069043952347,0.29664316418309955
-0.2633732852112415,-0.2704926436181832
-0.24039281698171794,-0.279791800171291
-0.29999999999999793,0.36364365048461833
-0.2999999999999979,0.3636436504846154
-0.3117515061451486,-0.3021591483105476
-0.37867121941538845,-0.2746332405441254
-0.31175150614514946,-0.3021591483105529
-0.24039281698171644,0.2797918001712901
-0.30000000000000143,-0.29039777297108016
-0.4432321900277856,0.1928699804759407
