=== TEMPORAL SACRIFICE PROTOCOL ===
Edge -> Center switch sweep at N=7
Phase 1: [0.344, 0.001x6], Phase 2: [0.001x3, 0.344, 0.001x3]
Baselines: Edge SumMI=0.4076 PeakMI=0.0364 PeakT=2.00 | Center SumMI=0.1818 PeakMI=0.1089 PeakT=1.00

--- t_switch=0.5 ---
T=11.00 SumMI=0.069568 PeakMI=0.006958 Phase=2
T=11.50 SumMI=0.066184 PeakMI=0.006271 Phase=2
T=12.00 SumMI=0.063657 PeakMI=0.005616 Phase=2
T=12.50 SumMI=0.061844 PeakMI=0.005136 Phase=2
T=13.00 SumMI=0.059560 PeakMI=0.005073 Phase=2
T=13.50 SumMI=0.058218 PeakMI=0.004402 Phase=2
T=14.00 SumMI=0.056036 PeakMI=0.004152 Phase=2
T=14.50 SumMI=0.053034 PeakMI=0.003991 Phase=2
T=15.00 SumMI=0.050734 PeakMI=0.003512 Phase=2
T=15.50 SumMI=0.048612 PeakMI=0.003149 Phase=2
T=16.00 SumMI=0.046957 PeakMI=0.002730 Phase=2
T=16.50 SumMI=0.045495 PeakMI=0.002342 Phase=2
T=17.00 SumMI=0.043929 PeakMI=0.002194 Phase=2
T=17.50 SumMI=0.042522 PeakMI=0.001979 Phase=2
T=18.00 SumMI=0.040726 PeakMI=0.001959 Phase=2
T=18.50 SumMI=0.038866 PeakMI=0.001953 Phase=2
T=19.00 SumMI=0.037162 PeakMI=0.001868 Phase=2
T=19.50 SumMI=0.035352 PeakMI=0.001860 Phase=2
T=20.00 SumMI=0.033997 PeakMI=0.001704 Phase=2
RESULT SumMI=0.181809 PeakMI=0.082379 PeakT=1.00 SwitchT=2.00


=== SWEEPING SACRIFICE: Position 0 -> 1 -> 2 -> 3 ===
Each stage: sacrifice at one position, rest at eps=0.001
gamma_base=0.05, N=7, stage_time=2.0 (edge PeakT)

--- Baseline: pure edge (position 0) for full 20s ---
RESULT SumMI=0.407596 PeakMI=0.036375 PeakT=2.00 CPsi01=0.412373 Purity=0.365198 SumMI5=0.199325

--- Baseline: pure center (position 3) for full 20s ---
RESULT SumMI=0.181809 PeakMI=0.108888 PeakT=1.00 CPsi01=0.832660 Purity=0.555552 SumMI5=0.025292

=== SWEEP: sacrifice pos 0->1->2->3, stage=2.0 ===
T=0.50 SumMI=0.080394 PeakMI=0.000000 Stage=1
T=1.00 SumMI=0.215622 PeakMI=0.000046 Stage=1
T=1.50 SumMI=0.332528 PeakMI=0.001719 Stage=1
T=2.00 SumMI=0.407596 PeakMI=0.006464 Stage=1
T=2.50 SumMI=0.293296 PeakMI=0.014082 Stage=2
T=3.00 SumMI=0.144110 PeakMI=0.015983 Stage=2
T=3.50 SumMI=0.086602 PeakMI=0.018489 Stage=2
T=4.00 SumMI=0.072110 PeakMI=0.024874 Stage=2
T=4.50 SumMI=0.069582 PeakMI=0.034866 Stage=3
T=5.00 SumMI=0.069980 PeakMI=0.046257 Stage=3
T=5.50 SumMI=0.053977 PeakMI=0.060765 Stage=3
T=6.00 SumMI=0.035957 PeakMI=0.043077 Stage=3
T=6.50 SumMI=0.023097 PeakMI=0.027644 Stage=4
T=7.00 SumMI=0.022650 PeakMI=0.012797 Stage=4
T=7.50 SumMI=0.021704 PeakMI=0.003205 Stage=4
T=8.00 SumMI=0.018443 PeakMI=0.001748 Stage=4
T=8.50 SumMI=0.017783 PeakMI=0.001202 Stage=4
T=9.00 SumMI=0.016989 PeakMI=0.001322 Stage=4
T=9.50 SumMI=0.014159 PeakMI=0.001431 Stage=4
T=10.00 SumMI=0.013046 PeakMI=0.001516 Stage=4
T=10.50 SumMI=0.013484 PeakMI=0.001616 Stage=4
T=11.00 SumMI=0.012173 PeakMI=0.001737 Stage=4
T=11.50 SumMI=0.010444 PeakMI=0.002353 Stage=4
T=12.00 SumMI=0.008800 PeakMI=0.003097 Stage=4
T=12.50 SumMI=0.007961 PeakMI=0.003440 Stage=4
T=13.00 SumMI=0.007170 PeakMI=0.003344 Stage=4
T=13.50 SumMI=0.006862 PeakMI=0.003059 Stage=4
T=14.00 SumMI=0.006471 PeakMI=0.002846 Stage=4
T=14.50 SumMI=0.005962 PeakMI=0.002628 Stage=4
T=15.00 SumMI=0.005168 PeakMI=0.002153 Stage=4
T=15.50 SumMI=0.004410 PeakMI=0.001919 Stage=4
T=16.00 SumMI=0.004077 PeakMI=0.001390 Stage=4
T=16.50 SumMI=0.003640 PeakMI=0.001227 Stage=4
T=17.00 SumMI=0.003277 PeakMI=0.001300 Stage=4
T=17.50 SumMI=0.002947 PeakMI=0.001331 Stage=4
T=18.00 SumMI=0.002702 PeakMI=0.001238 Stage=4
T=18.50 SumMI=0.002549 PeakMI=0.001222 Stage=4
T=19.00 SumMI=0.002519 PeakMI=0.001346 Stage=4
T=19.50 SumMI=0.002583 PeakMI=0.001584 Stage=4
T=20.00 SumMI=0.002761 PeakMI=0.001514 Stage=4
RESULT SumMI=0.407596 PeakMI=0.060765 PeakT=2.00 Stages=4 StageTime=2.00

=== SWEEP: sacrifice pos 0->1->2->3, stage=1.0 ===
T=0.50 SumMI=0.080394 PeakMI=0.000000 Stage=1
T=1.00 SumMI=0.215622 PeakMI=0.000046 Stage=1
T=1.50 SumMI=0.269794 PeakMI=0.003092 Stage=2
T=2.00 SumMI=0.271841 PeakMI=0.010133 Stage=2
T=2.50 SumMI=0.177761 PeakMI=0.021635 Stage=3
T=3.00 SumMI=0.088824 PeakMI=0.037810 Stage=3
T=3.50 SumMI=0.083392 PeakMI=0.027920 Stage=4
T=4.00 SumMI=0.060929 PeakMI=0.026899 Stage=4
T=4.50 SumMI=0.042883 PeakMI=0.036588 Stage=4
T=5.00 SumMI=0.024162 PeakMI=0.019406 Stage=4
T=5.50 SumMI=0.015594 PeakMI=0.015509 Stage=4
T=6.00 SumMI=0.014801 PeakMI=0.019560 Stage=4
T=6.50 SumMI=0.014064 PeakMI=0.010761 Stage=4
T=7.00 SumMI=0.015763 PeakMI=0.004423 Stage=4
T=7.50 SumMI=0.018492 PeakMI=0.003491 Stage=4
T=8.00 SumMI=0.015032 PeakMI=0.008577 Stage=4
T=8.50 SumMI=0.014971 PeakMI=0.010618 Stage=4
T=9.00 SumMI=0.014001 PeakMI=0.008658 Stage=4
T=9.50 SumMI=0.010649 PeakMI=0.008841 Stage=4
T=10.00 SumMI=0.008208 PeakMI=0.008796 Stage=4
T=10.50 SumMI=0.007631 PeakMI=0.009172 Stage=4
T=11.00 SumMI=0.008134 PeakMI=0.010457 Stage=4
T=11.50 SumMI=0.007399 PeakMI=0.010187 Stage=4
T=12.00 SumMI=0.006607 PeakMI=0.009227 Stage=4
T=12.50 SumMI=0.006742 PeakMI=0.008809 Stage=4
T=13.00 SumMI=0.006097 PeakMI=0.010410 Stage=4
T=13.50 SumMI=0.005512 PeakMI=0.011118 Stage=4
T=14.00 SumMI=0.005140 PeakMI=0.008897 Stage=4
T=14.50 SumMI=0.004783 PeakMI=0.007388 Stage=4
T=15.00 SumMI=0.004472 PeakMI=0.008326 Stage=4
T=15.50 SumMI=0.004101 PeakMI=0.009550 Stage=4
T=16.00 SumMI=0.003939 PeakMI=0.008508 Stage=4
T=16.50 SumMI=0.003683 PeakMI=0.007131 Stage=4
T=17.00 SumMI=0.003340 PeakMI=0.007416 Stage=4
T=17.50 SumMI=0.003250 PeakMI=0.008502 Stage=4
T=18.00 SumMI=0.003265 PeakMI=0.008361 Stage=4
T=18.50 SumMI=0.003111 PeakMI=0.007431 Stage=4
T=19.00 SumMI=0.002951 PeakMI=0.006916 Stage=4
T=19.50 SumMI=0.002883 PeakMI=0.007249 Stage=4
T=20.00 SumMI=0.002918 PeakMI=0.007530 Stage=4
RESULT SumMI=0.271841 PeakMI=0.037810 PeakT=2.00 Stages=4 StageTime=1.00

=== SWEEP: sacrifice pos 0->1->2->3, stage=0.5 ===
T=0.50 SumMI=0.080394 PeakMI=0.000000 Stage=1
T=1.00 SumMI=0.163833 PeakMI=0.000098 Stage=2
T=1.50 SumMI=0.221330 PeakMI=0.005364 Stage=3
T=2.00 SumMI=0.216881 PeakMI=0.022561 Stage=4
T=2.50 SumMI=0.103671 PeakMI=0.020645 Stage=4
T=3.00 SumMI=0.058805 PeakMI=0.022501 Stage=4
T=3.50 SumMI=0.056454 PeakMI=0.028566 Stage=4
T=4.00 SumMI=0.045209 PeakMI=0.028737 Stage=4
T=4.50 SumMI=0.033074 PeakMI=0.025805 Stage=4
T=5.00 SumMI=0.017756 PeakMI=0.034773 Stage=4
T=5.50 SumMI=0.018984 PeakMI=0.028555 Stage=4
T=6.00 SumMI=0.021304 PeakMI=0.023060 Stage=4
T=6.50 SumMI=0.015269 PeakMI=0.020301 Stage=4
T=7.00 SumMI=0.018104 PeakMI=0.024116 Stage=4
T=7.50 SumMI=0.017533 PeakMI=0.017888 Stage=4
T=8.00 SumMI=0.014844 PeakMI=0.031054 Stage=4
T=8.50 SumMI=0.013190 PeakMI=0.029013 Stage=4
T=9.00 SumMI=0.012113 PeakMI=0.026906 Stage=4
T=9.50 SumMI=0.011676 PeakMI=0.018214 Stage=4
T=10.00 SumMI=0.009641 PeakMI=0.026960 Stage=4
T=10.50 SumMI=0.008914 PeakMI=0.027702 Stage=4
T=11.00 SumMI=0.009688 PeakMI=0.025350 Stage=4
T=11.50 SumMI=0.009382 PeakMI=0.019124 Stage=4
T=12.00 SumMI=0.008247 PeakMI=0.023991 Stage=4
T=12.50 SumMI=0.007915 PeakMI=0.024872 Stage=4
T=13.00 SumMI=0.007683 PeakMI=0.025334 Stage=4
T=13.50 SumMI=0.007208 PeakMI=0.020113 Stage=4
T=14.00 SumMI=0.006306 PeakMI=0.020946 Stage=4
T=14.50 SumMI=0.006109 PeakMI=0.020732 Stage=4
T=15.00 SumMI=0.006111 PeakMI=0.022235 Stage=4
T=15.50 SumMI=0.005737 PeakMI=0.020417 Stage=4
T=16.00 SumMI=0.005431 PeakMI=0.019604 Stage=4
T=16.50 SumMI=0.005088 PeakMI=0.018064 Stage=4
T=17.00 SumMI=0.005042 PeakMI=0.019244 Stage=4
T=17.50 SumMI=0.004871 PeakMI=0.019929 Stage=4
T=18.00 SumMI=0.004625 PeakMI=0.019050 Stage=4
T=18.50 SumMI=0.004314 PeakMI=0.016547 Stage=4
T=19.00 SumMI=0.004100 PeakMI=0.016230 Stage=4
T=19.50 SumMI=0.004059 PeakMI=0.018333 Stage=4
T=20.00 SumMI=0.004030 PeakMI=0.018102 Stage=4
RESULT SumMI=0.221330 PeakMI=0.034773 PeakT=1.50 Stages=4 StageTime=0.50

=== PARTIAL SWEEP: pos 0->1->2 (stop before center), stage=2.0 ===
RESULT SumMI=0.407596 PeakMI=0.060765 PeakT=2.00 Stages=3 StageTime=2.00

=== PARTIAL SWEEP: pos 0->2->3 (skip pos 1), stage=2.0 ===
RESULT SumMI=0.407596 PeakMI=0.043656 PeakT=2.00 Stages=3 StageTime=2.00

=== FINE SWEEP: pos 0->1->2->3, stage=3.0 ===
RESULT SumMI=0.407596 PeakMI=0.048831 PeakT=2.00 Stages=4 StageTime=3.00

=== REVERSE SWEEP: pos 3->2->1->0, stage=2.0 ===
RESULT SumMI=0.181809 PeakMI=0.082379 PeakT=1.00 Stages=4 StageTime=2.00

=== FULL SWEEP: pos 0->1->2->3->4->5->6, stage=1.5 ===
RESULT SumMI=0.344382 PeakMI=0.053748 PeakT=2.00 Stages=7 StageTime=1.50

=== BOUNCE: pos 0->1->2->3->2->1->0, stage=1.5 ===
RESULT SumMI=0.344382 PeakMI=0.053748 PeakT=2.00 Stages=7 StageTime=1.50

=== K/gamma TIMING: edge x3 then sweep, stage=0.78 ===
RESULT SumMI=0.407596 PeakMI=0.055232 PeakT=2.00 Stages=5 StageTime=0.78

=== K/gamma TIMING: edge x2 then sweep, stage=0.78 ===
RESULT SumMI=0.344382 PeakMI=0.047054 PeakT=2.00 Stages=4 StageTime=0.78

=== K/gamma TIMING: edge x4 then sweep, stage=0.78 ===
RESULT SumMI=0.407596 PeakMI=0.059666 PeakT=2.00 Stages=6 StageTime=0.78

=== SACRIFICE K/gamma: stage=0.113 (K/gamma_sacrifice) ===
RESULT SumMI=0.359722 PeakMI=0.038748 PeakT=2.00 Stages=20 StageTime=0.11

=== RELAY-STYLE: edge 2.0 then K/gamma sweep, stage=0.78 ===
RESULT SumMI=0.407596 PeakMI=0.051253 PeakT=2.00 Stages=6 StageTime=0.78

=== FAST BOUNDARY: edge x5 @ 0.4, sweep @ 0.4 ===
RESULT SumMI=0.407596 PeakMI=0.045573 PeakT=2.00 Stages=7 StageTime=0.40
