Re	Im
-0.19999999999999846	-20.00000000000032
-0.20000000000000062	-11.999999999999998
-0.1999999999999983	-20.00000000000023
-0.3000000000000007	-24.00000000000005
-0.19999999999999984	-20.000000000000043
-0.2999999999999991	-23.99999999999983
-0.30000000000000027	-23.999999999999996
-0.3000000000000001	-24.000000000000036
-0.29999999999999716	-24.000000000000185
-0.2999999999999976	-19.9999999999998
-0.19999999999999934	-19.99999999999988
-0.39999999999999863	-20.000000000000018
-0.1999999999999994	-19.999999999999776
-0.30000000000000066	-19.999999999999737
-0.19999999999999787	-19.999999999999957
-0.30000000000000365	-20.000000000000014
-0.20000000000000284	-19.99999999999986
-0.19999999999999363	-20.000000000000178
-0.3000000000000149	-23.99937497558483
-0.29999999999999716	-19.999999999999872
-0.299999999999999	-20.000000000000025
-0.4000000000000057	-20.00000000000003
-0.3999999999999929	-19.99999999999988
-0.399999999999995	-20.00000000000008
-0.4000000000000026	-19.99999999999992
-0.3000000000000007	-23.999374975584136
-0.2999999999999971	-23.999374975584146
-0.20000000000000212	-20.000000000000178
-0.2999999999999996	-20.000000000000092
-0.29999999999999716	-19.999999999999847
-0.30000000000001137	-23.9993749755847
-0.2000000000000064	-19.999999999999822
-0.2999999999999985	-19.999999999999854
-0.4000000000000057	-20.000000000000057
-0.40000000000000036	-20.000000000000004
-0.3000000000000007	-23.99937497558442
-0.200000000000006	-19.99999999999962
-0.2999999999999966	-19.99999999999986
-0.20000000000000684	-20.000000000000135
-0.19999999999999932	-19.999999999999652
-0.3999999999999941	-19.99999999999994
-0.40000000000000263	-20.000000000000195
-0.29999999999999977	-23.998999996877345
-0.300000000000006	-19.999083255137684
-0.20000000000000223	-19.999999999999893
-0.2333361525891661	-19.999370354058744
-0.23333615258916543	-19.999370354058666
-0.19999999999999837	-20
-0.23333615258916304	-19.99937035405851
-0.3000000000000007	-23.998999996877302
-0.3000000000000007	-19.99908325513759
-0.3000000000000078	-23.99899999687764
-0.36666384741082636	-19.99937035405843
-0.36666384741083086	-19.99937035405855
-0.20000000000000248	-19.999999999999996
-0.23333615258916982	-19.999370354058364
-0.2999999999999936	-23.99899999687731
-0.3000000000000045	-19.999083255136938
-0.1999999999999993	-20.000000000000043
-0.3666638474108397	-19.999370354058854
-0.23333615258916854	-19.99937035405853
-0.2999999999999979	-19.999083255137112
-0.30000000000000704	-19.99908325513726
-0.2333361525891675	-19.999370354058357
-0.30000000000000426	-23.99899999687757
-0.20000000000000323	-20.00000000000001
-0.3666638474108364	-19.999370354058545
-0.2666689216545918	-19.99899257941634
-0.23333615258916687	-19.99937035405859
-0.2666689216545782	-19.998992579416402
-0.3666638474108307	-19.999370354058566
-0.33333107834539066	-19.998992579416647
-0.3000000000000088	-19.99908325513723
-0.2999999999999914	-19.998533275184318
-0.30000000000000887	-19.998533275184787
-0.2333361525891675	19.99937035405867
-0.36666384741082964	-19.999370354058613
-0.3333310783454451	-19.998992579416193
-0.29999999999999283	-11.999999999999913
-0.2666689216545899	19.998992579416456
-0.33333107834539744	19.998992579416054
-0.2666689216545939	19.99899257941577
-0.09999999999998899	-12.000000000000162
9.270823902394304E-15	-2.988100087092145E-15
8.551414683449565E-15	-1.8972549762001127E-14
-0.19999999999999823	-11.999999999999988
-0.10000000000000497	-12.000000000000071
-0.0999999999999987	-11.999999999999881
-0.20000000000000845	-12.000000000000062
-0.19999999999999915	-11.999999999999835
-0.19999999999999574	20.00000000000031
-0.19999999999998685	19.99999999999988
-0.20000000000000984	19.999999999999705
-0.30000000000000426	19.998866656696574
-0.3000000000000089	19.99886665669646
-0.30000000000001203	19.998866656696453
-0.30000000000000215	19.9988666566963
-0.09999999999999616	-12.000000000000128
-0.19999999999999515	-11.999999999999977
-0.36666384741081864	-19.999370354058424
-0.36666384741082736	-19.999370354058605
-0.30000000000000604	19.9988666566964
-0.3000000000000007	-23.99887500995968
-0.23333615258916826	-19.99937035405884
-0.2666689216545658	-19.99899257941653
-0.2666689216545697	-19.99899257941608
-0.36666384741083946	-19.999370354058385
-0.40000000000000785	-12.000000000000039
-0.4000000000000052	-12.000000000000274
-0.39999999999999425	-11.999999999999924
-0.40000000000000696	-11.999999999999979
-0.2000000000000012	-11.999999999999995
-0.2000000000000056	-12.000000000000044
-0.1999999999999943	-12.000000000000053
-0.2999999999999945	-23.998875009959587
-0.29999999999998905	-23.99887500995945
-0.29999999999999766	-11.999999999999995
-0.29999999999999716	-11.999999999999938
-0.23333615258916945	-19.999370354058257
-0.266668921654592	-19.99899257941612
-0.3000000000000149	-23.998875009959626
-0.33333107834539444	-19.998992579416566
-0.30000000000000054	-11.999999999999956
-0.499999999999974	-11.999999999999929
-0.5000000000000085	-11.999999999999988
-0.20000000000000107	-12.000000000000046
-0.30000000000000426	-23.998875009959757
-0.2999999999999797	-19.999083255136846
-0.3000000000000074	-12.000000000000078
-0.5000000000000022	-12.00000000000013
-0.2666689216545983	-19.998992579416228
-0.33333107834543085	-19.998992579416253
-0.3333310783454188	-19.998992579416033
-0.3333310783454273	-19.99899257941623
-0.2999999999999906	-19.99908325513715
-0.09999999999999461	-12.000000000000007
-0.4000000000000018	-12.000000000000039
-0.4999999999999808	-11.99999999999961
-0.2666689216545848	-19.998992579416477
-0.20000000000000512	-12.000000000000062
-0.5000000000000031	-12.000000000000185
-0.29999999999999283	-19.99908325513691
-0.29999999999999905	-19.99853327518452
-0.266668921654568	-19.998992579416313
-0.26666892165457484	-19.99899257941614
-0.29999999999998295	-19.998533275184567
-0.30000000000000815	-19.99853327518418
-0.30000000000000804	-19.998533275184357
-0.16667078189297138	-11.999583360396228
-0.09999999999999462	12.000000000000057
-0.3333310783453945	-19.998992579416058
-0.33333107834542375	-19.99899257941636
-0.09999999999999742	12.000000000000192
-0.2999999999999893	-11.999583470835654
-0.29999999999998783	-11.997915674669628
-0.10000000000000031	-11.999999999999764
-0.2333616474888805	-11.998333278196139
-0.29999999999999544	23.998875009959427
-0.2999999999999968	23.999374975583862
-0.30000000000000315	23.999374975584068
-0.30000000000000066	23.99937497558391
-0.3000000000000007	23.99899999687728
-0.3000000000000051	23.998999996877135
-0.3000000000000083	23.998999996877348
-0.09999999999999104	-12.000000000000034
-0.2999999999999881	-11.997498435543976
-0.29999999999999716	-11.997498435543996
-0.3000000000000007	23.99887500995976
-0.29999999999998295	23.99887500995968
-0.3000000000000025	23.999374975584143
-0.3000000000000009	23.998999996877313
-0.29999999999999094	24.000000000000398
-0.3000000000000185	24.000000000000064
-0.30000000000000276	24.00000000000024
-0.3333310783453811	-19.998992579416157
-0.23333662593798965	11.99933331557043
-0.23336164748889085	-11.998333278196144
-0.09999999999999569	-12.00000000000007
-0.3000000000000327	23.99937497558416
-0.30000000000000027	23.998999996877163
-0.2999999999999723	24.000000000000068
-0.2000000000000286	20.000000000000107
-0.30000000000001414	23.998875009959555
-0.2000000000000135	20.0000000000001
-0.20000000000001425	20.00000000000002
-0.23333662593796375	11.999333315570514
-0.2666689216545861	19.998992579416388
-0.26666892165458583	19.99899257941614
-0.2999999999999939	23.998875009960145
-0.10000000000000908	12.000000000000206
-0.2999999999999926	-19.998533275184613
-0.2999999999999936	-19.99853327518441
-0.10000000000001331	-12.00000000000012
-0.23333615258914034	19.999370354058637
-0.19999999999999005	20.00000000000012
-0.29999999999999716	-19.998866656696574
-0.2999999999999759	-19.99886665669616
-0.1666707818929659	11.999583360396102
-0.2999999999999952	11.999249957113246
-0.16667078189296872	11.999583360396052
-0.2333361525891707	19.99937035405847
-0.3666638474108606	19.999370354058474
-0.23333615258917018	19.999370354058808
-0.3666638474108381	19.999370354058815
-0.36666384741084573	19.999370354058353
-0.2666689216545819	19.998992579416203
-0.40000000000000546	19.999999999999996
-0.3666638474108248	19.99937035405855
-0.4000000000000092	19.999999999999904
-0.39999999999999203	20.00000000000012
-0.39999999999997304	20.00000000000009
-0.2000000000000082	20.00000000000008
-0.19999999999999934	19.999999999999865
-0.2666689216545838	19.99899257941648
-0.2666689216545962	19.998992579416296
-0.23333615258915458	19.999370354058332
-0.23333615258913784	19.999370354058286
