eigvec_idx	eigenvalue_re	eigenvalue_im	pauli_string	xy_weight	coeff_abs	coeff_phase
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIIX	1	0.012831502777021647	1.318866972062779
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIIY	1	0.012831502777021586	2.8896632988576925
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIXI	1	0.012831502777021539	1.3188669720627813
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIXZ	1	0.012831502777021574	1.3188669720627904
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIYI	1	0.01283150277702136	2.889663298857683
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIYZ	1	0.012831502777021496	2.8896632988576836
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIZX	1	0.012831502777021562	1.318866972062784
0	-0.10000000000000259	-1.1568273492569025E-15	IIIIZY	1	0.01283150277702147	2.8896632988576814
0	-0.10000000000000259	-1.1568273492569025E-15	IIIXII	1	0.012831502777021575	1.318866972062785
0	-0.10000000000000259	-1.1568273492569025E-15	IIIXIZ	1	0.012831502777021516	1.3188669720627892
0	-0.10000000000000259	-1.1568273492569025E-15	IIIXZI	1	0.012831502777021655	1.3188669720627957
0	-0.10000000000000259	-1.1568273492569025E-15	IIIXZZ	1	0.012831502777021624	1.3188669720627866
0	-0.10000000000000259	-1.1568273492569025E-15	IIIYII	1	0.01283150277702154	2.8896632988576902
0	-0.10000000000000259	-1.1568273492569025E-15	IIIYIZ	1	0.012831502777021456	2.8896632988576845
0	-0.10000000000000259	-1.1568273492569025E-15	IIIYZI	1	0.012831502777021607	2.889663298857679
0	-0.10000000000000259	-1.1568273492569025E-15	IIIYZZ	1	0.012831502777021525	2.8896632988576894
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZIX	1	0.012831502777021681	1.3188669720627875
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZIY	1	0.012831502777021567	2.889663298857677
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZXI	1	0.012831502777021626	1.318866972062784
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZXZ	1	0.012831502777021758	1.3188669720627832
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZYI	1	0.01283150277702152	2.889663298857673
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZYZ	1	0.012831502777021627	2.889663298857692
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZZX	1	0.012831502777021699	1.3188669720627841
0	-0.10000000000000259	-1.1568273492569025E-15	IIIZZY	1	0.012831502777021539	2.8896632988576907
